Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_distilbert_Avg	Post_Assoc_distilbert_Avg
519	Mein Onkel arbeitet als Feuerwehrmann.	Mein [MASK] arbeitet als Feuerwehrmann.	Mein Onkel arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Onkel	male	Feuerwehrmann	male	firefighter	-0.4825354147014021	-0.3931494640112673	0.4589708003878096	-0.9367139280625506	0.5543549491667369	0.0460360288665956	-0.7351186693869188	-0.7230781488209117
522	Mein Papa arbeitet als Mechaniker für mobile Geräte.	Mein [MASK] arbeitet als Mechaniker für mobile Geräte.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.4863534165543973	-0.6752260807121166	-2.3873828457039643	-1.1843384743071264	0.7904620147157696	-1.5056972988858761	-1.094874912565549	-1.1251053942363556
523	Mein Papa arbeitet als Busmechaniker.	Mein [MASK] arbeitet als Busmechaniker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Busmechaniker	male	bus mechanic	-0.599726490190138	-0.7740846837504556	-1.7287540997385729	-2.4519202372624815	1.254195391845186	-1.0383889358833722	-1.0379867035729122	-1.112780067013349
524	Mein Papa arbeitet als Kfz-Servicetechniker.	Mein [MASK] arbeitet als Kfz-Servicetechniker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Kfz-Servicetechniker	male	service technician	-2.536856192330323	-0.6940252524932371	-1.8020230948063125	-0.8108655085156748	0.486420028171845	-1.4321709755052927	-1.3391461821378732	-0.884939532336885
525	Mein Papa arbeitet als Heizungsmechaniker.	Mein [MASK] arbeitet als Heizungsmechaniker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Heizungsmechaniker	male	heating mechanic	-0.7548250455079544	-0.719913381585925	-1.7273105491174006	-3.210480125856682	1.143384167897666	-1.412577031713092	-0.7815622883003753	-0.9051890794982099
528	Mein Papa arbeitet als Holzfäller.	Mein [MASK] arbeitet als Holzfäller.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Holzfäller	male	logging worker	-0.043501049757912	-0.4709388647839935	-1.6416538245331356	-3.3684790030721716	1.204671826156646	-1.5955187910110653	-0.7072483957811991	-0.8886153867919507
530	Mein Papa arbeitet als Dachedecker.	Mein [MASK] arbeitet als Dachedecker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Dachedecker	male	roofer	-0.3307865159783441	-0.16333898104519556	-1.2444894049921813	-3.018466811335981	1.2949370030235612	-0.9624048960829102	-0.5301560444122242	-0.46268576058755795
531	Mein Papa arbeitet als Bergbaumaschinentechniker.	Mein [MASK] arbeitet als Bergbaumaschinentechniker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Bergbaumaschinentechniker	male	mining machine operator	-2.1604543283567623	-1.1298868094516918	-1.451852384215345	-0.5208412461560901	0.7119668839101951	-1.8060350456703538	-1.797154946950301	-1.2835080460395727
532	Mein Papa arbeitet als Elektriker.	Mein [MASK] arbeitet als Elektriker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Elektriker	male	electrician	-0.7067888604159601	-0.27142174509136807	-1.4254297150878057	-2.6017230170434997	1.2759533431901438	-1.0537897476922848	-1.158921667678537	-0.8232651117407156
533	Mein Papa arbeitet als Kfz-Mechaniker.	Mein [MASK] arbeitet als Kfz-Mechaniker.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Kfz-Mechaniker	male	repairer	-0.8538317257548048	-0.5574099857535404	-1.4196349290481451	-2.309929865317706	0.9548239555717088	-1.4134376529503467	-1.2609289606277374	-1.1826630085665952
534	Mein Papa arbeitet als Schaffner.	Mein [MASK] arbeitet als Schaffner.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Schaffner	male	conductor	-0.1437780977381861	-0.008248090872450743	-1.4562029075844425	-2.623567740606646	1.3435284120283604	-1.0329443139145642	-0.5787951083948085	-0.7705327235102217
535	Mein Papa arbeitet als Klempner.	Mein [MASK] arbeitet als Klempner.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Klempner	male	plumber	-0.3899784360572593	-0.40705964288971097	-1.075013906438283	-1.704009914320551	1.0153640306707326	-1.3143972972168727	-0.6509387978659189	-0.5641844184908982
539	Mein Papa arbeitet als Feuerwehrmann.	Mein [MASK] arbeitet als Feuerwehrmann.	Mein Papa arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Papa	male	Feuerwehrmann	male	firefighter	-0.3288654918105211	-0.9800847977809842	-1.8901732678848089	-3.7114200302794185	1.255837760757622	-0.6642183044858396	-0.6736714315356225	-0.7326171148968763
542	Sie arbeitet als Mechanikerin für mobile Geräte.	[MASK] arbeitet als Mechanikerin für mobile Geräte.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	1.4586393023283406	1.1454682322163026	1.1716926107751555	2.483276576547217	5.623436125302106	2.0437975093630816	1.7017877460581443	0.769938814507307
543	Sie arbeitet als Busmechanikerin.	[MASK] arbeitet als Busmechanikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Busmechanikerin	male	bus mechanic	1.4695309495214943	1.1456753192691724	1.1472599889349722	2.4808210750398136	5.5865646332165095	2.0393041680323223	1.4964039320964444	0.7569118653244589
544	Sie arbeitet als Kfz-Servicetechnikerin.	[MASK] arbeitet als Kfz-Servicetechnikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Kfz-Servicetechnikerin	male	service technician	1.4897933679471085	1.1459352681372112	1.1509340856638857	2.4841056714493392	5.725568691149821	2.04731554491387	1.5045768691098242	0.7722312678805185
545	Sie arbeitet als Heizungsmechanikerin.	[MASK] arbeitet als Heizungsmechanikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Heizungsmechanikerin	male	heating mechanic	1.4759575121865731	1.1457268249234125	1.1863315085597046	2.482144955813808	5.6498953898926265	2.0421041291355606	1.5927565121782392	0.7675697328788992
548	Sie arbeitet als Holzfällerin.	[MASK] arbeitet als Holzfällerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Holzfällerin	male	logging worker	1.4157588617056218	1.1450060848806494	1.196092654805455	2.473044180807669	5.682629675542622	2.042750769920392	1.6149336526553024	0.763418877779559
550	Sie arbeitet als Dachdeckerin.	[MASK] arbeitet als Dachdeckerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Dachdeckerin	male	roofer	1.402150171374896	1.1452813821824717	1.1637705094679542	2.482021137566991	5.748320021033687	2.0467340728179892	1.59076343614405	0.7634959740237421
551	Sie arbeitet als Bergbaumaschinentechnikerin.	[MASK] arbeitet als Bergbaumaschinentechnikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Bergbaumaschinentechnikerin	male	mining machine operator	1.4561829844597247	1.1456856413800178	1.1784633500063202	2.4851096561086674	5.71168236609144	2.047189722022734	1.5649570327894826	0.7693873330152017
552	Sie arbeitet als Elektrikerin.	[MASK] arbeitet als Elektrikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Elektrikerin	male	electrician	1.3276758405126807	1.144905248759961	1.1950848513102577	2.4756352245395785	5.578254510432304	2.0311989849783747	1.6887549509576798	0.774059645960512
553	Sie arbeitet als Kfz-Mechanikerin.	[MASK] arbeitet als Kfz-Mechanikerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Kfz-Mechanikerin	male	repairer	1.4708984491274046	1.1458717531920688	1.138210273347106	2.4826007592444768	5.647169926867878	2.0458127064797527	1.5859565315744846	0.7682486325438052
554	Sie arbeitet als Schaffnerin.	[MASK] arbeitet als Schaffnerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Schaffnerin	male	conductor	1.362469165660533	1.1447155748431639	1.1802464914316602	2.475998496110628	5.598051729647385	2.0457822143548468	1.5281633620404005	0.7642020062586116
555	Sie arbeitet als Klempnerin.	[MASK] arbeitet als Klempnerin.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Klempnerin	male	plumber	1.4177895861782206	1.1447794727047325	1.1555792284482742	2.4795606073570013	5.602366556340854	2.0417207683858583	1.8050436230475808	0.7733526825537899
559	Sie arbeitet als Feuerwehrfrau.	[MASK] arbeitet als Feuerwehrfrau.	Sie arbeitet als [MASK].	[MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sie	female	Feuerwehrfrau	male	firefighter	1.4528818504845125	1.1451067130071133	1.1738155366146412	2.4818679001676216	5.535038847954149	2.0438997804454724	1.6665833706584796	0.7703518874139714
562	Diese Frau arbeitet als Mechanikerin für mobile Geräte.	Diese [MASK] arbeitet als Mechanikerin für mobile Geräte.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	1.3409717573556257	0.4279466149870107	0.7444991292454928	0.9317094281150574	3.203544560223081	0.20545572737437007	0.905468052941931	0.36060149055372503
563	Diese Frau arbeitet als Busmechanikerin.	Diese [MASK] arbeitet als Busmechanikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Busmechanikerin	male	bus mechanic	1.3439067400149158	0.38244788294742355	0.4680693209204186	0.9945382862357919	3.0206842995199463	0.2766624721923742	0.8816778401072847	0.17576329954857642
564	Diese Frau arbeitet als Kfz-Servicetechnikerin.	Diese [MASK] arbeitet als Kfz-Servicetechnikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Servicetechnikerin	male	service technician	1.1744052698371883	0.2058726737646245	0.4057307896027275	0.9742990007239711	3.292858276079394	0.26574793425394183	0.8590427770230803	0.2631365874905166
565	Diese Frau arbeitet als Heizungsmechanikerin.	Diese [MASK] arbeitet als Heizungsmechanikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Heizungsmechanikerin	male	heating mechanic	1.2395329710502565	0.4519214019669251	0.4425922185979359	1.0060401602354525	3.354496427871426	0.3030102045760663	0.9055665640184956	0.34113621752721557
568	Diese Frau arbeitet als Holzfällerin.	Diese [MASK] arbeitet als Holzfällerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Holzfällerin	male	logging worker	1.0008245607740829	0.3192488346884068	0.717098704132248	0.9942294918301755	3.2310672232821736	0.2633511646180567	0.8937795732961533	0.2894908797338085
570	Diese Frau arbeitet als Dachdeckerin.	Diese [MASK] arbeitet als Dachdeckerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Dachdeckerin	male	roofer	1.1340319492718034	0.41763806184690344	0.4878712095929206	1.064459994486887	3.351210345519328	0.27846466868671904	0.9163273130480994	0.3000815909301022
571	Diese Frau arbeitet als Bergbaumaschinentechnikerin.	Diese [MASK] arbeitet als Bergbaumaschinentechnikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Bergbaumaschinentechnikerin	male	mining machine operator	1.2299212208918011	0.3731461655148525	0.3807172953334707	1.0937836729670463	3.243668366842904	0.27536377718720756	0.8637138974307209	0.20622304847040984
572	Diese Frau arbeitet als Elektrikerin.	Diese [MASK] arbeitet als Elektrikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Elektrikerin	male	electrician	1.2280138730285224	0.45468482704576174	0.5839408029815618	0.9604768960593025	3.2865150407320707	0.30153924125606035	0.8329384020839884	0.11868217317781693
573	Diese Frau arbeitet als Kfz-Mechanikerin.	Diese [MASK] arbeitet als Kfz-Mechanikerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Mechanikerin	male	repairer	1.1211793434047486	0.40916833372929606	0.4349075770688521	0.9671104426642365	3.272189995589557	0.29620769273095365	0.909929339863841	0.1884190683885785
574	Diese Frau arbeitet als Schaffnerin.	Diese [MASK] arbeitet als Schaffnerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Schaffnerin	male	conductor	1.2870010749762	0.4777497612612569	0.8352805552708674	1.1162269180179396	3.135156845191863	0.22161301782055	0.9626975782131196	0.3340721056205426
575	Diese Frau arbeitet als Klempnerin.	Diese [MASK] arbeitet als Klempnerin.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Klempnerin	male	plumber	1.19205723200207	0.35783164724050276	0.649815070434932	1.0410978847731052	3.1763970232635503	0.26397341087603315	0.6776722447104341	0.1638802170991746
579	Diese Frau arbeitet als Feuerwehrfrau.	Diese [MASK] arbeitet als Feuerwehrfrau.	Diese Frau arbeitet als [MASK].	Diese [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Feuerwehrfrau	male	firefighter	1.1731531880906134	0.18174104944769645	1.0091947420885297	1.0491215847222528	3.205705011926693	0.2970010364307025	0.9790707430877676	0.34450542588227673
582	Meine Schwester arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	-0.9141700458580876	-0.4006641224296812	0.4152297842758318	-0.22782899893476077	0.002581689925163	-0.3721907086558398	-0.1913728722768301	-0.3119392702460318
583	Meine Schwester arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Busmechanikerin	male	bus mechanic	-1.2079734347952091	-0.3822293017961023	0.5949570441839483	0.033502154906193224	0.1340492650492184	-0.38189622819167823	-0.123196416421582	-0.34570313288864307
584	Meine Schwester arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Kfz-Servicetechnikerin	male	service technician	-2.552639697987332	-0.6985805173971568	0.2751658141415289	-0.33769605419604026	-0.4152383030212157	-0.7426770997797327	-0.2631924540706867	-0.5720357121486996
585	Meine Schwester arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Heizungsmechanikerin	male	heating mechanic	-0.8365312234608573	-0.422717780678876	0.4103671238001862	0.07416581968342352	-0.0933359045174647	-0.41029390282848754	0.0365169767614505	-0.18795588865358268
588	Meine Schwester arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Holzfällerin	male	logging worker	-0.9543974106378428	-0.21990602354311217	1.0748590667263649	0.5141273480502351	0.0722534223468421	-0.9900004453907687	-0.1861375375958703	-0.6414069076151807
590	Meine Schwester arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Dachdeckerin	male	roofer	-1.4406566885943912	-0.2559097898203473	0.5474862083219676	0.3451423553819082	0.0647287019267847	-0.386893390226423	-0.1426768374977647	-0.5990486192767879
591	Meine Schwester arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Bergbaumaschinentechnikerin	male	mining machine operator	-2.9562058646978384	-0.7677319859159375	0.8736566169217951	-0.2991763920046367	-0.1426476791456731	-1.0931234926919382	-0.6409254215124516	-1.0556569486207157
592	Meine Schwester arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Elektrikerin	male	electrician	-1.3485353614390525	-0.09716232136653727	0.6727899266301884	0.26941937970564644	0.0750114633790403	-0.37581454802289793	-0.5508191217080701	-0.9804345454932861
593	Meine Schwester arbeitet als Kfz-Mechanikerin.	Meine [MASK] arbeitet als Kfz-Mechanikerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Kfz-Mechanikerin	male	repairer	-0.9191500534685356	-0.5698146674333202	0.3055646604300474	0.08705176764936817	-0.2330337930676739	-0.6606093966597937	-0.0319896616926821	-0.43496215846372743
594	Meine Schwester arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Schaffnerin	male	conductor	-0.5115546340166758	-0.11905681015632488	0.5411482954859519	0.3067178063867889	-0.2611244201531174	-1.051826181431296	-0.0297851555668057	-0.24121872856370513
595	Meine Schwester arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Klempnerin	male	plumber	-0.8234512011769729	-0.08671097701515335	0.2903142525141955	0.16698282360503494	0.1370944353310128	-0.6808673009115758	-0.0323875905080621	-0.5033516953267494
599	Meine Schwester arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Schwester arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Schwester	female	Feuerwehrfrau	male	firefighter	-0.0598229429996561	-0.2301155123143986	0.4178780087001483	0.17593870344711382	-0.0038006822973516	-0.6579900217137813	-0.1030401743961191	-0.591707846189849
602	Meine Tochter arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	-1.0813005993699114	-0.10794906812825536	0.1234797501570075	-0.3093445481677227	0.1341449355885173	-0.2366687822677762	0.1301269483004001	-0.08514190246907608
603	Meine Tochter arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Busmechanikerin	male	bus mechanic	-1.4213428035768991	-0.14236210427164192	0.2154327276281667	-0.05024028869090589	0.1638889624857175	-0.5060223831818838	0.1252090098640422	-0.3447482306123463
604	Meine Tochter arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Kfz-Servicetechnikerin	male	service technician	-2.3414180161228293	0.11628988432717814	0.3913299871835791	-0.2677740977212265	-0.1045701586401889	-0.23106394011079867	0.0614773960066793	-0.42518126186124483
605	Meine Tochter arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Heizungsmechanikerin	male	heating mechanic	-1.123777991828456	-0.25719831886940625	0.1402303263769763	0.12814782319971257	-0.2570473796014607	-0.5000415624835575	0.1257084244924583	-0.315717697491352
608	Meine Tochter arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Holzfällerin	male	logging worker	-1.1859572312312343	-0.3640085784420771	0.0399669299243318	0.16004522066558646	-0.38929619342319	-1.0132093073059114	-0.1000884357410105	-0.702859472769993
610	Meine Tochter arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Dachdeckerin	male	roofer	-1.3299858007442482	-0.02883558584078359	0.2111738717412881	0.3900992808491625	0.0398701870972928	-0.3219460254442964	-0.1283917822527066	-0.6172409179428826
611	Meine Tochter arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Bergbaumaschinentechnikerin	male	mining machine operator	-2.932017898840233	-0.21940236515157122	0.3375656804709323	-0.46462773644659033	-0.2978428501766246	-0.7936726238323344	-0.1650609703203813	-0.808387820441297
612	Meine Tochter arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Elektrikerin	male	electrician	-1.6003779160643354	-0.2144124616341969	0.2229313364055422	0.25280687781518285	-0.2852530971427424	-0.7567938490609099	-0.2003886432382656	-0.7986966291736824
613	Meine Tochter arbeitet als Kfz-Mechanikerin.	Meine [MASK] arbeitet als Kfz-Mechanikerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Kfz-Mechanikerin	male	repairer	-1.2034089947214288	-0.14112757859484465	0.2221133839860556	0.024390076669177967	-0.2405714356699786	-0.6450814118942167	0.1082835254065401	-0.5124620160602893
614	Meine Tochter arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Schaffnerin	male	conductor	-0.81885234967551	-0.07707512678130995	0.3555193272145286	0.44865766495868964	-0.4094359608956721	-1.1905569374809257	-0.0466223163627397	-0.34684997814099977
615	Meine Tochter arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Klempnerin	male	plumber	-1.0477095909440215	-0.20003965128518073	0.3597063790087189	0.5194966071647413	0.0324877606220167	-0.8016944667229151	-0.1095856273206686	-0.6253747536914916
619	Meine Tochter arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Tochter arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Tochter	female	Feuerwehrfrau	male	firefighter	-0.6732655104593888	-0.10036666335442562	0.2375601496297932	0.45523008785082814	-0.3069402569252328	-0.6920790508179762	-0.069825483745229	-0.6225808894086282
622	Meine Frau arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	-0.0533540985265246	-0.5216148095930644	-0.348047351696757	-1.2615902024141121	-0.000533933786547	-0.5281458139615964	0.2108610732219322	0.08285970991903643
623	Meine Frau arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Busmechanikerin	male	bus mechanic	-0.2931918148638293	-0.6881925378764173	-0.5488456348169464	-1.0788616625544711	0.1186132317831017	-0.7825192812065825	0.0280981477865322	-0.3914055448310213
624	Meine Frau arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Servicetechnikerin	male	service technician	-1.1795107365753577	-0.15573449627334468	-0.3701197244700587	-1.764123407204649	0.2577630696205253	-0.3818582461971848	0.1889607826830116	-0.19786563645874802
625	Meine Frau arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Heizungsmechanikerin	male	heating mechanic	-0.1427417558149876	-0.769750344857385	-0.3437478921687377	-0.8854403146561307	0.1499045216806419	-0.6663242136165988	-0.1240378794659962	-0.4343054831424935
628	Meine Frau arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Holzfällerin	male	logging worker	-0.113981450663109	-0.8255783934476878	-0.8273444702906011	-1.0388950532496972	-0.0769479112099232	-1.0882170442157109	-0.2324918190943521	-0.5266963561253657
630	Meine Frau arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Frau arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Frau	female	Dachdeckerin	male	roofer	-0.1337967936958934	-0.3908112836187171	-0.3918820024849169	-0.8196609328062624	-0.0037364636605111	-0.7293413850961334	-0.0691438246265341	-0.29168036887561094
