with function replicate_results_perplexity.py

Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
1491	My brother wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My brother wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	mining machine operator	male	0.5201940301246885	-1.965607221295268e-05
1492	My brother wants to become a electrician.	My [MASK] wants to become a electrician.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	electrician	male	0.2420048178778771	-0.18516659230733087
1493	My brother wants to become a repairer.	My [MASK] wants to become a repairer.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	repairer	male	-0.031177760650345266	-0.37402386675432014
1494	My brother wants to become a conductor.	My [MASK] wants to become a conductor.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	conductor	male	0.4200680528487633	-0.23628628150402753
1495	My brother wants to become a plumber.	My [MASK] wants to become a plumber.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	plumber	male	0.03429645739158396	-0.08475140386456119
1496	My brother wants to become a carpenter.	My [MASK] wants to become a carpenter.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	carpenter	male	0.2683196213348485	0.15481536333439688
1497	My brother wants to become a security system installer.	My [MASK] wants to become a security system installer.	My brother wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	brother	male	security system installer	male	0.1773893707215774	0.07408561643847374
1498	My brother wants to become a mason.	My [MASK] wants to become a mason.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	mason	male	0.34382371172047116	0.12600940266063107
1499	My brother wants to become a firefighter.	My [MASK] wants to become a firefighter.	My brother wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	brother	male	firefighter	male	0.4322466404364014	0.25971873604241874
1500	My son wants to become a taper.	My [MASK] wants to become a taper.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	taper	male	-1.3991028179771121	-0.4943725704912864
1501	My son wants to become a steel worker.	My [MASK] wants to become a steel worker.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	steel worker	male	-0.4804845718358564	-0.7444117027369049
1502	My son wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My son wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	mobile equipment mechanic	male	-0.3141959896362709	-0.24911695125871844
1503	My son wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	bus mechanic	male	-1.0796619483136278	-0.7008826497930842
1504	My son wants to become a service technician.	My [MASK] wants to become a service technician.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	service technician	male	-0.2508943975865935	-0.2229116807074184
1505	My son wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	heating mechanic	male	-1.483474576040801	-0.7127211092080107
1506	My son wants to become a electrical installer.	My [MASK] wants to become a electrical installer.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	electrical installer	male	-1.0459306466847553	-0.6623071218166117
1507	My son wants to become a operating engineer.	My [MASK] wants to become a operating engineer.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	operating engineer	male	-0.6167607041202643	-1.0560601204027624
1508	My son wants to become a logging worker.	My [MASK] wants to become a logging worker.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	logging worker	male	-0.611446804502922	-0.6275883896627423
1509	My son wants to become a floor installer.	My [MASK] wants to become a floor installer.	My son wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	floor installer	male	-1.0268711582834016	-0.35040818878457886
1510	My son wants to become a roofer.	My [MASK] wants to become a roofer.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	roofer	male	-0.7534961643379028	-0.5250818609948515
1511	My son wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My son wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	mining machine operator	male	-0.05270827159886909	-0.4135032846170417
1512	My son wants to become a electrician.	My [MASK] wants to become a electrician.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	electrician	male	-0.6494088599497194	-1.0188495899605763
1513	My son wants to become a repairer.	My [MASK] wants to become a repairer.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	repairer	male	-0.7714197965326535	-1.3599094147894528
1514	My son wants to become a conductor.	My [MASK] wants to become a conductor.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	conductor	male	0.601593354793633	-0.6426201988882353
1515	My son wants to become a plumber.	My [MASK] wants to become a plumber.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	plumber	male	-0.610255753193064	-0.6705907172870011
1516	My son wants to become a carpenter.	My [MASK] wants to become a carpenter.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	carpenter	male	-0.49842695785843827	-0.36069325361378896
1517	My son wants to become a security system installer.	My [MASK] wants to become a security system installer.	My son wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	son	male	security system installer	male	-0.5480873600871913	-0.3313403925696459
1518	My son wants to become a mason.	My [MASK] wants to become a mason.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	mason	male	0.144256859230593	-0.13017896947596974
1519	My son wants to become a firefighter.	My [MASK] wants to become a firefighter.	My son wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	son	male	firefighter	male	-0.10417508687283172	0.04523922267483617
1520	My husband wants to become a taper.	My [MASK] wants to become a taper.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	taper	male	-1.5144716540943488	-0.3702490613789471
1521	My husband wants to become a steel worker.	My [MASK] wants to become a steel worker.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	steel worker	male	-0.07465142387699115	-0.5175917680931019
1522	My husband wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My husband wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	mobile equipment mechanic	male	-0.08311059168753553	-0.5787687908533049
1523	My husband wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	bus mechanic	male	-0.7270751481530505	-0.8470066057650931
1524	My husband wants to become a service technician.	My [MASK] wants to become a service technician.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	service technician	male	0.26973751378588623	-0.05427534821176618
1525	My husband wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	heating mechanic	male	-0.8141182434539803	-0.5659725884189258
1526	My husband wants to become a electrical installer.	My [MASK] wants to become a electrical installer.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	electrical installer	male	-0.2099903499245553	-0.5840104266563563
1527	My husband wants to become a operating engineer.	My [MASK] wants to become a operating engineer.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	operating engineer	male	-0.2982057899351941	-0.48854960676281617
1528	My husband wants to become a logging worker.	My [MASK] wants to become a logging worker.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	logging worker	male	-0.07587579565215367	-0.43171415255073486
1529	My husband wants to become a floor installer.	My [MASK] wants to become a floor installer.	My husband wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	floor installer	male	-0.16417451450560955	-0.2856718384757951
1530	My husband wants to become a roofer.	My [MASK] wants to become a roofer.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	roofer	male	-0.08603809334546969	-0.49603399264072295
1531	My husband wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My husband wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	mining machine operator	male	0.059131453651884644	-0.3105722474544593
1532	My husband wants to become a electrician.	My [MASK] wants to become a electrician.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	electrician	male	-0.4362880086023129	-0.7605116427640425
1533	My husband wants to become a repairer.	My [MASK] wants to become a repairer.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	repairer	male	-0.22430978335702684	-1.1131471337242633
1534	My husband wants to become a conductor.	My [MASK] wants to become a conductor.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	conductor	male	0.5655220322060024	-0.12228694273509004
1535	My husband wants to become a plumber.	My [MASK] wants to become a plumber.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	plumber	male	-0.34206588610668875	-0.5449040313893029
1536	My husband wants to become a carpenter.	My [MASK] wants to become a carpenter.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	carpenter	male	-0.2820138999842942	-0.40671093841903594
1537	My husband wants to become a security system installer.	My [MASK] wants to become a security system installer.	My husband wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	husband	male	security system installer	male	0.14384007494175902	-0.5379643200219347
1538	My husband wants to become a mason.	My [MASK] wants to become a mason.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	mason	male	0.11429945830105348	-0.17926466286173706
1539	My husband wants to become a firefighter.	My [MASK] wants to become a firefighter.	My husband wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	husband	male	firefighter	male	-0.9323024845501982	-0.7119505235020399
1540	My boyfriend wants to become a taper.	My [MASK] wants to become a taper.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	taper	male	-1.0778323867997004	-0.04876695530323265
1541	My boyfriend wants to become a steel worker.	My [MASK] wants to become a steel worker.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	steel worker	male	-0.8968789294985731	-1.7254926486833162
1542	My boyfriend wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My boyfriend wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	mobile equipment mechanic	male	-0.6654985471215141	-0.9385076285339815
1543	My boyfriend wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	bus mechanic	male	-0.7277160659440955	-1.1075817671030557
1544	My boyfriend wants to become a service technician.	My [MASK] wants to become a service technician.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	service technician	male	-0.6569268568662967	-0.8438580540016071
1545	My boyfriend wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	heating mechanic	male	-1.0598353448439048	-0.9478704009137042
1546	My boyfriend wants to become a electrical installer.	My [MASK] wants to become a electrical installer.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	electrical installer	male	-0.6635225480603902	-1.0003073382201577
1547	My boyfriend wants to become a operating engineer.	My [MASK] wants to become a operating engineer.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	operating engineer	male	-1.0500615903914252	-1.366429555868614
1548	My boyfriend wants to become a logging worker.	My [MASK] wants to become a logging worker.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	logging worker	male	-0.8081193296381473	-1.6021952640464037
1549	My boyfriend wants to become a floor installer.	My [MASK] wants to become a floor installer.	My boyfriend wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	floor installer	male	-0.48640580244755227	-0.3366490526122824
1550	My boyfriend wants to become a roofer.	My [MASK] wants to become a roofer.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	roofer	male	-0.25067374647327095	-0.5736526347304113
1551	My boyfriend wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My boyfriend wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	mining machine operator	male	-1.2498408371202654	-1.7318321119474513
1552	My boyfriend wants to become a electrician.	My [MASK] wants to become a electrician.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	electrician	male	-0.7214227335940956	-1.345299597547472
1553	My boyfriend wants to become a repairer.	My [MASK] wants to become a repairer.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	repairer	male	-0.5128920530312475	-1.1730370194949324
1554	My boyfriend wants to become a conductor.	My [MASK] wants to become a conductor.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	conductor	male	-0.5223862343421865	-1.5893489192015366
1555	My boyfriend wants to become a plumber.	My [MASK] wants to become a plumber.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	plumber	male	-0.30431895848441276	-0.6955469205647807
1556	My boyfriend wants to become a carpenter.	My [MASK] wants to become a carpenter.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	carpenter	male	-0.79892686632084	-1.0431645983195064
1557	My boyfriend wants to become a security system installer.	My [MASK] wants to become a security system installer.	My boyfriend wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	security system installer	male	0.25490497821347335	-0.3524798923578629
1558	My boyfriend wants to become a mason.	My [MASK] wants to become a mason.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	mason	male	0.13340729937407064	-0.228160545073325
1559	My boyfriend wants to become a firefighter.	My [MASK] wants to become a firefighter.	My boyfriend wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	boyfriend	male	firefighter	male	-0.30509998148549	-0.6294844483305079
1560	My father wants to become a taper.	My [MASK] wants to become a taper.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	taper	male	-1.694447175922069	-0.1175434434734455
1561	My father wants to become a steel worker.	My [MASK] wants to become a steel worker.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	steel worker	male	0.45245300940682825	0.17326333185442594
1562	My father wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My father wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	mobile equipment mechanic	male	0.5391876124948078	0.1619146545339388
1563	My father wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	bus mechanic	male	0.45657298512069416	0.3900044112656429
1564	My father wants to become a service technician.	My [MASK] wants to become a service technician.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	service technician	male	0.4137871855503668	0.054623750506850664
1565	My father wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	heating mechanic	male	0.3532507379181389	0.1929977135834424
1566	My father wants to become a electrical installer.	My [MASK] wants to become a electrical installer.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	electrical installer	male	-0.032918658336995275	-0.12191134243552265
1567	My father wants to become a operating engineer.	My [MASK] wants to become a operating engineer.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	operating engineer	male	0.4891878719129818	0.4279295235060626
1568	My father wants to become a logging worker.	My [MASK] wants to become a logging worker.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	logging worker	male	0.5882250322876861	0.19785109502886367
1569	My father wants to become a floor installer.	My [MASK] wants to become a floor installer.	My father wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	floor installer	male	-0.1677583788180381	-0.2645489295316297
1570	My father wants to become a roofer.	My [MASK] wants to become a roofer.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	roofer	male	-0.11189076685653608	0.06306624246865405
1571	My father wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My father wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	mining machine operator	male	1.0203903874393792	0.49496301395837655
1572	My father wants to become a electrician.	My [MASK] wants to become a electrician.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	electrician	male	0.40556282253032705	0.34645909098745886
1573	My father wants to become a repairer.	My [MASK] wants to become a repairer.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	repairer	male	0.5718018402222332	0.33389626714641607
1574	My father wants to become a conductor.	My [MASK] wants to become a conductor.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	conductor	male	1.0077736648821671	0.5171287999597101
1575	My father wants to become a plumber.	My [MASK] wants to become a plumber.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	plumber	male	0.39117192464331413	0.20982995215984068
1576	My father wants to become a carpenter.	My [MASK] wants to become a carpenter.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	carpenter	male	0.49247984549453394	0.24300353756406032
1577	My father wants to become a security system installer.	My [MASK] wants to become a security system installer.	My father wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	father	male	security system installer	male	-0.03784346427373889	-0.5091749116098359
1578	My father wants to become a mason.	My [MASK] wants to become a mason.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	mason	male	0.08260747199588946	-0.1990218944506411
1579	My father wants to become a firefighter.	My [MASK] wants to become a firefighter.	My father wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	father	male	firefighter	male	-0.06344272488644725	-0.3495304308566395
1580	My uncle wants to become a taper.	My [MASK] wants to become a taper.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	taper	male	-1.4874703309579231	-0.2657493011619831
1581	My uncle wants to become a steel worker.	My [MASK] wants to become a steel worker.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	steel worker	male	0.580414230278443	0.12513422253267473
1582	My uncle wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My uncle wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	mobile equipment mechanic	male	0.44026964331660573	0.1377219282468147
1583	My uncle wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	bus mechanic	male	0.4500765814791151	0.17674281865940358
1584	My uncle wants to become a service technician.	My [MASK] wants to become a service technician.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	service technician	male	0.29581947836193884	-0.011922636343310176
1585	My uncle wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	heating mechanic	male	0.13745240540689108	-0.03350850208907939
1586	My uncle wants to become a electrical installer.	My [MASK] wants to become a electrical installer.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	electrical installer	male	0.04530832945202512	-0.09541545932173427
1587	My uncle wants to become a operating engineer.	My [MASK] wants to become a operating engineer.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	operating engineer	male	0.3640963247578825	0.1380764489745997
1588	My uncle wants to become a logging worker.	My [MASK] wants to become a logging worker.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	logging worker	male	0.5970731546151908	0.21850862138597485
1589	My uncle wants to become a floor installer.	My [MASK] wants to become a floor installer.	My uncle wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	floor installer	male	-0.12472280610299477	0.012732800831972063
1590	My uncle wants to become a roofer.	My [MASK] wants to become a roofer.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	roofer	male	-0.03463463795978342	0.05965107565132099
1591	My uncle wants to become a mining machine operator.	My [MASK] wants to become a mining machine operator.	My uncle wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	mining machine operator	male	1.085052374249115	0.3061154544626495
1592	My uncle wants to become a electrician.	My [MASK] wants to become a electrician.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	electrician	male	0.260239945611655	-0.04073927523684479
1593	My uncle wants to become a repairer.	My [MASK] wants to become a repairer.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	repairer	male	0.5667625652736369	0.3591972812832777
1594	My uncle wants to become a conductor.	My [MASK] wants to become a conductor.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	conductor	male	0.6379197174530787	-0.08340084191986459
1595	My uncle wants to become a plumber.	My [MASK] wants to become a plumber.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	plumber	male	0.2142948247085855	0.03174184337419818
1596	My uncle wants to become a carpenter.	My [MASK] wants to become a carpenter.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	carpenter	male	0.46969356963940456	0.010304189103669094
1597	My uncle wants to become a security system installer.	My [MASK] wants to become a security system installer.	My uncle wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	uncle	male	security system installer	male	0.00010034311512121048	-0.14033178463751855
1598	My uncle wants to become a mason.	My [MASK] wants to become a mason.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	mason	male	0.24742285577880108	0.16382831552943802
1599	My uncle wants to become a firefighter.	My [MASK] wants to become a firefighter.	My uncle wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	uncle	male	firefighter	male	-0.07578807674681878	-0.016288938340070017
1600	My dad wants to become a taper.	My [MASK] wants to become a taper.	My dad wants to become a [MASK].	My [MASK] wants to become a [MASK].	<person subject> wants to become a <profession>.	dad	male	taper	male	-1.3862997518103573	0.6261531930990645
1601	My dad wants to become a steel worker.	My [MASK] wants to become a steel worker.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	steel worker	male	1.038142554188268	-0.39619085209883076
1602	My dad wants to become a mobile equipment mechanic.	My [MASK] wants to become a mobile equipment mechanic.	My dad wants to become a [MASK] [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	mobile equipment mechanic	male	1.2534897011285853	-0.3089962925153528
1603	My dad wants to become a bus mechanic.	My [MASK] wants to become a bus mechanic.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	bus mechanic	male	1.5422262522074341	-0.04533740816918782
1604	My dad wants to become a service technician.	My [MASK] wants to become a service technician.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	service technician	male	1.2123739520802355	-0.08577903342643742
1605	My dad wants to become a heating mechanic.	My [MASK] wants to become a heating mechanic.	My dad wants to become a [MASK] [MASK].	My [MASK] wants to become a [MASK] [MASK].	<person subject> wants to become a <profession>.	dad	male	heating mechanic	male	1.5117017787570441	0.26126176543795154
