Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,google_bert_Pre_Assoc,deepset_bert_Pre_Assoc,distilbert_Pre_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
545,Sie arbeitet als Heizungsmechanikerin.,[MASK] arbeitet als Heizungsmechanikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Heizungsmechanikerin,male,heating mechanic,1.4759575121865731,1.1863315085597046,5.6498953898926265,1.5927565121782392,2.008045042048683,1.333279629936738,2.9553752533195747,1.8798104983472916,0.603082205676869,1.069159265275505
548,Sie arbeitet als Holzfällerin.,[MASK] arbeitet als Holzfällerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Holzfällerin,male,logging worker,1.4157588617056218,1.196092654805455,5.682629675542622,1.6149336526553024,3.1410478648400684,1.3328437951505816,2.9528141697007504,1.8796625209236355,0.6034330632441234,1.0713972091796444
550,Sie arbeitet als Dachdeckerin.,[MASK] arbeitet als Dachdeckerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Dachdeckerin,male,roofer,1.402150171374896,1.1637705094679542,5.748320021033687,1.59076343614405,3.322249605653171,1.333109207038882,2.9565317159907165,1.8824660560871045,0.6020545376507075,1.0704323516811558
551,Sie arbeitet als Bergbaumaschinentechnikerin.,[MASK] arbeitet als Bergbaumaschinentechnikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Bergbaumaschinentechnikerin,male,mining machine operator,1.4561829844597247,1.1784633500063202,5.71168236609144,1.5649570327894826,3.0993770864275327,1.333304910635975,2.958267401836202,1.882566403803068,0.5985676900436684,1.0500547790960166
552,Sie arbeitet als Elektrikerin.,[MASK] arbeitet als Elektrikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Elektrikerin,male,electrician,1.3276758405126807,1.1950848513102577,5.578254510432304,1.6887549509576798,3.1802983150289,1.3329442424513236,2.9536946856912123,1.8697807718285528,0.6124224412416549,1.0724005826834118
553,Sie arbeitet als Kfz-Mechanikerin.,[MASK] arbeitet als Kfz-Mechanikerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Kfz-Mechanikerin,male,repairer,1.4708984491274046,1.138210273347106,5.647169926867878,1.5859565315744846,2.554535842545467,1.333444360365423,2.9555431548498565,1.88116910680021,0.6031255333832249,1.0517360926875716
554,Sie arbeitet als Schaffnerin.,[MASK] arbeitet als Schaffnerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Schaffnerin,male,conductor,1.362469165660533,1.1802464914316602,5.598051729647385,1.5281633620404005,4.177500661917309,1.3328767816297964,2.9522337415318503,1.8817530048732545,0.5994574264529732,1.0842295830060822
555,Sie arbeitet als Klempnerin.,[MASK] arbeitet als Klempnerin.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Klempnerin,male,plumber,1.4177895861782206,1.1555792284482742,5.602366556340854,1.8050436230475808,3.50000396910444,1.332739937302711,2.955091098752563,1.8784067051083044,0.6119213524668877,1.0491882939133403
559,Sie arbeitet als Feuerwehrfrau.,[MASK] arbeitet als Feuerwehrfrau.,Sie arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Sie,female,Feuerwehrfrau,male,firefighter,1.4528818504845125,1.1738155366146412,5.535038847954149,1.6665833706584796,2.381218652326514,1.333037522951222,2.9546486134674224,1.8801515053181976,0.6032047685900978,1.0027958858916604
562,Diese Frau arbeitet als Mechanikerin für mobile Geräte.,Diese [MASK] arbeitet als Mechanikerin für mobile Geräte.,Diese Frau arbeitet als [MASK] [MASK] [MASK] [MASK].,Diese [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Mechanikerin für mobile Geräte,male,mobile equipment mechanic,4.10496687317956,0.3235516454368009,9.920549165363637,2.0641301781948345,2.794603956439369,0.8795594372625504,1.120365876814013,0.3886237120956164,0.838617999819795,0.2644309545670388
563,Diese Frau arbeitet als Busmechanikerin.,Diese [MASK] arbeitet als Busmechanikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Busmechanikerin,male,bus mechanic,1.3439067400149158,0.4680693209204186,3.0206842995199463,0.8816778401072847,-4.849145966295028,0.3380379615204212,1.0840089348296107,0.4539203439323571,0.0660705722978231,-0.1863342899327317
564,Diese Frau arbeitet als Kfz-Servicetechnikerin.,Diese [MASK] arbeitet als Kfz-Servicetechnikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kfz-Servicetechnikerin,male,service technician,1.1744052698371883,0.4057307896027275,3.292858276079394,0.8590427770230803,-4.305933951429122,0.268609940217745,1.1349269159327913,0.4664524707040908,0.2459637401664087,-0.3897828396921237
565,Diese Frau arbeitet als Heizungsmechanikerin.,Diese [MASK] arbeitet als Heizungsmechanikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Heizungsmechanikerin,male,heating mechanic,1.2395329710502565,0.4425922185979359,3.354496427871426,0.9055665640184956,-4.355653085875982,0.3587161918192638,1.0955897302259512,0.4813164727324833,0.304290390543705,-0.157191274174412
568,Diese Frau arbeitet als Holzfällerin.,Diese [MASK] arbeitet als Holzfällerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Holzfällerin,male,logging worker,1.0008245607740829,0.717098704132248,3.2310672232821736,0.8937795732961533,-4.878708151338279,0.0268534782103272,1.2578451161108737,0.4340655767497385,0.2330416205512167,0.3148230364419963
570,Diese Frau arbeitet als Dachdeckerin.,Diese [MASK] arbeitet als Dachdeckerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Dachdeckerin,male,roofer,1.1340319492718034,0.4878712095929206,3.351210345519328,0.9163273130480994,-5.020035557966792,0.2854950397156505,1.2545150223947372,0.428414293636612,0.2761236401479702,0.0960185747046234
571,Diese Frau arbeitet als Bergbaumaschinentechnikerin.,Diese [MASK] arbeitet als Bergbaumaschinentechnikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Bergbaumaschinentechnikerin,male,mining machine operator,1.2299212208918011,0.3807172953334707,3.243668366842904,0.8637138974307209,-4.4954305785661886,0.329957204946075,1.3626135983664782,0.4593941797887648,0.0989741090745549,-0.217615187030915
572,Diese Frau arbeitet als Elektrikerin.,Diese [MASK] arbeitet als Elektrikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Elektrikerin,male,electrician,1.2280138730285224,0.5839408029815618,3.2865150407320707,0.8329384020839884,-4.776090004296908,0.2982336101184343,1.2519801381971551,0.4776043940109826,0.0498154416471881,0.2429511388106562
573,Diese Frau arbeitet als Kfz-Mechanikerin.,Diese [MASK] arbeitet als Kfz-Mechanikerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kfz-Mechanikerin,male,repairer,1.1211793434047486,0.4349075770688521,3.272189995589557,0.909929339863841,-4.341409736478225,0.2912542737648577,1.1318819596343257,0.4752636550902429,0.1694210746596024,-0.2208708992932528
574,Diese Frau arbeitet als Schaffnerin.,Diese [MASK] arbeitet als Schaffnerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Schaffnerin,male,conductor,1.2870010749762,0.8352805552708674,3.135156845191863,0.9626975782131196,0.3316780993669991,0.2571773546324085,1.388646952231854,0.2825404386593372,0.2707021716192563,-0.0694487928319675
575,Diese Frau arbeitet als Klempnerin.,Diese [MASK] arbeitet als Klempnerin.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Klempnerin,male,plumber,1.19205723200207,0.649815070434932,3.1763970232635503,0.6776722447104341,-4.496755221721167,0.1447379318597129,1.2345510502262478,0.3979512068901794,0.0409866121845637,0.0489777892948338
579,Diese Frau arbeitet als Feuerwehrfrau.,Diese [MASK] arbeitet als Feuerwehrfrau.,Diese Frau arbeitet als [MASK].,Diese [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Feuerwehrfrau,male,firefighter,1.1731531880906134,1.0091947420885297,3.205705011926693,0.9790707430877676,-5.353285873592379,0.0120024033206969,1.3707055121316138,0.4474474906398248,0.2382239978820221,-0.0710785720824061
582,Meine Schwester arbeitet als Mechanikerin für mobile Geräte.,Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.,Meine Schwester arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Mechanikerin für mobile Geräte,male,mobile equipment mechanic,0.1982203485738685,0.0690916374345235,6.656424314738635,0.1185882164143137,-0.9756976437451148,-0.6245872833258002,0.5636169869726502,-0.4204308315710165,0.0238651931901042,0.1086152954720895
583,Meine Schwester arbeitet als Busmechanikerin.,Meine [MASK] arbeitet als Busmechanikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Busmechanikerin,male,bus mechanic,-1.2079734347952091,0.5949570441839483,0.1340492650492184,-0.123196416421582,2.4858414572748484,-0.4744079385481428,0.0634699085847122,-0.3981495218351957,-0.2616631230914734,0.0637859595939312
584,Meine Schwester arbeitet als Kfz-Servicetechnikerin.,Meine [MASK] arbeitet als Kfz-Servicetechnikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Kfz-Servicetechnikerin,male,service technician,-2.552639697987332,0.2751658141415289,-0.4152383030212157,-0.2631924540706867,3.4314493946084927,-0.757789804242378,0.3220243128173113,-0.7196124191917888,-0.5574192002777236,-0.044212729293576
585,Meine Schwester arbeitet als Heizungsmechanikerin.,Meine [MASK] arbeitet als Heizungsmechanikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Heizungsmechanikerin,male,heating mechanic,-0.8365312234608573,0.4103671238001862,-0.0933359045174647,0.0365169767614505,2.685826063171319,-0.4988039691299229,-0.2610163228672599,-0.2818988467553906,0.038236822302423,0.0572563417641526
588,Meine Schwester arbeitet als Holzfällerin.,Meine [MASK] arbeitet als Holzfällerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Holzfällerin,male,logging worker,-0.9543974106378428,1.0748590667263649,0.0722534223468421,-0.1861375375958703,1.4813344120254313,-0.4004026321619823,0.2873400986855787,-1.2877841699619814,-0.4698978806974916,0.2746376510259962
590,Meine Schwester arbeitet als Dachdeckerin.,Meine [MASK] arbeitet als Dachdeckerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Dachdeckerin,male,roofer,-1.4406566885943912,0.5474862083219676,0.0647287019267847,-0.1426768374977647,1.078803608452478,-0.2590039996384192,0.3665807443307382,-0.6734052252003019,-0.4606655822406678,-0.0034621719201966
591,Meine Schwester arbeitet als Bergbaumaschinentechnikerin.,Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Bergbaumaschinentechnikerin,male,mining machine operator,-2.9562058646978384,0.8736566169217951,-0.1426476791456731,-0.6409254215124516,2.373878418792737,-1.120501803136284,0.5232309761718372,-1.013851926086948,-1.0328009561187146,0.0065276294332277
592,Meine Schwester arbeitet als Elektrikerin.,Meine [MASK] arbeitet als Elektrikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Elektrikerin,male,electrician,-1.3485353614390525,0.6727899266301884,0.0750114633790403,-0.5508191217080701,0.8080833194853896,-0.1253171616904293,0.0160908234626649,-0.4069990148874948,-0.934510652248422,0.2083554926515042
593,Meine Schwester arbeitet als Kfz-Mechanikerin.,Meine [MASK] arbeitet als Kfz-Mechanikerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Kfz-Mechanikerin,male,repairer,-0.9191500534685356,0.3055646604300474,-0.2330337930676739,-0.0319896616926821,2.89938060748524,-0.9750449063851258,-0.0339223181848886,-0.7952485115681629,-0.3215873553593041,0.0429597313182067
594,Meine Schwester arbeitet als Schaffnerin.,Meine [MASK] arbeitet als Schaffnerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Schaffnerin,male,conductor,-0.5115546340166758,0.5411482954859519,-0.2611244201531174,-0.0297851555668057,1.7007623643358518,-0.1627369819003943,0.281123660186396,-1.5056655386517768,-0.0710569926449856,0.1219987724819411
595,Meine Schwester arbeitet als Klempnerin.,Meine [MASK] arbeitet als Klempnerin.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Klempnerin,male,plumber,-0.8234512011769729,0.2903142525141955,0.1370944353310128,-0.0323875905080621,1.8150713539099483,-0.2417109830502653,-0.1296387941161433,-0.7823200313710639,-0.405837696563892,-0.0074218266252912
599,Meine Schwester arbeitet als Feuerwehrfrau.,Meine [MASK] arbeitet als Feuerwehrfrau.,Meine Schwester arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Schwester,female,Feuerwehrfrau,male,firefighter,-0.0598229429996561,0.4178780087001483,-0.0038006822973516,-0.1030401743961191,0.7089905792901822,-0.4507385397881264,-0.0864582781792061,-1.1260530904041308,-0.4959676430064119,0.149824928223856
602,Meine Tochter arbeitet als Mechanikerin für mobile Geräte.,Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.,Meine Tochter arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Mechanikerin für mobile Geräte,male,mobile equipment mechanic,-0.4127603032088208,-0.2159531645859722,5.849704982112941,0.2376429766935961,0.4704826919313635,-0.0369712623058853,0.3575764389768447,-1.1381708661562828,0.1348480376162328,-0.0826984605060937
603,Meine Tochter arbeitet als Busmechanikerin.,Meine [MASK] arbeitet als Busmechanikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Busmechanikerin,male,bus mechanic,-1.4213428035768991,0.2154327276281667,0.1638889624857175,0.1252090098640422,-0.0580799598565142,-0.1230904673125792,-0.0340175984994178,-1.2155961625279672,-0.1295639493304913,-0.0165037821363283
604,Meine Tochter arbeitet als Kfz-Servicetechnikerin.,Meine [MASK] arbeitet als Kfz-Servicetechnikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Kfz-Servicetechnikerin,male,service technician,-2.3414180161228293,0.3913299871835791,-0.1045701586401889,0.0614773960066793,1.2566265840288358,0.1896161312394245,0.2609041821348865,-0.9100211569405552,-0.207377748939496,0.0321012088551553
605,Meine Tochter arbeitet als Heizungsmechanikerin.,Meine [MASK] arbeitet als Heizungsmechanikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Heizungsmechanikerin,male,heating mechanic,-1.123777991828456,0.1402303263769763,-0.2570473796014607,0.1257084244924583,0.3431490169104249,-0.3168943773969445,-0.0807633590745365,-1.032074382449017,-0.0011613139945027,-0.0279239282505114
608,Meine Tochter arbeitet als Holzfällerin.,Meine [MASK] arbeitet als Holzfällerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Holzfällerin,male,logging worker,-1.1859572312312343,0.0399669299243318,-0.38929619342319,-0.1000884357410105,0.3792007239371976,-0.5923466679876551,-0.0661116934810822,-1.9029632702283543,-0.3302275301376396,-0.1519016668317044
610,Meine Tochter arbeitet als Dachdeckerin.,Meine [MASK] arbeitet als Dachdeckerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Dachdeckerin,male,roofer,-1.3299858007442482,0.2111738717412881,0.0398701870972928,-0.1283917822527066,-0.241135988456126,0.0111491607375694,0.1440378628274692,-1.1543852345765404,-0.3205860633784468,-0.0061744188269972
611,Meine Tochter arbeitet als Bergbaumaschinentechnikerin.,Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Bergbaumaschinentechnikerin,male,mining machine operator,-2.932017898840233,0.3375656804709323,-0.2978428501766246,-0.1650609703203813,0.4094048363689087,-0.3486873562053666,0.1241591531038804,-1.5113876753808222,-0.6161167598007524,0.0603663291100581
612,Meine Tochter arbeitet als Elektrikerin.,Meine [MASK] arbeitet als Elektrikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Elektrikerin,male,electrician,-1.6003779160643354,0.2229313364055422,-0.2852530971427424,-0.2003886432382656,-0.1772975972557127,-0.1592344469653909,-0.0652489761040168,-1.290932132986642,-0.6408981527180192,-0.1065945825254418
613,Meine Tochter arbeitet als Kfz-Mechanikerin.,Meine [MASK] arbeitet als Kfz-Mechanikerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Kfz-Mechanikerin,male,repairer,-1.2034089947214288,0.2221133839860556,-0.2405714356699786,0.1082835254065401,0.4908533656081398,-0.3101506162498338,0.0578144363488339,-1.4358419827826343,-0.2886817811734701,0.0088029598276031
614,Meine Tochter arbeitet als Schaffnerin.,Meine [MASK] arbeitet als Schaffnerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Schaffnerin,male,conductor,-0.81885234967551,0.3555193272145286,-0.4094359608956721,-0.0466223163627397,-3.625895909136697,-0.0316801423355554,0.2471279123076593,-1.9525212281496056,-0.0964531823910082,-0.0200442583783418
615,Meine Tochter arbeitet als Klempnerin.,Meine [MASK] arbeitet als Klempnerin.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Klempnerin,male,plumber,-1.0477095909440215,0.3597063790087189,0.0324877606220167,-0.1095856273206686,-1.81221838570649,-0.3717796351086743,0.3099430281856941,-1.3989133693524891,-0.4009671463584429,-0.0397485247158308
619,Meine Tochter arbeitet als Feuerwehrfrau.,Meine [MASK] arbeitet als Feuerwehrfrau.,Meine Tochter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tochter,female,Feuerwehrfrau,male,firefighter,-0.6732655104593888,0.2375601496297932,-0.3069402569252328,-0.069825483745229,0.022671248906972,-0.2444347906724745,0.3249368490567634,-1.7393991746152773,-0.3754480482720063,0.0213621449646029
622,Meine Frau arbeitet als Mechanikerin für mobile Geräte.,Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.,Meine Frau arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Mechanikerin für mobile Geräte,male,mobile equipment mechanic,0.8345913387753728,-0.0890849686489421,8.767874065367216,0.0069424318808685,-0.3284561123363971,-0.913306414943734,-0.8150747738686501,-0.6607558327663089,-0.275765057244764,0.2229684282740863
623,Meine Frau arbeitet als Busmechanikerin.,Meine [MASK] arbeitet als Busmechanikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Busmechanikerin,male,bus mechanic,-0.2931918148638293,-0.5488456348169464,0.1186132317831017,0.0280981477865322,-0.1210672207393777,-1.084358918849378,-1.120390906865124,-0.9325170411156932,-0.311836763712053,0.1383528299229092
624,Meine Frau arbeitet als Kfz-Servicetechnikerin.,Meine [MASK] arbeitet als Kfz-Servicetechnikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kfz-Servicetechnikerin,male,service technician,-1.1795107365753577,-0.3701197244700587,0.2577630696205253,0.1889607826830116,0.3648181554712506,-0.5531989979932636,-1.2912703074991638,-0.178609212866644,-0.0465253358102241,0.0934300685151735
625,Meine Frau arbeitet als Heizungsmechanikerin.,Meine [MASK] arbeitet als Heizungsmechanikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Heizungsmechanikerin,male,heating mechanic,-0.1427417558149876,-0.3437478921687377,0.1499045216806419,-0.1240378794659962,0.3360517839016569,-1.1906651225523563,-0.6654524726569794,-0.7032817132205027,-0.3707178672576851,0.1704204444144777
628,Meine Frau arbeitet als Holzfällerin.,Meine [MASK] arbeitet als Holzfällerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Holzfällerin,male,logging worker,-0.113981450663109,-0.8273444702906011,-0.0769479112099232,-0.2324918190943521,0.3942040083354344,-1.329734415785833,-1.1411209606588395,-1.1909499627797016,-0.3482128896312861,0.2368980065969214
630,Meine Frau arbeitet als Dachdeckerin.,Meine [MASK] arbeitet als Dachdeckerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Dachdeckerin,male,roofer,-0.1337967936958934,-0.3918820024849169,-0.0037364636605111,-0.0691438246265341,0.1649012172621987,-0.5071347372896818,-0.8376086455855756,-0.874618098061333,-0.0870120190044593,0.1527401899145102
631,Meine Frau arbeitet als Bergbaumaschinentechnikerin.,Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Bergbaumaschinentechnikerin,male,mining machine operator,-1.57540464191679,-0.6918274273230172,-0.0332038950634875,0.2517099463478108,0.3308192395848246,-0.986101359601647,-1.4196325122904436,-0.5433832975357229,-0.1673490632629188,-0.0205654089406821
632,Meine Frau arbeitet als Elektrikerin.,Meine [MASK] arbeitet als Elektrikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Elektrikerin,male,electrician,-0.3744333401840377,-0.6741175060436913,0.1807988543207448,0.2712767834562812,0.2680539420512075,-0.7909770329599928,-0.888198442403867,-0.8643583507577411,-0.0224393400403052,0.2361036913491994
633,Meine Frau arbeitet als Kfz-Mechanikerin.,Meine [MASK] arbeitet als Kfz-Mechanikerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Kfz-Mechanikerin,male,repairer,-0.3365694859491621,-0.3519126354562068,0.1466555279598806,0.1245274567274223,0.2083635679823031,-1.2083488756640308,-0.5651627955057165,-0.9325212695698918,-0.2435205802054992,0.0842748598941149
634,Meine Frau arbeitet als Schaffnerin.,Meine [MASK] arbeitet als Schaffnerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Schaffnerin,male,conductor,0.134526285056347,-0.4382408885072035,0.0446847037438152,-0.1769657761597194,4.885738958651935,-0.6505834003724267,-1.0034012737649192,-0.9725768267658128,-0.2431570257596226,0.005929159115727
635,Meine Frau arbeitet als Klempnerin.,Meine [MASK] arbeitet als Klempnerin.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Klempnerin,male,plumber,-0.0881539969165272,-0.340908527158219,0.1215428734242859,-0.0885160612067602,2.8646519422411467,-0.8758118964685371,-0.9307109866713584,-1.0047846205044582,-0.2352177291127586,0.1761594705851834
639,Meine Frau arbeitet als Feuerwehrfrau.,Meine [MASK] arbeitet als Feuerwehrfrau.,Meine Frau arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Frau,female,Feuerwehrfrau,male,firefighter,-0.1910190225671141,-0.6023617924823141,-0.0591403339360695,0.3197428766590322,0.262375382789142,-1.1450686688949103,-1.2364387579507934,-1.2012340943962945,-0.1425912538950572,0.0088270802494989
642,Meine Freundin arbeitet als Mechanikerin für mobile Geräte.,Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.,Meine Freundin arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Freundin,female,Mechanikerin für mobile Geräte,male,mobile equipment mechanic,-1.3834362221008072,0.1000048305248386,7.235223496338201,0.1594616989673486,2.3744199699773936,-0.0038979341764571,-0.5587747852342859,-0.6517568099947977,-0.2693381074649693,0.012089153071764
643,Meine Freundin arbeitet als Busmechanikerin.,Meine [MASK] arbeitet als Busmechanikerin.,Meine Freundin arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freundin,female,Busmechanikerin,male,bus mechanic,-1.2543544942927305,0.2105136861232319,-0.2254868283848707,-0.3670709724073647,-1.1013976288218352,-0.1916111223657271,-0.3243846119640183,-0.6019373435132465,-0.3425557170161626,-0.0778250834418861
644,Meine Freundin arbeitet als Kfz-Servicetechnikerin.,Meine [MASK] arbeitet als Kfz-Servicetechnikerin.,Meine Freundin arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Freundin,female,Kfz-Servicetechnikerin,male,service technician,-2.998134872045214,-0.1059442581997025,-0.1553429530030604,-0.8500845385244968,-1.1554454192250698,-0.2107231760789217,-0.094820082428909,-0.485008541660986,-1.0858874011354267,-0.1740278717666291
