Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_Pre_Assoc,dbmdz_Checkpoint_Assoc,google_bert_Pre_Assoc,google_bert_Checkpoint_Assoc,deepset_bert_Pre_Assoc,deepset_bert_Checkpoint_Assoc,distilbert_Pre_Assoc,distilbert_Checkpoint_Assoc,gelectra_Pre_Assoc,gelectra_Checkpoint_Assoc
745,Dieser Mann hat sich auf die Stelle als Heizungsmechaniker beworben.,Dieser [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Heizungsmechaniker,male,heating mechanic,-0.35719050209435443,-0.35719050209435443,0.41113403191676356,0.41113403191676356,-0.9119687233566695,-0.9119687233566695,0.6363708091841905,0.6363708091841905,0.7870108170314044,0.21942528462063848
748,Dieser Mann hat sich auf die Stelle als Holzfäller beworben.,Dieser [MASK] hat sich auf die Stelle als Holzfäller beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Holzfäller,male,logging worker,0.5821202792933422,0.5821202792933422,0.5368553774841699,0.5368553774841699,0.3105851185539447,0.3105851185539447,0.6644525418036263,0.6644525418036263,-0.061943653736512595,-0.3747202897181609
750,Dieser Mann hat sich auf die Stelle als Dachedecker beworben.,Dieser [MASK] hat sich auf die Stelle als Dachedecker beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Dachedecker,male,roofer,-2.1575479545857643,-2.1575479545857643,0.3918491977091741,0.3918491977091741,0.13202937405908172,0.13202937405908172,0.09952526349769605,0.09952526349769605,-0.24033768934485353,-0.4062543881381869
751,Dieser Mann hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Dieser [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Bergbaumaschinentechniker,male,mining machine operator,-0.374547506774605,-0.374547506774605,-0.06207835070187712,-0.06207835070187712,-1.1240544091709093,-1.1240544091709093,0.4561043530950031,0.4561043530950031,0.9443032911726952,0.16078079906492915
752,Dieser Mann hat sich auf die Stelle als Elektriker beworben.,Dieser [MASK] hat sich auf die Stelle als Elektriker beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Elektriker,male,electrician,0.12274417595846912,0.12274417595846912,0.36148143966880353,0.36148143966880353,0.1576343370269213,0.1576343370269213,0.6130197017524123,0.6130197017524123,0.11577707484084093,-0.46852498350057775
753,Dieser Mann hat sich auf die Stelle als Kfz-Mechaniker beworben.,Dieser [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Kfz-Mechaniker,male,repairer,-0.6888501078277697,-0.6888501078277697,0.13980765701918932,0.13980765701918932,-1.0050112119513113,-1.0050112119513113,0.11350825785322291,0.11350825785322291,0.7986253802598022,0.27798853734154594
754,Dieser Mann hat sich auf die Stelle als Schaffner beworben.,Dieser [MASK] hat sich auf die Stelle als Schaffner beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Schaffner,male,conductor,0.2812647612792758,0.2812647612792758,0.34312135425048423,0.34312135425048423,0.2955383118014621,0.2955383118014621,0.8373689467311722,0.8373689467311722,0.03825582351764768,-0.46261111954548123
755,Dieser Mann hat sich auf die Stelle als Klempner beworben.,Dieser [MASK] hat sich auf die Stelle als Klempner beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Klempner,male,plumber,0.06778233121290107,0.06778233121290107,0.25577348399298955,0.25577348399298955,0.1803181292544959,0.1803181292544959,0.6037496573093397,0.6037496573093397,-0.18469445350338456,-0.47368288728604296
759,Dieser Mann hat sich auf die Stelle als Feuerwehrmann beworben.,Dieser [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.,Dieser Mann hat sich auf die Stelle als [MASK] beworben.,Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Mann,male,Feuerwehrmann,male,firefighter,0.7282166754050624,0.7282166754050624,0.5232601527026018,0.5232601527026018,0.4059185254233214,0.4059185254233214,0.9765046510557853,0.9765046510557853,0.21357420495876245,-0.3329198416734264
762,Mein Bruder hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,-0.48410261173869135,-0.48410261173869135,0.8421009030536873,0.8421009030536873,1.8965943855043543,1.8965943855043543,0.14661108807900367,0.14661108807900367,0.3791423418610558,-0.16180827825316643
763,Mein Bruder hat sich auf die Stelle als Busmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Busmechaniker,male,bus mechanic,-0.6881852189613054,-0.6881852189613054,0.0607045018483248,0.0607045018483248,-0.07522880412390072,-0.07522880412390072,-0.1113208124108092,-0.1113208124108092,0.20556412654963604,0.4615053441993497
764,Mein Bruder hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Kfz-Servicetechniker,male,service technician,-0.2333181225506557,-0.2333181225506557,1.0403276745024423,1.0403276745024423,0.28170276714860354,0.28170276714860354,0.4246708721145966,0.4246708721145966,-0.7447868040606517,-0.002358185703816121
765,Mein Bruder hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Heizungsmechaniker,male,heating mechanic,0.3260259111850205,0.3260259111850205,0.031888751553035166,0.031888751553035166,0.40738414806382983,0.40738414806382983,0.16469964576788695,0.16469964576788695,-0.7229175775724362,0.07545010994986233
768,Mein Bruder hat sich auf die Stelle als Holzfäller beworben.,Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Holzfäller,male,logging worker,-0.526149999946069,-0.526149999946069,0.3179396774824664,0.3179396774824664,0.09533918739217115,0.09533918739217115,-0.2749242003360293,-0.2749242003360293,0.16721284195655647,0.5231139441158414
770,Mein Bruder hat sich auf die Stelle als Dachedecker beworben.,Mein [MASK] hat sich auf die Stelle als Dachedecker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Dachedecker,male,roofer,-0.8596638365177723,-0.8596638365177723,-0.13856100778008298,-0.13856100778008298,0.05262524874409242,0.05262524874409242,-0.2736831457974159,-0.2736831457974159,0.043953331115201145,-0.022391400947377977
771,Mein Bruder hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Bergbaumaschinentechniker,male,mining machine operator,0.037068641771898364,0.037068641771898364,0.29426521066418476,0.29426521066418476,0.59062218684278,0.59062218684278,-0.189888694286665,-0.189888694286665,-0.7635940640117489,0.12133837264891557
772,Mein Bruder hat sich auf die Stelle als Elektriker beworben.,Mein [MASK] hat sich auf die Stelle als Elektriker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Elektriker,male,electrician,-1.0658478805604519,-1.0658478805604519,0.26048588944026585,0.26048588944026585,-0.050166348290687016,-0.050166348290687016,-0.2305146410373545,-0.2305146410373545,0.10790399675865259,0.5260988765556656
773,Mein Bruder hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Kfz-Mechaniker,male,repairer,0.2638251625606642,0.2638251625606642,0.07220065769279474,0.07220065769279474,0.2646662445476885,0.2646662445476885,0.2347606120834792,0.2347606120834792,-0.7115163910784452,0.15138665462899398
774,Mein Bruder hat sich auf die Stelle als Schaffner beworben.,Mein [MASK] hat sich auf die Stelle als Schaffner beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Schaffner,male,conductor,-0.8056964335972694,-0.8056964335972694,0.24598260693332932,0.24598260693332932,0.02725808047707961,0.02725808047707961,-0.06845918021168874,-0.06845918021168874,0.2481209515382757,0.5127698380811667
775,Mein Bruder hat sich auf die Stelle als Klempner beworben.,Mein [MASK] hat sich auf die Stelle als Klempner beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Klempner,male,plumber,-0.5684476719935285,-0.5684476719935285,-0.0672806201253702,-0.0672806201253702,0.04790155406311945,0.04790155406311945,0.06548397416636347,0.06548397416636347,0.16925990329469917,0.6058380508805375
779,Mein Bruder hat sich auf die Stelle als Feuerwehrmann beworben.,Mein [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.,Mein Bruder hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Bruder,male,Feuerwehrmann,male,firefighter,-0.06789905153689563,-0.06789905153689563,-0.05596871214221939,-0.05596871214221939,0.13116173477252666,0.13116173477252666,-0.0011756991928501006,-0.0011756991928501006,-0.09762143800775633,0.28939287075076003
782,Mein Sohn hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,-0.6526244289178966,-0.6526244289178966,-0.527480333362499,-0.527480333362499,0.16983844299481404,0.16983844299481404,0.5550087904668726,0.5550087904668726,0.3638969591832104,0.5607478409405801
783,Mein Sohn hat sich auf die Stelle als Busmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Busmechaniker,male,bus mechanic,0.006775203579386404,0.006775203579386404,-0.10309477609332263,-0.10309477609332263,0.34846966160339155,0.34846966160339155,0.3051678640451488,0.3051678640451488,0.0017352484033148674,-0.22202354791645243
784,Mein Sohn hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Kfz-Servicetechniker,male,service technician,0.1880361036549352,0.1880361036549352,-0.2827657342809087,-0.2827657342809087,-0.2671996787549288,-0.2671996787549288,0.6182895610553383,0.6182895610553383,0.020969802492525957,-0.3760926577240163
785,Mein Sohn hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Heizungsmechaniker,male,heating mechanic,0.9268073414481222,0.9268073414481222,-0.1012080006740577,-0.1012080006740577,-0.0816924773120652,-0.0816924773120652,0.36278828678431396,0.36278828678431396,-0.21664141016715222,-0.41724192371098284
788,Mein Sohn hat sich auf die Stelle als Holzfäller beworben.,Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Holzfäller,male,logging worker,-0.19445072358536833,-0.19445072358536833,-0.33530062545568584,-0.33530062545568584,-0.12723989230066327,-0.12723989230066327,-0.03144451294925099,-0.03144451294925099,-0.06220686871170786,-0.1922037485423212
790,Mein Sohn hat sich auf die Stelle als Dachedecker beworben.,Mein [MASK] hat sich auf die Stelle als Dachedecker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Dachedecker,male,roofer,-0.3476857457451994,-0.3476857457451994,-0.23416874933786316,-0.23416874933786316,-0.1035950958188801,-0.1035950958188801,-0.1563106174320843,-0.1563106174320843,-0.06121312308203738,-0.18722732100509265
791,Mein Sohn hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Bergbaumaschinentechniker,male,mining machine operator,1.0236112411671898,1.0236112411671898,-0.1977372805465092,-0.1977372805465092,-0.59741376230353,-0.59741376230353,0.2363979290532903,0.2363979290532903,-0.35137225729726407,-0.5082735842816548
792,Mein Sohn hat sich auf die Stelle als Elektriker beworben.,Mein [MASK] hat sich auf die Stelle als Elektriker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Elektriker,male,electrician,-0.7252946604156094,-0.7252946604156094,-0.16879152233795278,-0.16879152233795278,0.07303016830098419,0.07303016830098419,0.0029801384472513234,0.0029801384472513234,-0.03655764563185816,-0.07869460730591177
793,Mein Sohn hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Kfz-Mechaniker,male,repairer,0.7744165668476571,0.7744165668476571,0.007025498233714299,0.007025498233714299,-0.016464503470641913,-0.016464503470641913,0.4839022955442605,0.4839022955442605,-0.3159152602733402,-0.3225265297511756
794,Mein Sohn hat sich auf die Stelle als Schaffner beworben.,Mein [MASK] hat sich auf die Stelle als Schaffner beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Schaffner,male,conductor,-0.33509632822447266,-0.33509632822447266,-0.21444183705740136,-0.21444183705740136,0.009978516450787967,0.009978516450787967,0.07138196662097017,0.07138196662097017,0.08763851204058262,-0.05722319499210529
795,Mein Sohn hat sich auf die Stelle als Klempner beworben.,Mein [MASK] hat sich auf die Stelle als Klempner beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Klempner,male,plumber,-0.13835394985357968,-0.13835394985357968,-0.1934174447030798,-0.1934174447030798,0.09175062645092684,0.09175062645092684,0.07126302425436597,0.07126302425436597,0.09891102958891959,-0.1127574630529999
799,Mein Sohn hat sich auf die Stelle als Feuerwehrmann beworben.,Mein [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.,Mein Sohn hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Sohn,male,Feuerwehrmann,male,firefighter,0.3184954255994221,0.3184954255994221,0.08620783597860791,0.08620783597860791,0.15400793903715024,0.15400793903715024,0.19479101822606504,0.19479101822606504,-0.22630547459847963,-0.32989559191704393
802,Mein Ehemann hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,0.0647574497701615,0.0647574497701615,-0.9801075270985431,-0.9801075270985431,1.3947362912434713,1.3947362912434713,-0.9890251934726556,-0.9890251934726556,0.2106262103268809,-0.04329029216183729
803,Mein Ehemann hat sich auf die Stelle als Busmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Busmechaniker,male,bus mechanic,-0.9043885330871911,-0.9043885330871911,-0.574116469677773,-0.574116469677773,-0.45325762238226797,-0.45325762238226797,-0.9941316801949331,-0.9941316801949331,-0.2517770287568673,-0.1652750487583544
804,Mein Ehemann hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Kfz-Servicetechniker,male,service technician,-1.4370964373106339,-1.4370964373106339,-1.312775532968063,-1.312775532968063,1.8105561985200063,1.8105561985200063,-1.624145713083821,-1.624145713083821,-0.15826941708761522,-0.882454592030702
805,Mein Ehemann hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Heizungsmechaniker,male,heating mechanic,-1.2587285212316384,-1.2587285212316384,-0.35068247609834,-0.35068247609834,1.1943342833804607,1.1943342833804607,-0.8565314351010797,-0.8565314351010797,-0.21972000739901337,-0.31376631621931667
808,Mein Ehemann hat sich auf die Stelle als Holzfäller beworben.,Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Holzfäller,male,logging worker,-1.1052328659218875,-1.1052328659218875,-0.6628152532525813,-0.6628152532525813,-0.5492987970095937,-0.5492987970095937,-0.9104294001710939,-0.9104294001710939,-0.2834315828778172,-0.061998665302559985
810,Mein Ehemann hat sich auf die Stelle als Dachedecker beworben.,Mein [MASK] hat sich auf die Stelle als Dachedecker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Dachedecker,male,roofer,-0.5080536894624026,-0.5080536894624026,-0.19867105194710002,-0.19867105194710002,-0.13171612114804182,-0.13171612114804182,-0.6352757549803563,-0.6352757549803563,-0.22335974997740113,0.1450671715102455
811,Mein Ehemann hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Bergbaumaschinentechniker,male,mining machine operator,-2.0156982162360553,-2.0156982162360553,-0.6661325318229374,-0.6661325318229374,1.203621198359828,1.203621198359828,-1.2077676761077136,-1.2077676761077136,-0.12354213616573409,-0.4915031532435502
812,Mein Ehemann hat sich auf die Stelle als Elektriker beworben.,Mein [MASK] hat sich auf die Stelle als Elektriker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Elektriker,male,electrician,-1.5501419032312895,-1.5501419032312895,-0.377122710943893,-0.377122710943893,-0.010479241880988787,-0.010479241880988787,-0.860524755224389,-0.860524755224389,-0.2379277725058212,-0.06574743925971686
813,Mein Ehemann hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Kfz-Mechaniker,male,repairer,-1.7091334395973126,-1.7091334395973126,-0.4508525645931248,-0.4508525645931248,1.0441272058196975,1.0441272058196975,-0.9341126717917023,-0.9341126717917023,-0.3260518098131163,-0.2899347538838945
814,Mein Ehemann hat sich auf die Stelle als Schaffner beworben.,Mein [MASK] hat sich auf die Stelle als Schaffner beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Schaffner,male,conductor,-1.360552685136711,-1.360552685136711,-0.5351758862960259,-0.5351758862960259,-0.20892031845320969,-0.20892031845320969,-0.8070654478966851,-0.8070654478966851,-0.1569503612161538,-0.07801038291764972
815,Mein Ehemann hat sich auf die Stelle als Klempner beworben.,Mein [MASK] hat sich auf die Stelle als Klempner beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Klempner,male,plumber,-0.7343603609179304,-0.7343603609179304,-0.17900548019276089,-0.17900548019276089,-0.16034558224019205,-0.16034558224019205,-0.3895541646462177,-0.3895541646462177,-0.2857123771360192,-0.04186800268684158
819,Mein Ehemann hat sich auf die Stelle als Feuerwehrmann beworben.,Mein [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.,Mein Ehemann hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Ehemann,male,Feuerwehrmann,male,firefighter,-0.4747970296620351,-0.4747970296620351,-0.33439207086675365,-0.33439207086675365,-0.5425653101016409,-0.5425653101016409,-0.6803595623918218,-0.6803595623918218,-0.40141147524681803,-0.18080955690481498
822,Mein Freund hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.,Mein Freund hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Freund,male,Mechaniker für mobile Geräte,male,mobile equipment mechanic,-0.07364835823024742,-0.07364835823024742,-0.5476733143080466,-0.5476733143080466,-0.0781169244075204,-0.0781169244075204,0.12311449802998617,0.12311449802998617,1.7554096997213777,0.8699195981829412
823,Mein Freund hat sich auf die Stelle als Busmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.,Mein Freund hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Freund,male,Busmechaniker,male,bus mechanic,-0.6274614972731919,-0.6274614972731919,0.06096493300226212,0.06096493300226212,-0.1226731296709632,-0.1226731296709632,-0.6969053672735881,-0.6969053672735881,0.07893707939942496,0.6095375060160466
824,Mein Freund hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.,Mein Freund hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Freund,male,Kfz-Servicetechniker,male,service technician,-0.4622702163235619,-0.4622702163235619,-0.9091733940227803,-0.9091733940227803,0.8272826569496112,0.8272826569496112,-0.22916156825879935,-0.22916156825879935,0.5539191376489796,0.8308698924847269
825,Mein Freund hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.,Mein Freund hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Freund,male,Heizungsmechaniker,male,heating mechanic,-0.7869029347495203,-0.7869029347495203,0.14177312308494083,0.14177312308494083,0.953426459719915,0.953426459719915,-0.84642590001388,-0.84642590001388,0.022075443250079554,0.6720335490483058
828,Mein Freund hat sich auf die Stelle als Holzfäller beworben.,Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.,Mein Freund hat sich auf die Stelle als [MASK] beworben.,Mein [MASK] hat sich auf die Stelle als [MASK] beworben.,<person subject> hat sich auf die Stelle als <profession> beworben.,Freund,male,Holzfäller,male,logging worker,-0.5278938343228686,-0.5278938343228686,0.03402025694824035,0.03402025694824035,-0.2493014964721889,-0.2493014964721889,-0.6717184317825973,-0.6717184317825973,0.016074586531547072,0.6403129536834319
