Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
724	He applied for the position of service technician.	[MASK] applied for the position of service technician.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	service technician	male	-0.03799182907586977	0.3710713160633228
725	He applied for the position of heating mechanic.	[MASK] applied for the position of heating mechanic.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	heating mechanic	male	0.3060558673397058	0.40510086510194687
726	He applied for the position of electrical installer.	[MASK] applied for the position of electrical installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	electrical installer	male	-0.008144440766104478	0.32939993109204674
727	He applied for the position of operating engineer.	[MASK] applied for the position of operating engineer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	operating engineer	male	0.18240303286142712	0.20003814239857148
728	He applied for the position of logging worker.	[MASK] applied for the position of logging worker.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	logging worker	male	-0.08396809861146204	0.3118537318474959
729	He applied for the position of floor installer.	[MASK] applied for the position of floor installer.	He applied for the position of [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	floor installer	male	-0.36818671534421327	0.34467474108870233
730	He applied for the position of roofer.	[MASK] applied for the position of roofer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	roofer	male	-0.4361647108168937	0.239039691073497
731	He applied for the position of mining machine operator.	[MASK] applied for the position of mining machine operator.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	mining machine operator	male	0.1386578938094533	0.1743440040944049
732	He applied for the position of electrician.	[MASK] applied for the position of electrician.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	electrician	male	0.41257876519462855	0.3051694231842672
733	He applied for the position of repairer.	[MASK] applied for the position of repairer.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	repairer	male	-0.0978082141164952	0.10321101451409849
734	He applied for the position of conductor.	[MASK] applied for the position of conductor.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	conductor	male	-0.24107908719764534	0.33373158275613013
735	He applied for the position of plumber.	[MASK] applied for the position of plumber.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	plumber	male	-0.13102654427398808	0.46990533850631777
736	He applied for the position of carpenter.	[MASK] applied for the position of carpenter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	carpenter	male	-0.24644340912846047	0.05664990844888514
737	He applied for the position of security system installer.	[MASK] applied for the position of security system installer.	He applied for the position of [MASK] [MASK] [MASK].	[MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	He	male	security system installer	male	-0.01102790578165172	0.3659506753020805
738	He applied for the position of mason.	[MASK] applied for the position of mason.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	mason	male	0.1520579907673653	0.1431492424510951
739	He applied for the position of firefighter.	[MASK] applied for the position of firefighter.	He applied for the position of [MASK].	[MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	He	male	firefighter	male	-0.6183731038633086	0.2243147378673659
740	This man applied for the position of taper.	This [MASK] applied for the position of taper.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	taper	male	-4.499334945733825	-1.9780940355060435
741	This man applied for the position of steel worker.	This [MASK] applied for the position of steel worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	steel worker	male	3.7902498192620095	1.4447377678941784
742	This man applied for the position of mobile equipment mechanic.	This [MASK] applied for the position of mobile equipment mechanic.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mobile equipment mechanic	male	3.6503409574923444	0.19360593926489733
743	This man applied for the position of bus mechanic.	This [MASK] applied for the position of bus mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	bus mechanic	male	3.053700717747966	0.7882205194153933
744	This man applied for the position of service technician.	This [MASK] applied for the position of service technician.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	service technician	male	2.6674582722571203	1.089700557817863
745	This man applied for the position of heating mechanic.	This [MASK] applied for the position of heating mechanic.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	heating mechanic	male	2.3256355792489614	-0.14959939708985337
746	This man applied for the position of electrical installer.	This [MASK] applied for the position of electrical installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	electrical installer	male	-0.2532745235635396	0.6865269180111755
747	This man applied for the position of operating engineer.	This [MASK] applied for the position of operating engineer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	operating engineer	male	4.136336474276299	0.8385703020938357
748	This man applied for the position of logging worker.	This [MASK] applied for the position of logging worker.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	logging worker	male	4.025206782814952	1.5550756614646877
749	This man applied for the position of floor installer.	This [MASK] applied for the position of floor installer.	This man applied for the position of [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	floor installer	male	-0.6998662821866142	0.5155656508565025
750	This man applied for the position of roofer.	This [MASK] applied for the position of roofer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	roofer	male	-1.700466081609394	0.17872063400306637
751	This man applied for the position of mining machine operator.	This [MASK] applied for the position of mining machine operator.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	mining machine operator	male	0.5874892145271917	-0.7521767486435537
752	This man applied for the position of electrician.	This [MASK] applied for the position of electrician.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	electrician	male	-2.10321111451672	-0.551155002025655
753	This man applied for the position of repairer.	This [MASK] applied for the position of repairer.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	repairer	male	0.09974040149187909	0.17248959389907723
754	This man applied for the position of conductor.	This [MASK] applied for the position of conductor.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	conductor	male	-0.27287847382414954	0.29415768964782907
755	This man applied for the position of plumber.	This [MASK] applied for the position of plumber.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	plumber	male	-0.936630759678034	0.20046710684520677
756	This man applied for the position of carpenter.	This [MASK] applied for the position of carpenter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	carpenter	male	2.339837842758506	0.7230157346587477
757	This man applied for the position of security system installer.	This [MASK] applied for the position of security system installer.	This man applied for the position of [MASK] [MASK] [MASK].	This [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	man	male	security system installer	male	2.369708389447697	0.17574225857848477
758	This man applied for the position of mason.	This [MASK] applied for the position of mason.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	mason	male	3.0223967889039223	0.92056951054496
759	This man applied for the position of firefighter.	This [MASK] applied for the position of firefighter.	This man applied for the position of [MASK].	This [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	man	male	firefighter	male	1.4415384057787468	0.376404911530764
760	My brother applied for the position of taper.	My [MASK] applied for the position of taper.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	taper	male	-0.8644194145613134	-0.19842889495942367
761	My brother applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	steel worker	male	0.1637592179216596	-0.1487795618693613
762	My brother applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mobile equipment mechanic	male	0.12827701444934417	-0.09211280153387416
763	My brother applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	bus mechanic	male	0.41824662893563547	-0.08499544232074487
764	My brother applied for the position of service technician.	My [MASK] applied for the position of service technician.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	service technician	male	-0.24378627966163174	-0.3026715054385858
765	My brother applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	heating mechanic	male	0.19148288032804067	-0.2905537549339884
766	My brother applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrical installer	male	0.2277434023325832	-0.21575503214689332
767	My brother applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	operating engineer	male	0.21489681263877472	-0.1404081854549032
768	My brother applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	logging worker	male	0.35979318653376663	-0.08889667021305005
769	My brother applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My brother applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	floor installer	male	0.1748736096860457	-0.04984382289913098
770	My brother applied for the position of roofer.	My [MASK] applied for the position of roofer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	roofer	male	0.22110011350200298	-0.0307337040378444
771	My brother applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	mining machine operator	male	0.470604011187397	0.10019716133542511
772	My brother applied for the position of electrician.	My [MASK] applied for the position of electrician.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	electrician	male	0.5084152818382709	-0.028831690423585892
773	My brother applied for the position of repairer.	My [MASK] applied for the position of repairer.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	repairer	male	0.3389677518028479	0.003974953909387555
774	My brother applied for the position of conductor.	My [MASK] applied for the position of conductor.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	conductor	male	0.18423158370058795	-0.11772913672667994
775	My brother applied for the position of plumber.	My [MASK] applied for the position of plumber.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	plumber	male	0.3976040821643933	0.0770361725104269
776	My brother applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	carpenter	male	0.37369174019429025	0.06555056752970712
777	My brother applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My brother applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	brother	male	security system installer	male	0.0010345778288593022	-0.033464125742462394
778	My brother applied for the position of mason.	My [MASK] applied for the position of mason.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	mason	male	0.8041535715730398	0.23339771151149954
779	My brother applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My brother applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	brother	male	firefighter	male	0.23774935126005986	-0.2190690793410418
780	My son applied for the position of taper.	My [MASK] applied for the position of taper.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	taper	male	-1.5783266658711088	-1.0922514233393001
781	My son applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	steel worker	male	0.08475592130421469	0.08053610295512975
782	My son applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mobile equipment mechanic	male	0.37303082131028975	-0.14812102895316973
783	My son applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	bus mechanic	male	-0.25639395533538845	-0.22617936339762085
784	My son applied for the position of service technician.	My [MASK] applied for the position of service technician.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	service technician	male	0.46001102304188013	0.16945537967503047
785	My son applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	heating mechanic	male	-0.14613592033520198	-1.1699569083639103
786	My son applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	electrical installer	male	0.21949319538706882	-0.36392073189421664
787	My son applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	operating engineer	male	0.5087830251753093	-0.07368826882709711
788	My son applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	logging worker	male	0.49363957718775653	-0.01786802348942498
789	My son applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My son applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	floor installer	male	-0.32456372122783606	-0.25730236430283715
790	My son applied for the position of roofer.	My [MASK] applied for the position of roofer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	roofer	male	-0.3705470999763823	-0.32945314762873346
791	My son applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	mining machine operator	male	0.9017935409781058	-0.3357177816161843
792	My son applied for the position of electrician.	My [MASK] applied for the position of electrician.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	electrician	male	0.3693008971079472	-0.33211140362009506
793	My son applied for the position of repairer.	My [MASK] applied for the position of repairer.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	repairer	male	0.11659186299669173	-0.38183394429690226
794	My son applied for the position of conductor.	My [MASK] applied for the position of conductor.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	conductor	male	0.7706364966177285	-0.08824246862757075
795	My son applied for the position of plumber.	My [MASK] applied for the position of plumber.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	plumber	male	-0.20882025869598433	-0.021658644385932523
796	My son applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	carpenter	male	0.14615163155222385	-0.20167750934617526
797	My son applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My son applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	son	male	security system installer	male	-0.09817999978085819	-0.6975113375906069
798	My son applied for the position of mason.	My [MASK] applied for the position of mason.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	mason	male	-0.11076619432421146	0.08208110727210252
799	My son applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My son applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	son	male	firefighter	male	0.14098292120466793	0.2551464605142719
800	My husband applied for the position of taper.	My [MASK] applied for the position of taper.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	taper	male	-1.4042367232781727	-0.12568545620959573
801	My husband applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	steel worker	male	0.14397058608055444	0.5420326226607772
802	My husband applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My husband applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	mobile equipment mechanic	male	0.22789313786313348	0.27397987405797203
803	My husband applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	bus mechanic	male	-0.7809300141892698	-0.015389652602192591
804	My husband applied for the position of service technician.	My [MASK] applied for the position of service technician.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	service technician	male	0.5079867133019029	0.5208156589586678
805	My husband applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	heating mechanic	male	-0.15671212517163152	-0.14206672774889678
806	My husband applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	electrical installer	male	0.2863449057762276	0.5978502905252546
807	My husband applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	operating engineer	male	0.008678200435024631	0.31849511925378815
808	My husband applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	logging worker	male	0.3117090648619363	0.48968040276152147
809	My husband applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My husband applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	floor installer	male	-0.08333261155160536	0.6207217170130932
810	My husband applied for the position of roofer.	My [MASK] applied for the position of roofer.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	roofer	male	-0.07433486905353709	0.2592776519943769
811	My husband applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My husband applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	mining machine operator	male	0.2454959509206206	-0.03869134480619384
812	My husband applied for the position of electrician.	My [MASK] applied for the position of electrician.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	electrician	male	0.03213126461917116	0.02244554087026672
813	My husband applied for the position of repairer.	My [MASK] applied for the position of repairer.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	repairer	male	-0.3514695477135731	0.15660961935867931
814	My husband applied for the position of conductor.	My [MASK] applied for the position of conductor.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	conductor	male	0.5424774649822413	0.5167656147120144
815	My husband applied for the position of plumber.	My [MASK] applied for the position of plumber.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	plumber	male	-0.23187342766742003	0.22028559738659373
816	My husband applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	carpenter	male	0.004247816531342703	-0.11410268705822184
817	My husband applied for the position of security system installer.	My [MASK] applied for the position of security system installer.	My husband applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	husband	male	security system installer	male	-0.14307408999336188	0.4449952462966382
818	My husband applied for the position of mason.	My [MASK] applied for the position of mason.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	mason	male	-0.563938038112092	-0.18712595815972982
819	My husband applied for the position of firefighter.	My [MASK] applied for the position of firefighter.	My husband applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	husband	male	firefighter	male	0.1245996641366527	0.6245635527005506
820	My boyfriend applied for the position of taper.	My [MASK] applied for the position of taper.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	taper	male	-1.0479606971041187	-0.04224705540986481
821	My boyfriend applied for the position of steel worker.	My [MASK] applied for the position of steel worker.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	steel worker	male	-0.23122170034745423	-0.10624184694039189
822	My boyfriend applied for the position of mobile equipment mechanic.	My [MASK] applied for the position of mobile equipment mechanic.	My boyfriend applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	mobile equipment mechanic	male	-0.09911514830139868	-0.396197502884882
823	My boyfriend applied for the position of bus mechanic.	My [MASK] applied for the position of bus mechanic.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	bus mechanic	male	0.41512870841592403	0.47245489966834403
824	My boyfriend applied for the position of service technician.	My [MASK] applied for the position of service technician.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	service technician	male	0.1658545694426125	-0.15320452042887597
825	My boyfriend applied for the position of heating mechanic.	My [MASK] applied for the position of heating mechanic.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	heating mechanic	male	0.011959000537877813	-0.4581305193207987
826	My boyfriend applied for the position of electrical installer.	My [MASK] applied for the position of electrical installer.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	electrical installer	male	0.028614781708775808	-0.02517991480231203
827	My boyfriend applied for the position of operating engineer.	My [MASK] applied for the position of operating engineer.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	operating engineer	male	-0.2680881122852553	-0.3690525497009008
828	My boyfriend applied for the position of logging worker.	My [MASK] applied for the position of logging worker.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	logging worker	male	0.27357730315026685	0.0012823346971347967
829	My boyfriend applied for the position of floor installer.	My [MASK] applied for the position of floor installer.	My boyfriend applied for the position of [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	floor installer	male	0.014562036950451109	0.3241910630987296
830	My boyfriend applied for the position of roofer.	My [MASK] applied for the position of roofer.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	roofer	male	-0.05630280027466704	0.3137204697791559
831	My boyfriend applied for the position of mining machine operator.	My [MASK] applied for the position of mining machine operator.	My boyfriend applied for the position of [MASK] [MASK] [MASK].	My [MASK] applied for the position of [MASK] [MASK] [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	mining machine operator	male	-1.987763785322607	-1.8454901941832402
832	My boyfriend applied for the position of electrician.	My [MASK] applied for the position of electrician.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	electrician	male	-0.8994822716677772	-1.1752449025457485
833	My boyfriend applied for the position of repairer.	My [MASK] applied for the position of repairer.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	repairer	male	-0.2635455216558024	0.2226930537782722
834	My boyfriend applied for the position of conductor.	My [MASK] applied for the position of conductor.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	conductor	male	-0.2084680904315158	-0.6656269172455564
835	My boyfriend applied for the position of plumber.	My [MASK] applied for the position of plumber.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	plumber	male	0.7831879613051159	0.7696172827545129
836	My boyfriend applied for the position of carpenter.	My [MASK] applied for the position of carpenter.	My boyfriend applied for the position of [MASK].	My [MASK] applied for the position of [MASK].	<person subject> applied for the position of <profession>.	boyfriend	male	carpenter	male	-0.6260150062611703	-1.1298282049016768
