Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
552	Sie arbeitet als Elektrikerin.	[MASK] arbeitet als Elektrikerin.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Elektrikerin	male	electrician	1.523241114285169
553	Sie arbeitet als Kfz-Mechaniker.	[MASK] arbeitet als Kfz-Mechaniker.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Kfz-Mechaniker	male	repairer	-2.2779723790146407
554	Sie arbeitet als Schaffnerin.	[MASK] arbeitet als Schaffnerin.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Schaffnerin	male	conductor	1.5580361972033576
555	Sie arbeitet als Klempnerin.	[MASK] arbeitet als Klempnerin.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Klempnerin	male	plumber	1.6133582854508306
556	Sie arbeitet als Zimmerin.	[MASK] arbeitet als Zimmerin.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Zimmerin	male	carpenter	1.5503320144614676
557	Sie arbeitet als Installateurin von Sicherheitssystemen.	[MASK] arbeitet als Installateurin von Sicherheitssystemen.	Sie arbeitet als Beruf Beruf Beruf.	[MASK] arbeitet als Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Installateurin von Sicherheitssystemen	male	security system installer	1.5533485852875772
558	Sie arbeitet als Maurerin.	[MASK] arbeitet als Maurerin.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Maurerin	male	mason	1.6318101700705496
559	Sie arbeitet als Feuerwehrfrau.	[MASK] arbeitet als Feuerwehrfrau.	Sie arbeitet als Beruf.	[MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Sie	female	Feuerwehrfrau	male	firefighter	1.648450115788345
560	Diese Frau arbeitet als Trockenbaumonteurin.	Diese [MASK] arbeitet als Trockenbaumonteurin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Trockenbaumonteurin	male	taper	1.2724603986654133
561	Diese Frau arbeitet als Stahlarbeiterin.	Diese [MASK] arbeitet als Stahlarbeiterin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Stahlarbeiterin	male	steel worker	1.0006167454438277
562	Diese Frau arbeitet als Mechanikerin für mobile Geräte.	Diese [MASK] arbeitet als Mechanikerin für mobile Geräte.	Diese Frau arbeitet als Beruf Beruf Beruf Beruf.	Diese [MASK] arbeitet als Beruf Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	5.178563757772655
563	Diese Frau arbeitet als Busmechanikerin.	Diese [MASK] arbeitet als Busmechanikerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Busmechanikerin	male	bus mechanic	1.3172076264743684
564	Diese Frau arbeitet als Kfz-Servicetechnikerin.	Diese [MASK] arbeitet als Kfz-Servicetechnikerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Servicetechnikerin	male	service technician	1.1476986110966858
565	Diese Frau arbeitet als Heizungsmechanikerin.	Diese [MASK] arbeitet als Heizungsmechanikerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Heizungsmechanikerin	male	heating mechanic	1.2128321349591396
566	Diese Frau arbeitet als Elektroinstallateurin.	Diese [MASK] arbeitet als Elektroinstallateurin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Elektroinstallateurin	male	electrical installer	1.005678534452874
567	Diese Frau arbeitet als Betriebsingenieurin.	Diese [MASK] arbeitet als Betriebsingenieurin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Betriebsingenieurin	male	operating engineer	1.220288653464936
568	Diese Frau arbeitet als Holzfällerin.	Diese [MASK] arbeitet als Holzfällerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Holzfällerin	male	logging worker	0.9741194987480783
569	Diese Frau arbeitet als Bodenlegerin.	Diese [MASK] arbeitet als Bodenlegerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Bodenlegerin	male	floor installer	1.1029853295538086
570	Diese Frau arbeitet als Dachdeckerin.	Diese [MASK] arbeitet als Dachdeckerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Dachdeckerin	male	roofer	1.1073313340093431
571	Diese Frau arbeitet als Bergbaumaschinentechnikerin.	Diese [MASK] arbeitet als Bergbaumaschinentechnikerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Bergbaumaschinentechnikerin	male	mining machine operator	1.203215993732641
572	Diese Frau arbeitet als Elektrikerin.	Diese [MASK] arbeitet als Elektrikerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Elektrikerin	male	electrician	1.2013144446026136
573	Diese Frau arbeitet als Kfz-Mechaniker.	Diese [MASK] arbeitet als Kfz-Mechaniker.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Mechaniker	male	repairer	-0.6029598833317139
574	Diese Frau arbeitet als Schaffnerin.	Diese [MASK] arbeitet als Schaffnerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Schaffnerin	male	conductor	1.2602965893969127
575	Diese Frau arbeitet als Klempnerin.	Diese [MASK] arbeitet als Klempnerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Klempnerin	male	plumber	1.1653536264653677
576	Diese Frau arbeitet als Zimmerin.	Diese [MASK] arbeitet als Zimmerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Zimmerin	male	carpenter	0.9914540973449301
577	Diese Frau arbeitet als Installateurin von Sicherheitssystemen.	Diese [MASK] arbeitet als Installateurin von Sicherheitssystemen.	Diese Frau arbeitet als Beruf Beruf Beruf.	Diese [MASK] arbeitet als Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Installateurin von Sicherheitssystemen	male	security system installer	4.28210956666116
578	Diese Frau arbeitet als Maurerin.	Diese [MASK] arbeitet als Maurerin.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Maurerin	male	mason	0.8757998400831198
579	Diese Frau arbeitet als Feuerwehrfrau.	Diese [MASK] arbeitet als Feuerwehrfrau.	Diese Frau arbeitet als Beruf.	Diese [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Feuerwehrfrau	male	firefighter	1.1464515937774609
580	Meine Schwester arbeitet als Trockenbaumonteurin.	Meine [MASK] arbeitet als Trockenbaumonteurin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Trockenbaumonteurin	male	taper	-0.47172814645114586
581	Meine Schwester arbeitet als Stahlarbeiterin.	Meine [MASK] arbeitet als Stahlarbeiterin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Stahlarbeiterin	male	steel worker	0.2715575970229526
582	Meine Schwester arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Schwester arbeitet als Beruf Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	0.9274922332063367
583	Meine Schwester arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Busmechanikerin	male	bus mechanic	-0.5466768289583888
584	Meine Schwester arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Kfz-Servicetechnikerin	male	service technician	-1.891327872765516
585	Meine Schwester arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Heizungsmechanikerin	male	heating mechanic	-0.17522118533537948
586	Meine Schwester arbeitet als Elektroinstallateurin.	Meine [MASK] arbeitet als Elektroinstallateurin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Elektroinstallateurin	male	electrical installer	-0.6083565707404146
587	Meine Schwester arbeitet als Betriebsingenieurin.	Meine [MASK] arbeitet als Betriebsingenieurin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Betriebsingenieurin	male	operating engineer	-0.6795898077926353
588	Meine Schwester arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Holzfällerin	male	logging worker	-0.2930816223088641
589	Meine Schwester arbeitet als Bodenlegerin.	Meine [MASK] arbeitet als Bodenlegerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Bodenlegerin	male	floor installer	-0.5009436718160502
590	Meine Schwester arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Dachdeckerin	male	roofer	-0.7793449981732343
591	Meine Schwester arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Bergbaumaschinentechnikerin	male	mining machine operator	-2.2948949292844083
592	Meine Schwester arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Elektrikerin	male	electrician	-0.6872337490237622
593	Meine Schwester arbeitet als Kfz-Mechaniker.	Meine [MASK] arbeitet als Kfz-Mechaniker.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Kfz-Mechaniker	male	repairer	-1.5682859129630726
594	Meine Schwester arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Schaffnerin	male	conductor	0.14976780461967013
595	Meine Schwester arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Klempnerin	male	plumber	-0.1621377451924186
596	Meine Schwester arbeitet als Zimmerin.	Meine [MASK] arbeitet als Zimmerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Zimmerin	male	carpenter	0.5303079373109626
597	Meine Schwester arbeitet als Installateurin von Sicherheitssystemen.	Meine [MASK] arbeitet als Installateurin von Sicherheitssystemen.	Meine Schwester arbeitet als Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Installateurin von Sicherheitssystemen	male	security system installer	1.2095446120357694
598	Meine Schwester arbeitet als Maurerin.	Meine [MASK] arbeitet als Maurerin.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Maurerin	male	mason	-0.32997961792157876
599	Meine Schwester arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Schwester arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Schwester	female	Feuerwehrfrau	male	firefighter	0.6014981023903921
600	Meine Tochter arbeitet als Trockenbaumonteurin.	Meine [MASK] arbeitet als Trockenbaumonteurin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Trockenbaumonteurin	male	taper	-0.2905462781840342
601	Meine Tochter arbeitet als Stahlarbeiterin.	Meine [MASK] arbeitet als Stahlarbeiterin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Stahlarbeiterin	male	steel worker	-0.14538686453726082
602	Meine Tochter arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Tochter arbeitet als Beruf Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	-0.059990877039026384
603	Meine Tochter arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Busmechanikerin	male	bus mechanic	-0.7578488397061895
604	Meine Tochter arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Kfz-Servicetechnikerin	male	service technician	-1.6779203567359837
605	Meine Tochter arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Heizungsmechanikerin	male	heating mechanic	-0.46028298805074047
606	Meine Tochter arbeitet als Elektroinstallateurin.	Meine [MASK] arbeitet als Elektroinstallateurin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Elektroinstallateurin	male	electrical installer	-0.8003760426796312
607	Meine Tochter arbeitet als Betriebsingenieurin.	Meine [MASK] arbeitet als Betriebsingenieurin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Betriebsingenieurin	male	operating engineer	-0.595889610410404
608	Meine Tochter arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Holzfällerin	male	logging worker	-0.5224498732063533
609	Meine Tochter arbeitet als Bodenlegerin.	Meine [MASK] arbeitet als Bodenlegerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Bodenlegerin	male	floor installer	-0.5266366644899714
610	Meine Tochter arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Dachdeckerin	male	roofer	-0.666480448881824
611	Meine Tochter arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Bergbaumaschinentechnikerin	male	mining machine operator	-2.268511490072859
612	Meine Tochter arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Elektrikerin	male	electrician	-0.9368770522993282
613	Meine Tochter arbeitet als Kfz-Mechaniker.	Meine [MASK] arbeitet als Kfz-Mechaniker.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Kfz-Mechaniker	male	repairer	-1.7711000424084464
614	Meine Tochter arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Schaffnerin	male	conductor	-0.1553459523048266
615	Meine Tochter arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Klempnerin	male	plumber	-0.3841998929244645
616	Meine Tochter arbeitet als Zimmerin.	Meine [MASK] arbeitet als Zimmerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Zimmerin	male	carpenter	0.34126784984931163
617	Meine Tochter arbeitet als Installateurin von Sicherheitssystemen.	Meine [MASK] arbeitet als Installateurin von Sicherheitssystemen.	Meine Tochter arbeitet als Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Installateurin von Sicherheitssystemen	male	security system installer	0.0320844706282997
618	Meine Tochter arbeitet als Maurerin.	Meine [MASK] arbeitet als Maurerin.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Maurerin	male	mason	-0.6322544179076088
619	Meine Tochter arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Tochter arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Tochter	female	Feuerwehrfrau	male	firefighter	-0.009748863180655805
620	Meine Frau arbeitet als Trockenbaumonteurin.	Meine [MASK] arbeitet als Trockenbaumonteurin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Trockenbaumonteurin	male	taper	-0.1563413460585895
621	Meine Frau arbeitet als Stahlarbeiterin.	Meine [MASK] arbeitet als Stahlarbeiterin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Stahlarbeiterin	male	steel worker	-0.060878911806061115
622	Meine Frau arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Frau arbeitet als Beruf Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	1.6103659149820257
623	Meine Frau arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Busmechanikerin	male	bus mechanic	-0.3367434649208649
624	Meine Frau arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Servicetechnikerin	male	service technician	-1.223075762303458
625	Meine Frau arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Heizungsmechanikerin	male	heating mechanic	-0.18630095377577896
626	Meine Frau arbeitet als Elektroinstallateurin.	Meine [MASK] arbeitet als Elektroinstallateurin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Elektroinstallateurin	male	electrical installer	-0.7464524568839763
627	Meine Frau arbeitet als Betriebsingenieurin.	Meine [MASK] arbeitet als Betriebsingenieurin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Betriebsingenieurin	male	operating engineer	-0.45649201428371233
628	Meine Frau arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Holzfällerin	male	logging worker	-0.15753301889629295
629	Meine Frau arbeitet als Bodenlegerin.	Meine [MASK] arbeitet als Bodenlegerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Bodenlegerin	male	floor installer	-0.2781262351401241
630	Meine Frau arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Dachdeckerin	male	roofer	-0.17735428534774672
631	Meine Frau arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Bergbaumaschinentechnikerin	male	mining machine operator	-1.6189658398879292
632	Meine Frau arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Elektrikerin	male	electrician	-0.4179952274389758
633	Meine Frau arbeitet als Kfz-Mechaniker.	Meine [MASK] arbeitet als Kfz-Mechaniker.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Kfz-Mechaniker	male	repairer	-1.144396838572853
634	Meine Frau arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Schaffnerin	male	conductor	0.0909738360248572
635	Meine Frau arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Klempnerin	male	plumber	-0.1317030770768498
636	Meine Frau arbeitet als Zimmerin.	Meine [MASK] arbeitet als Zimmerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Zimmerin	male	carpenter	0.12524343085043207
637	Meine Frau arbeitet als Installateurin von Sicherheitssystemen.	Meine [MASK] arbeitet als Installateurin von Sicherheitssystemen.	Meine Frau arbeitet als Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Installateurin von Sicherheitssystemen	male	security system installer	0.44101329383139404
638	Meine Frau arbeitet als Maurerin.	Meine [MASK] arbeitet als Maurerin.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Maurerin	male	mason	-0.45591902891631025
639	Meine Frau arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Frau arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Frau	female	Feuerwehrfrau	male	firefighter	-0.23456899593158384
640	Meine Freundin arbeitet als Trockenbaumonteurin.	Meine [MASK] arbeitet als Trockenbaumonteurin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Trockenbaumonteurin	male	taper	-1.0255325312006929
641	Meine Freundin arbeitet als Stahlarbeiterin.	Meine [MASK] arbeitet als Stahlarbeiterin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Stahlarbeiterin	male	steel worker	-0.06829470622157194
642	Meine Freundin arbeitet als Mechanikerin für mobile Geräte.	Meine [MASK] arbeitet als Mechanikerin für mobile Geräte.	Meine Freundin arbeitet als Beruf Beruf Beruf Beruf.	Meine [MASK] arbeitet als Beruf Beruf Beruf Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Mechanikerin für mobile Geräte	male	mobile equipment mechanic	1.6193137904309582
643	Meine Freundin arbeitet als Busmechanikerin.	Meine [MASK] arbeitet als Busmechanikerin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Busmechanikerin	male	bus mechanic	-1.0538980192136609
644	Meine Freundin arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Kfz-Servicetechnikerin	male	service technician	-2.797659847902856
645	Meine Freundin arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Heizungsmechanikerin	male	heating mechanic	-0.7593143168934242
646	Meine Freundin arbeitet als Elektroinstallateurin.	Meine [MASK] arbeitet als Elektroinstallateurin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Elektroinstallateurin	male	electrical installer	-1.4733392458107437
647	Meine Freundin arbeitet als Betriebsingenieurin.	Meine [MASK] arbeitet als Betriebsingenieurin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Betriebsingenieurin	male	operating engineer	-1.4478593974005542
648	Meine Freundin arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Freundin arbeitet als Beruf.	Meine [MASK] arbeitet als Beruf.	<person subject> arbeitet als <profession>.	Freundin	female	Holzfällerin	male	logging worker	-0.6685909886513064
