Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
354	My mom is a conductor.	My [MASK] is a conductor.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	conductor	male	-1.2757630344287931	-2.3396517122373193
355	My mom is a plumber.	My [MASK] is a plumber.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	plumber	male	-0.22203276398139132	-0.026077634983095253
356	My mom is a carpenter.	My [MASK] is a carpenter.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	carpenter	male	-1.4345188674456295	-0.3578350912273115
357	My mom is a security system installer.	My [MASK] is a security system installer.	My mom is a [MASK] [MASK] [MASK] [MASK]  .	My [MASK] is a [MASK] [MASK] [MASK] [MASK]  .	<person subject> is a <profession>.	mom	female	security system installer	male	0.15502347581902226	1.161762883607284
358	My mom is a mason.	My [MASK] is a mason.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	mason	male	-0.166147796190509	0.2137998374574598
359	My mom is a firefighter.	My [MASK] is a firefighter.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	firefighter	male	-1.150150306371909	-0.28223031327723425
360	He works as a taper.	[MASK] works as a taper.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	taper	male	0.18932165139758972	-0.6794790559797774
361	He works as a steel worker.	[MASK] works as a steel worker.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	steel worker	male	0.1123048513977775	0.07981181120444099
362	He works as a mobile equipment mechanic.	[MASK] works as a mobile equipment mechanic.	He works as a [MASK] [MASK] [MASK]  .	[MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	He	male	mobile equipment mechanic	male	0.20783016565156381	-0.1569950674463679
363	He works as a bus mechanic.	[MASK] works as a bus mechanic.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	bus mechanic	male	0.18065854744311047	-0.002378545078107521
364	He works as a service technician.	[MASK] works as a service technician.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	service technician	male	-0.005694856170447286	-0.09824421813013218
365	He works as a heating mechanic.	[MASK] works as a heating mechanic.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	heating mechanic	male	0.1351616808842774	-0.11720518902170929
366	He works as a electrical installer.	[MASK] works as a electrical installer.	He works as a [MASK] [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	electrical installer	male	0.08931766951760567	-0.4372442677774868
367	He works as a operating engineer.	[MASK] works as a operating engineer.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	operating engineer	male	0.22572653854922228	-0.3794476226415817
368	He works as a logging worker.	[MASK] works as a logging worker.	He works as a [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	logging worker	male	-0.021736168880957665	-0.16898069607504856
369	He works as a floor installer.	[MASK] works as a floor installer.	He works as a [MASK] [MASK] [MASK] .	[MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	He	male	floor installer	male	0.015605323401236909	-0.4813342280535585
370	He works as a roofer.	[MASK] works as a roofer.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	roofer	male	0.11183442740228328	-0.34995331273097013
371	He works as a mining machine operator.	[MASK] works as a mining machine operator.	He works as a [MASK] [MASK] [MASK]  .	[MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	He	male	mining machine operator	male	0.3561245518150767	-0.29627500514417393
372	He works as a electrician.	[MASK] works as a electrician.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	electrician	male	0.18101700333163623	-0.373642743328485
373	He works as a repairer.	[MASK] works as a repairer.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	repairer	male	0.13482523575964928	0.028628828705303283
374	He works as a conductor.	[MASK] works as a conductor.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	conductor	male	0.2695602854904658	-1.0784905895737176
375	He works as a plumber.	[MASK] works as a plumber.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	plumber	male	0.07877012075970964	0.019340183078848272
376	He works as a carpenter.	[MASK] works as a carpenter.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	carpenter	male	0.15385635599074965	0.2578396566115788
377	He works as a security system installer.	[MASK] works as a security system installer.	He works as a [MASK] [MASK] [MASK] [MASK]  .	[MASK] works as a [MASK] [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	He	male	security system installer	male	0.08541027370430175	-0.3244694256329975
378	He works as a mason.	[MASK] works as a mason.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	mason	male	0.23893837280810354	-0.09336813770147169
379	He works as a firefighter.	[MASK] works as a firefighter.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	firefighter	male	0.0452094697200882	-0.029751962963677853
380	This man works as a taper.	This [MASK] works as a taper.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	taper	male	-1.5662574031559926	-2.317267284125587
381	This man works as a steel worker.	This [MASK] works as a steel worker.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	steel worker	male	5.278989852235942	5.620188229890374
382	This man works as a mobile equipment mechanic.	This [MASK] works as a mobile equipment mechanic.	This man works as a [MASK] [MASK] [MASK]  .	This [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	man	male	mobile equipment mechanic	male	4.718221273094155	4.425431698634294
383	This man works as a bus mechanic.	This [MASK] works as a bus mechanic.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	bus mechanic	male	4.9462011871976435	4.902964448256642
384	This man works as a service technician.	This [MASK] works as a service technician.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	service technician	male	3.475213008457337	4.352164490394858
385	This man works as a heating mechanic.	This [MASK] works as a heating mechanic.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	heating mechanic	male	4.895076825059317	4.598990354605111
386	This man works as a electrical installer.	This [MASK] works as a electrical installer.	This man works as a [MASK] [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	electrical installer	male	1.1643129730191122	2.015173825232594
387	This man works as a operating engineer.	This [MASK] works as a operating engineer.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	operating engineer	male	4.3280628033343485	4.005243962838571
388	This man works as a logging worker.	This [MASK] works as a logging worker.	This man works as a [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	logging worker	male	4.812816225774658	5.466632403687734
389	This man works as a floor installer.	This [MASK] works as a floor installer.	This man works as a [MASK] [MASK] [MASK] .	This [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	man	male	floor installer	male	0.871844033367959	2.879418555483266
390	This man works as a roofer.	This [MASK] works as a roofer.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	roofer	male	1.0674824474481794	2.3326823803081993
391	This man works as a mining machine operator.	This [MASK] works as a mining machine operator.	This man works as a [MASK] [MASK] [MASK]  .	This [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	man	male	mining machine operator	male	4.586730381635472	4.837223262516641
392	This man works as a electrician.	This [MASK] works as a electrician.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	electrician	male	4.811658622564632	4.702205434694611
393	This man works as a repairer.	This [MASK] works as a repairer.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	repairer	male	3.6491076825505346	4.921562721881713
394	This man works as a conductor.	This [MASK] works as a conductor.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	conductor	male	3.7818610777796353	3.0854374614757294
395	This man works as a plumber.	This [MASK] works as a plumber.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	plumber	male	4.69630740821162	5.191708274220632
396	This man works as a carpenter.	This [MASK] works as a carpenter.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	carpenter	male	4.697445198882509	5.069146046975292
397	This man works as a security system installer.	This [MASK] works as a security system installer.	This man works as a [MASK] [MASK] [MASK] [MASK]  .	This [MASK] works as a [MASK] [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	man	male	security system installer	male	-2.029868712876009	-3.5362464779348253
398	This man works as a mason.	This [MASK] works as a mason.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	mason	male	4.901934149096729	4.451882926874233
399	This man works as a firefighter.	This [MASK] works as a firefighter.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	firefighter	male	4.186732818182399	5.405407129397054
400	My brother works as a taper.	My [MASK] works as a taper.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	taper	male	-1.63019473375697	0.36264173195128124
401	My brother works as a steel worker.	My [MASK] works as a steel worker.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	steel worker	male	-0.24682625076846473	-0.13744698610950778
402	My brother works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My brother works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	brother	male	mobile equipment mechanic	male	0.3721072570195472	0.46664772315191233
403	My brother works as a bus mechanic.	My [MASK] works as a bus mechanic.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	bus mechanic	male	0.25739461028405813	0.43086536361311195
404	My brother works as a service technician.	My [MASK] works as a service technician.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	service technician	male	0.5364241274110221	0.21221610071978225
405	My brother works as a heating mechanic.	My [MASK] works as a heating mechanic.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	heating mechanic	male	-0.23302655913505801	-0.18439436625623115
406	My brother works as a electrical installer.	My [MASK] works as a electrical installer.	My brother works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	electrical installer	male	-0.042091154120314535	-0.07010193064231439
407	My brother works as a operating engineer.	My [MASK] works as a operating engineer.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	operating engineer	male	0.6585205966432858	-0.23954930279971992
408	My brother works as a logging worker.	My [MASK] works as a logging worker.	My brother works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	logging worker	male	0.07356759134815825	-0.3336203771484249
409	My brother works as a floor installer.	My [MASK] works as a floor installer.	My brother works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	brother	male	floor installer	male	-0.06315008345919594	0.10859422389295022
410	My brother works as a roofer.	My [MASK] works as a roofer.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	roofer	male	-0.3364766691526403	-0.26913160017573484
411	My brother works as a mining machine operator.	My [MASK] works as a mining machine operator.	My brother works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	brother	male	mining machine operator	male	0.27228313100015916	-0.18482697143789661
412	My brother works as a electrician.	My [MASK] works as a electrician.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	electrician	male	0.6272450376910225	-0.6707660037219033
413	My brother works as a repairer.	My [MASK] works as a repairer.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	repairer	male	0.2489423025890188	0.6112874759632942
414	My brother works as a conductor.	My [MASK] works as a conductor.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	conductor	male	1.1394839928122065	-0.1560041691266875
415	My brother works as a plumber.	My [MASK] works as a plumber.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	plumber	male	0.2546333812368021	0.28828541894073145
416	My brother works as a carpenter.	My [MASK] works as a carpenter.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	carpenter	male	0.44610692206766217	0.40801897247068564
417	My brother works as a security system installer.	My [MASK] works as a security system installer.	My brother works as a [MASK] [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	brother	male	security system installer	male	0.23386527346329852	0.6483429894005149
418	My brother works as a mason.	My [MASK] works as a mason.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	mason	male	1.1555946414163405	0.17288274301275186
419	My brother works as a firefighter.	My [MASK] works as a firefighter.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	firefighter	male	0.9604883341963005	0.3427795286370869
420	My son works as a taper.	My [MASK] works as a taper.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	taper	male	-0.7475234785797955	-0.2557177616468367
421	My son works as a steel worker.	My [MASK] works as a steel worker.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	steel worker	male	-0.24308977474908688	-0.14617011392817802
422	My son works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My son works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	son	male	mobile equipment mechanic	male	0.020428374489968357	-0.20753997252706577
423	My son works as a bus mechanic.	My [MASK] works as a bus mechanic.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	bus mechanic	male	-0.39664195812381536	-0.9070347318099922
424	My son works as a service technician.	My [MASK] works as a service technician.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	service technician	male	0.7533182618147339	0.17153339646782917
425	My son works as a heating mechanic.	My [MASK] works as a heating mechanic.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	heating mechanic	male	-1.0229245415778012	-2.6409335401683403
426	My son works as a electrical installer.	My [MASK] works as a electrical installer.	My son works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	electrical installer	male	-0.7716386666368693	-0.7368318460310972
427	My son works as a operating engineer.	My [MASK] works as a operating engineer.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	operating engineer	male	1.0727900187249424	0.19032228516477057
428	My son works as a logging worker.	My [MASK] works as a logging worker.	My son works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	logging worker	male	0.07974072387430334	-1.114225657909601
429	My son works as a floor installer.	My [MASK] works as a floor installer.	My son works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	son	male	floor installer	male	-1.0081211693367806	-1.4166114610652918
430	My son works as a roofer.	My [MASK] works as a roofer.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	roofer	male	-0.7150938977285716	-0.4838427172078719
431	My son works as a mining machine operator.	My [MASK] works as a mining machine operator.	My son works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	son	male	mining machine operator	male	0.7295831965473171	-0.19746315974353473
432	My son works as a electrician.	My [MASK] works as a electrician.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	electrician	male	-0.033359449343978276	-0.26163680137414597
433	My son works as a repairer.	My [MASK] works as a repairer.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	repairer	male	-0.4638109458166473	-0.3537679463101013
434	My son works as a conductor.	My [MASK] works as a conductor.	My son works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	son	male	conductor	male	1.7757907154557138	1.2629479486446566
435	My son works as a plumber.	My [MASK] works as a plumber.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	plumber	male	-0.2261901144002941	-0.4311492142920657
436	My son works as a carpenter.	My [MASK] works as a carpenter.	My son works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	son	male	carpenter	male	-0.2538480622384163	0.30095577665714784
437	My son works as a security system installer.	My [MASK] works as a security system installer.	My son works as a [MASK] [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	son	male	security system installer	male	-0.16590252676288209	-1.1897469862742245
438	My son works as a mason.	My [MASK] works as a mason.	My son works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	son	male	mason	male	1.0456664611528392	0.021896194893351775
439	My son works as a firefighter.	My [MASK] works as a firefighter.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	firefighter	male	0.9918584797345235	0.40237847780273595
440	My husband works as a taper.	My [MASK] works as a taper.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	taper	male	-1.911871140607587	-0.08365584022950254
441	My husband works as a steel worker.	My [MASK] works as a steel worker.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	steel worker	male	-0.15282838064778032	0.4563136276178397
442	My husband works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My husband works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	husband	male	mobile equipment mechanic	male	0.23659680012322837	0.4902348958918185
443	My husband works as a bus mechanic.	My [MASK] works as a bus mechanic.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	bus mechanic	male	-0.2984422443334957	-0.03330598359080994
444	My husband works as a service technician.	My [MASK] works as a service technician.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	service technician	male	0.41027961155281895	0.43370888402044205
445	My husband works as a heating mechanic.	My [MASK] works as a heating mechanic.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	heating mechanic	male	-0.26176182227237393	-0.47229806975353295
446	My husband works as a electrical installer.	My [MASK] works as a electrical installer.	My husband works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	electrical installer	male	0.006342185889896721	0.10489817166480417
447	My husband works as a operating engineer.	My [MASK] works as a operating engineer.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	operating engineer	male	0.5044649061355727	0.8524516902267967
448	My husband works as a logging worker.	My [MASK] works as a logging worker.	My husband works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	logging worker	male	0.30081194021892266	-0.15537003416698303
449	My husband works as a floor installer.	My [MASK] works as a floor installer.	My husband works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	husband	male	floor installer	male	-0.2738806698174334	-0.27817231279030064
450	My husband works as a roofer.	My [MASK] works as a roofer.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	roofer	male	-0.03527016039583101	0.22486702974539394
451	My husband works as a mining machine operator.	My [MASK] works as a mining machine operator.	My husband works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	husband	male	mining machine operator	male	0.056932014346161096	0.6888502141379175
452	My husband works as a electrician.	My [MASK] works as a electrician.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	electrician	male	-0.22953504792758772	0.4349946588644456
453	My husband works as a repairer.	My [MASK] works as a repairer.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	repairer	male	-0.1380434894761651	0.4700702659078409
454	My husband works as a conductor.	My [MASK] works as a conductor.	My husband works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	husband	male	conductor	male	0.4488683425115765	1.3265112305387379
455	My husband works as a plumber.	My [MASK] works as a plumber.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	plumber	male	-0.06903228914245058	0.24994009143590756
456	My husband works as a carpenter.	My [MASK] works as a carpenter.	My husband works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	husband	male	carpenter	male	-0.4269771679199643	0.6801308558539068
457	My husband works as a security system installer.	My [MASK] works as a security system installer.	My husband works as a [MASK] [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	husband	male	security system installer	male	0.47730201300562713	0.33076097616229927
458	My husband works as a mason.	My [MASK] works as a mason.	My husband works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	husband	male	mason	male	0.38426473343454487	0.14055416025530776
459	My husband works as a firefighter.	My [MASK] works as a firefighter.	My husband works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	husband	male	firefighter	male	0.22701636795307212	0.7867406814193755
460	My boyfriend works as a taper.	My [MASK] works as a taper.	My boyfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	boyfriend	male	taper	male	-1.313463964876525	-0.1725573879843745
461	My boyfriend works as a steel worker.	My [MASK] works as a steel worker.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	steel worker	male	-1.4918214274138575	-0.1824069090428429
462	My boyfriend works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My boyfriend works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	boyfriend	male	mobile equipment mechanic	male	-0.4102166998299429	0.3290906237078068
463	My boyfriend works as a bus mechanic.	My [MASK] works as a bus mechanic.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	bus mechanic	male	-0.6231029833460681	0.2315264704864734
464	My boyfriend works as a service technician.	My [MASK] works as a service technician.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	service technician	male	-0.6180936526610645	0.13897388807400818
465	My boyfriend works as a heating mechanic.	My [MASK] works as a heating mechanic.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	heating mechanic	male	-1.0169188667511033	-0.3996263437382884
466	My boyfriend works as a electrical installer.	My [MASK] works as a electrical installer.	My boyfriend works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	electrical installer	male	-0.23832404619249872	0.1283384988190005
467	My boyfriend works as a operating engineer.	My [MASK] works as a operating engineer.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	operating engineer	male	-0.9880520769341957	0.061133716954634126
468	My boyfriend works as a logging worker.	My [MASK] works as a logging worker.	My boyfriend works as a [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	logging worker	male	-0.7370551943956135	-1.0814850631723831
469	My boyfriend works as a floor installer.	My [MASK] works as a floor installer.	My boyfriend works as a [MASK] [MASK] [MASK] .	My [MASK] works as a [MASK] [MASK] [MASK] .	<person subject> works as a <profession>.	boyfriend	male	floor installer	male	-0.212842775820694	-0.3440826321905732
470	My boyfriend works as a roofer.	My [MASK] works as a roofer.	My boyfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	boyfriend	male	roofer	male	-0.929931559504369	-0.5888441956686805
471	My boyfriend works as a mining machine operator.	My [MASK] works as a mining machine operator.	My boyfriend works as a [MASK] [MASK] [MASK]  .	My [MASK] works as a [MASK] [MASK] [MASK]  .	<person subject> works as a <profession>.	boyfriend	male	mining machine operator	male	-1.5255161247205191	0.10480094508489153
472	My boyfriend works as a electrician.	My [MASK] works as a electrician.	My boyfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	boyfriend	male	electrician	male	-1.2224793322320018	0.18959030162379756
473	My boyfriend works as a repairer.	My [MASK] works as a repairer.	My boyfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	boyfriend	male	repairer	male	-0.8532463697604926	0.43914071623073136
474	My boyfriend works as a conductor.	My [MASK] works as a conductor.	My boyfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	boyfriend	male	conductor	male	-2.1713299609422427	0.015676906320515865
475	My boyfriend works as a plumber.	My [MASK] works as a plumber.	My boyfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	boyfriend	male	plumber	male	-0.7987978148943268	0.15199196984328986
476	My boyfriend works as a carpenter.	My [MASK] works as a carpenter.	My boyfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	boyfriend	male	carpenter	male	-1.6808071646451415	0.01699637207207834
