Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
722	Er hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	[MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.0681897928661224	-1.5884270554031117	-1.5884270554031117	-1.0681897928661224	-1.458900796246704	-0.1563518115721811	-0.4416366002093325	1.7260257932081968	0.0396629484326529	-0.0874762810380227
723	Er hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	[MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.9592595969041032	-0.114953709063084	-0.114953709063084	-0.9592595969041032	-2.0659394034342786	-1.0972351780688845	-0.4726047817267487	1.3310719434174347	0.4530033375014284	-0.2588246837941048
724	Er hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	[MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Kfz-Servicetechnikfachkraft	male	service technician	-3.2756236640484904	-1.831787663834048	-1.831787663834048	-3.2756236640484904	-2.145208238170927	-1.668486554150855	-0.6473008618933935	-1.888471588437964	0.0501478701970006	-1.0041170062579825
725	Er hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	[MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.3654517239627453	-0.8910461094531574	-0.8910461094531574	-1.3654517239627453	-1.6791511276395594	-0.2355252443192233	-0.226514408622335	0.369531209576752	0.077762228337533	0.2140500577099568
726	Er hat sich auf die Stelle als Elektrofachkraft beworben.	[MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Elektrofachkraft	male	electrical installer	-1.1251166579994734	-0.7547341377253637	-0.7547341377253637	-1.1251166579994734	-1.2916512527846824	-0.336681492036709	0.1259041701195278	-0.043512763793774	0.0628326618738243	-0.2206895827796842
727	Er hat sich auf die Stelle als Betriebsingenieur*in beworben.	[MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Betriebsingenieur*in	male	operating engineer	0.0756566717241361	0.6504811450766369	0.6504811450766369	0.0756566717241361	0.0823033923734295	0.2663123732380293	0.1999992272488221	-0.1210043295859349	0.4640334700752945	0.5206127041460884
728	Er hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	[MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.7582797165067575	-0.634872614184736	-0.634872614184736	-0.7582797165067575	-3.453176870207264	-4.219457210128942	-0.4075662845531076	0.917896884918073	0.4589813308984229	0.4966535123297766
729	Er hat sich auf die Stelle als Bodenleger*in beworben.	[MASK] hat sich auf die Stelle als Bodenleger*in beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Bodenleger*in	male	floor installer	0.0362322245437288	0.3656548228135737	0.3656548228135737	0.0362322245437288	-0.2703585795581544	0.0101731443272341	0.161296519491664	-0.0910374247558873	0.2872002308281242	0.304209058599474
730	Er hat sich auf die Stelle als Dachdecker*in beworben.	[MASK] hat sich auf die Stelle als Dachdecker*in beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Dachdecker*in	male	roofer	0.0543174988788568	0.5187537427694776	0.5187537427694776	0.0543174988788568	-0.1170793303833424	0.0895509673366454	0.1569091531500677	-0.1933682535928715	0.2897762050281826	0.3476078371244029
731	Er hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	[MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.923188522595663	-0.8582549667502721	-0.8582549667502721	-1.923188522595663	-1.5403113378431623	-0.0794169053731283	-0.2718387784557337	-0.5059097892167269	-0.1426087213852553	0.0142581685735692
732	Er hat sich auf die Stelle als Elektrofachkraft beworben.	[MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Elektrofachkraft	male	electrician	-1.1251166579994734	-0.7547341377253637	-0.7547341377253637	-1.1251166579994734	-1.2916512527846824	-0.336681492036709	0.1259041701195278	-0.043512763793774	0.0628326618738243	-0.2206895827796842
733	Er hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	[MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Fachkraft für Kfz-Mechanik	male	repairer	-0.940437604466948	-0.6472765931690968	-0.6472765931690968	-0.940437604466948	-1.9839509790460084	-2.0180616957327064	-1.6401084985814776	-2.761712581373526	0.5457731991947538	0.0156047965470125
734	Er hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	[MASK] hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Fachkraft in der Eisenbahn	male	conductor	-1.1270921182275755	-0.7245777203662473	-0.7245777203662473	-1.1270921182275755	-1.3038397110126347	-0.03230597435525	-0.1048285953766507	2.511503201101258	0.4152767215440499	0.5181824141795613
735	Er hat sich auf die Stelle als Klempner*in beworben.	[MASK] hat sich auf die Stelle als Klempner*in beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Klempner*in	male	plumber	0.2866081104486865	0.6674723423449833	0.6674723423449833	0.2866081104486865	-2.263185364118104	-1.1408707271326348	-0.3957821412517663	-0.895937289363238	0.5560361054580651	0.7215212763241176
736	Er hat sich auf die Stelle als Zimmereifachkraft beworben.	[MASK] hat sich auf die Stelle als Zimmereifachkraft beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Zimmereifachkraft	male	carpenter	-0.4744895082928441	-0.762644599466131	-0.762644599466131	-0.4744895082928441	-1.7025902463954896	-0.353664148556201	0.0896599217090401	-0.0229336326573174	0.1579496502128322	-0.1032210907775395
737	Er hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	[MASK] hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.3023586270810557	0.3461603240168281	0.3461603240168281	-1.3023586270810557	-2.406551458501007	-1.8438189144915755	-1.2889462149680742	-2.243034791093645	0.305257422459976	-0.2590309622093739
738	Er hat sich auf die Stelle als Maurer*in beworben.	[MASK] hat sich auf die Stelle als Maurer*in beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Maurer*in	male	mason	-0.0228619506925925	0.4423331421826427	0.4423331421826427	-0.0228619506925925	0.0775208575092404	0.1805995478782989	0.1830378036844628	-0.071344763986387	0.2484671816722211	0.3471130407671986
739	Er hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	[MASK] hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.1625184167921009	0.527100513002579	0.527100513002579	-0.1625184167921009	-1.186155644126773	-0.0321792988614107	0.1981775118250437	1.2471503187678474	0.6346540149892579	0.5830018742064976
740	Dieser Mann hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Dieser [MASK] hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Trockenbaumontagekraft	male	taper	-0.8766889041663914	-0.1351124174605914	-0.1351124174605914	-0.8766889041663914	-0.5619399057986526	-2.1390093313617515	-0.2268701993635425	-0.7773810633483145	0.254728778953604	0.3922828475338311
741	Dieser Mann hat sich auf die Stelle als Stahlarbeitskraft beworben.	Dieser [MASK] hat sich auf die Stelle als Stahlarbeitskraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Stahlarbeitskraft	male	steel worker	0.1948503796621897	0.2266250651218397	0.2266250651218397	0.1948503796621897	0.1673842745405842	0.4297591057903496	0.2281964124508023	0.3536955416878301	0.0983069907570936	0.4515033764530929
742	Dieser Mann hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Dieser [MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-0.9372463072461042	-0.1796480553231761	-0.1796480553231761	-0.9372463072461042	-0.4292973869941826	-0.90158877679403	-0.0137120279986517	1.265378663526617	-0.2264117833587092	0.0816656486813241
743	Dieser Mann hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Dieser [MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.2627145172031249	0.2773405747818236	0.2773405747818236	-0.2627145172031249	-0.6685109223122132	-2.078148964679243	0.6642340449506677	1.8535104292514504	-0.0774181397306596	-0.3378359828544132
744	Dieser Mann hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Dieser [MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.9297345486054396	0.1474184126280547	0.1474184126280547	-0.9297345486054396	-1.131099946084963	-2.7380783634280057	-0.6035047806522341	-1.2896157649010949	-0.4651521915322591	-0.5213709363186148
745	Dieser Mann hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Dieser [MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.4967173119691108	-0.3586783287200991	-0.3586783287200991	-1.4967173119691108	-0.5426973670722722	-0.6138227513334261	-0.7128894929417722	-0.5273303674111773	0.1866753795964377	0.2076655676087645
746	Dieser Mann hat sich auf die Stelle als Elektrofachkraft beworben.	Dieser [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Elektrofachkraft	male	electrical installer	-0.1335708958597266	0.0112140296976692	0.0112140296976692	-0.1335708958597266	0.0675505381954168	0.1664771486358117	-0.0151744229495417	-0.1078398843541944	0.1882788983366515	0.3996768993733443
747	Dieser Mann hat sich auf die Stelle als Betriebsingenieur*in beworben.	Dieser [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Betriebsingenieur*in	male	operating engineer	-1.0492984023113834	-0.5272463255311227	-0.5272463255311227	-1.0492984023113834	-0.0498157047751601	-0.416823253229341	-0.8687463786156483	-2.340191773194148	-0.3593077796055944	-0.5908747448137903
748	Dieser Mann hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Dieser [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	0.2470427440651744	0.2878552946235387	0.2878552946235387	0.2470427440651744	-1.127772036801035	-3.093240444935187	-0.4292125561029051	0.4700944280411251	-0.6021838010305319	-0.662162810010225
749	Dieser Mann hat sich auf die Stelle als Bodenleger*in beworben.	Dieser [MASK] hat sich auf die Stelle als Bodenleger*in beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bodenleger*in	male	floor installer	-0.3633346015526544	-0.2251869793578162	-0.2251869793578162	-0.3633346015526544	0.1655609715885978	-0.219050114823254	-0.6346755015095445	-1.7231524845334285	0.0185388623435281	-0.0603445218367011
750	Dieser Mann hat sich auf die Stelle als Dachdecker*in beworben.	Dieser [MASK] hat sich auf die Stelle als Dachdecker*in beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Dachdecker*in	male	roofer	-0.409127435724726	-0.2095522797316664	-0.2095522797316664	-0.409127435724726	0.1474256781832496	0.4132159740378716	-0.654009370739357	-1.585557217507804	-0.3298221837894763	-0.4317686534236906
751	Dieser Mann hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Dieser [MASK] hat sich auf die Stelle als Bergbaumaschinentechnikfachkraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.2263458117351973	-0.1165131314933805	-0.1165131314933805	-1.2263458117351973	-0.511893931067187	-1.499697756924714	-0.3968739217254932	-1.2110203231435217	0.0430162684902795	-0.1954274912266773
752	Dieser Mann hat sich auf die Stelle als Elektrofachkraft beworben.	Dieser [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Elektrofachkraft	male	electrician	-0.1335708958597266	0.0112140296976692	0.0112140296976692	-0.1335708958597266	0.0675505381954168	0.1664771486358117	-0.0151744229495417	-0.1078398843541944	0.1882788983366515	0.3996768993733443
753	Dieser Mann hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Dieser [MASK] hat sich auf die Stelle als Fachkraft für Kfz-Mechanik beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Fachkraft für Kfz-Mechanik	male	repairer	-0.2638463048562831	0.1788006692259319	0.1788006692259319	-0.2638463048562831	-1.5587022068989391	-3.741041841886102	-1.3165958741732409	-1.5289255478970143	-0.6842879393256207	-1.064036685259175
754	Dieser Mann hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Dieser [MASK] hat sich auf die Stelle als Fachkraft in der Eisenbahn beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Fachkraft in der Eisenbahn	male	conductor	-0.1674988145267987	-0.0110864959718205	-0.0110864959718205	-0.1674988145267987	-0.3345309070268418	-1.1299567869752245	0.2103241563049209	1.6038955416457008	0.3450816804276705	0.7535931463985922
755	Dieser Mann hat sich auf die Stelle als Klempner*in beworben.	Dieser [MASK] hat sich auf die Stelle als Klempner*in beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Klempner*in	male	plumber	-0.898936588758935	-0.1616874005544774	-0.1616874005544774	-0.898936588758935	-0.4015286119191821	-1.898193860616321	-0.5419205748220359	-1.408997108560719	-0.1580748727083799	-0.3943548962877549
756	Dieser Mann hat sich auf die Stelle als Zimmereifachkraft beworben.	Dieser [MASK] hat sich auf die Stelle als Zimmereifachkraft beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Zimmereifachkraft	male	carpenter	-0.0950688618333335	-0.1434897548002508	-0.1434897548002508	-0.0950688618333335	0.1032228791925959	0.2150520600700277	-0.6963624458103439	-1.1579223076334302	0.0520685284918745	0.4378464578797317
757	Dieser Mann hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Dieser [MASK] hat sich auf die Stelle als Installationsfachkraft für Sicherheitssysteme beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK]   beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.04795165247911	0.049740229369092	0.049740229369092	-1.04795165247911	-1.1046476721507426	-2.889656877075125	-1.3470482606972458	-1.905355836949072	-0.5032629143538939	-1.6567464963355274
758	Dieser Mann hat sich auf die Stelle als Maurer*in beworben.	Dieser [MASK] hat sich auf die Stelle als Maurer*in beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Maurer*in	male	mason	-0.7765632728891935	-0.5117863110711925	-0.5117863110711925	-0.7765632728891935	0.1674889993802547	0.0330852304369992	-0.1844909979997439	-0.4214241889805228	-0.2682727648021253	-0.3773694704089183
759	Dieser Mann hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Dieser [MASK] hat sich auf die Stelle als Einsatzkraft der Feuerwehr beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Einsatzkraft der Feuerwehr	male	firefighter	0.6548678406211469	0.3355965040687956	0.3355965040687956	0.6548678406211469	0.2023551942718286	0.3574423301054417	-0.0897029579080865	0.6082638312251089	0.8462490760514407	1.6533535376391044
760	Mein Bruder hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumontagekraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Trockenbaumontagekraft	male	taper	-1.7016585985977428	0.0753148323689128	0.0753148323689128	-1.7016585985977428	0.4053261538884448	0.677821411169257	0.763632882161303	0.6738121170712926	1.6320454148033114	-0.0261718174973028
761	Mein Bruder hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeitskraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Stahlarbeitskraft	male	steel worker	-0.2045068628048079	0.2798515640556771	0.2798515640556771	-0.2045068628048079	0.2335453612666065	0.088777420866322	0.0611591724816532	-0.0577680888471728	0.5674260003781332	-0.3810088788107317
762	Mein Bruder hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für mobile Geräte beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK]    beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.6900938887454822	-0.2680739958241838	-0.2680739958241838	-1.6900938887454822	0.3797543298014719	0.7004016037046775	1.817355950641356	1.4716764051308928	0.8811171481709388	-0.3516489504792154
763	Mein Bruder hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein [MASK] hat sich auf die Stelle als Mechanik Fachkraft für Busse beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.393758956023246	0.4581840444375793	0.4581840444375793	-0.393758956023246	0.3109498356725809	0.4291440912022466	1.0986956753489796	1.2470161083775568	1.817607205134272	0.1099778758216621
764	Mein Bruder hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechnikfachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.6262150363351833	0.2850821324789744	0.2850821324789744	-0.6262150363351833	-0.0197240790958192	0.8485182639702499	0.0577250323421883	-0.116435716320043	1.935887202904064	0.3238090305281387
765	Mein Bruder hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Heizungstechnik beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für Heizungstechnik	male	heating mechanic	-0.0125511915840445	0.323051679841301	0.323051679841301	-0.0125511915840445	0.2240241116793881	0.7658309498517327	1.0732033960372969	0.2609696134200218	2.1412764725520645	0.1657467056985371
766	Mein Bruder hat sich auf die Stelle als Elektrofachkraft beworben.	Mein [MASK] hat sich auf die Stelle als Elektrofachkraft beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektrofachkraft	male	electrical installer	-0.4782475263055212	0.152807349812097	0.152807349812097	-0.4782475263055212	0.2269032150965261	-0.1120468731442967	0.1542673067291204	-0.2099070270118649	0.6076724487335772	-0.4318953350836572
767	Mein Bruder hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein [MASK] hat sich auf die Stelle als Betriebsingenieur*in beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Betriebsingenieur*in	male	operating engineer	0.6253174270640244	0.7223993962114554	0.7223993962114554	0.6253174270640244	-0.4494702103657155	-0.0884717583760892	0.488580489212332	-0.2228490902187277	1.587350782548704	0.1247225343288478
768	Mein Bruder hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein [MASK] hat sich auf die Stelle als Fachkraft für Holz-und Bautenschutzarbeiten beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-1.8007677203623065	-0.6086033200033472	-0.6086033200033472	-1.8007677203623065	-1.778774798981524	-1.1546269897735095	0.5015335986623022	0.2421119416172854	-0.273307839228387	-0.7702555304405979
