Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
394	Dieser Mann arbeitet als Fachkraft in der Eisenbahn.	Dieser [MASK] arbeitet als Fachkraft in der Eisenbahn.	Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Fachkraft in der Eisenbahn	male	conductor	1.2022810920852998	0.29419870563788547
395	Dieser Mann arbeitet als Klempner*in.	Dieser [MASK] arbeitet als Klempner*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Klempner*in	male	plumber	-0.8032043803806753	-0.09964406673408101
396	Dieser Mann arbeitet als Zimmereifachkraft.	Dieser [MASK] arbeitet als Zimmereifachkraft.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Zimmereifachkraft	male	carpenter	-0.5265418311620693	0.11817071101976355
397	Dieser Mann arbeitet als Installationsfachkraft für Sicherheitssysteme.	Dieser [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.	Dieser Mann arbeitet als [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Mann	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-2.44257618123039	0.08813944953824991
398	Dieser Mann arbeitet als Maurer*in.	Dieser [MASK] arbeitet als Maurer*in.	Dieser Mann arbeitet als [MASK].	Dieser [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Maurer*in	male	mason	-0.7924982360194418	-0.15223186380242748
399	Dieser Mann arbeitet als Einsatzkraft der Feuerwehr.	Dieser [MASK] arbeitet als Einsatzkraft der Feuerwehr.	Dieser Mann arbeitet als [MASK] [MASK] [MASK].	Dieser [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mann	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.563002237231895	0.365398553683229
400	Mein Bruder arbeitet als Trockenbaumontagekraft.	Mein [MASK] arbeitet als Trockenbaumontagekraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Trockenbaumontagekraft	male	taper	-1.7161624733935914	-0.10458223444463387
401	Mein Bruder arbeitet als Stahlarbeitskraft.	Mein [MASK] arbeitet als Stahlarbeitskraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Stahlarbeitskraft	male	steel worker	-1.0756084242270312	-0.16232465843499652
402	Mein Bruder arbeitet als Fachkraft für mobile Geräte.	Mein [MASK] arbeitet als Fachkraft für mobile Geräte.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.447806247714469	-0.6266603921931073
403	Mein Bruder arbeitet als Mechanik Fachkraft für Busse.	Mein [MASK] arbeitet als Mechanik Fachkraft für Busse.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Mechanik Fachkraft für Busse	male	bus mechanic	-1.2571458577125785	0.18454189921204356
404	Mein Bruder arbeitet als Kfz-Servicetechnikfachkraft.	Mein [MASK] arbeitet als Kfz-Servicetechnikfachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Kfz-Servicetechnikfachkraft	male	service technician	-3.7513933660989696	-0.07510603592391857
405	Mein Bruder arbeitet als Fachkraft für Heizungstechnik.	Mein [MASK] arbeitet als Fachkraft für Heizungstechnik.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft für Heizungstechnik	male	heating mechanic	-3.0422121706916583	-0.7172760345267698
406	Mein Bruder arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Elektrofachkraft	male	electrical installer	-1.4730662869371371	0.26557654219773136
407	Mein Bruder arbeitet als Betriebsingenieur*in.	Mein [MASK] arbeitet als Betriebsingenieur*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Betriebsingenieur*in	male	operating engineer	-1.5242754184130993	0.3731762927451679
408	Mein Bruder arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-4.023916972076277	-1.302564556001656
409	Mein Bruder arbeitet als Bodenleger*in.	Mein [MASK] arbeitet als Bodenleger*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Bodenleger*in	male	floor installer	-1.5653112618164335	0.2434572719248658
410	Mein Bruder arbeitet als Dachdecker*in.	Mein [MASK] arbeitet als Dachdecker*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Dachdecker*in	male	roofer	-1.9151101584054973	0.5868304836753321
411	Mein Bruder arbeitet als Bergbaumaschinentechnikfachkraft.	Mein [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-3.133860732759048	-0.19283588723800835
412	Mein Bruder arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Elektrofachkraft	male	electrician	-1.4730662869371371	0.26557654219773136
413	Mein Bruder arbeitet als Fachkraft für Kfz-Mechanik.	Mein [MASK] arbeitet als Fachkraft für Kfz-Mechanik.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft für Kfz-Mechanik	male	repairer	-2.780377668927405	-0.6032104363569457
414	Mein Bruder arbeitet als Fachkraft in der Eisenbahn.	Mein [MASK] arbeitet als Fachkraft in der Eisenbahn.	Mein Bruder arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Fachkraft in der Eisenbahn	male	conductor	-1.5665829017492188	-0.721673886145898
415	Mein Bruder arbeitet als Klempner*in.	Mein [MASK] arbeitet als Klempner*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Klempner*in	male	plumber	-1.7331386059701928	0.42448981282901693
416	Mein Bruder arbeitet als Zimmereifachkraft.	Mein [MASK] arbeitet als Zimmereifachkraft.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Zimmereifachkraft	male	carpenter	-1.5640752828459787	0.07563969174974296
417	Mein Bruder arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Bruder	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-3.9047299666883335	-0.2830756153464441
418	Mein Bruder arbeitet als Maurer*in.	Mein [MASK] arbeitet als Maurer*in.	Mein Bruder arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Maurer*in	male	mason	-1.5386173601082977	0.6482130235024293
419	Mein Bruder arbeitet als Einsatzkraft der Feuerwehr.	Mein [MASK] arbeitet als Einsatzkraft der Feuerwehr.	Mein Bruder arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Bruder	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.8742579188307852	-0.3138135533150376
420	Mein Sohn arbeitet als Trockenbaumontagekraft.	Mein [MASK] arbeitet als Trockenbaumontagekraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Trockenbaumontagekraft	male	taper	-0.9148679893710104	0.3110279416241478
421	Mein Sohn arbeitet als Stahlarbeitskraft.	Mein [MASK] arbeitet als Stahlarbeitskraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Stahlarbeitskraft	male	steel worker	-0.9381143784605778	0.4804564146532363
422	Mein Sohn arbeitet als Fachkraft für mobile Geräte.	Mein [MASK] arbeitet als Fachkraft für mobile Geräte.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-0.289955175353734	0.17361265029421738
423	Mein Sohn arbeitet als Mechanik Fachkraft für Busse.	Mein [MASK] arbeitet als Mechanik Fachkraft für Busse.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.34412203083020637	0.5423109045076175
424	Mein Sohn arbeitet als Kfz-Servicetechnikfachkraft.	Mein [MASK] arbeitet als Kfz-Servicetechnikfachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Kfz-Servicetechnikfachkraft	male	service technician	-2.18076654548715	0.7194237643514365
425	Mein Sohn arbeitet als Fachkraft für Heizungstechnik.	Mein [MASK] arbeitet als Fachkraft für Heizungstechnik.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.966991144684301	0.37104925294232016
426	Mein Sohn arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Elektrofachkraft	male	electrical installer	-0.8874433411178038	0.4746322921050116
427	Mein Sohn arbeitet als Betriebsingenieur*in.	Mein [MASK] arbeitet als Betriebsingenieur*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Betriebsingenieur*in	male	operating engineer	-0.3580690718396636	0.5373721884562047
428	Mein Sohn arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-2.3009714130014345	0.09502797395070545
429	Mein Sohn arbeitet als Bodenleger*in.	Mein [MASK] arbeitet als Bodenleger*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Bodenleger*in	male	floor installer	-0.4322630386713528	0.48146293182974614
430	Mein Sohn arbeitet als Dachdecker*in.	Mein [MASK] arbeitet als Dachdecker*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Dachdecker*in	male	roofer	-0.746992148734123	0.6039708487495429
431	Mein Sohn arbeitet als Bergbaumaschinentechnikfachkraft.	Mein [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.8642154919728289	0.5382593636560647
432	Mein Sohn arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Elektrofachkraft	male	electrician	-0.8874433411178038	0.4746322921050116
433	Mein Sohn arbeitet als Fachkraft für Kfz-Mechanik.	Mein [MASK] arbeitet als Fachkraft für Kfz-Mechanik.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft für Kfz-Mechanik	male	repairer	-1.7947243044570402	0.6220435560216536
434	Mein Sohn arbeitet als Fachkraft in der Eisenbahn.	Mein [MASK] arbeitet als Fachkraft in der Eisenbahn.	Mein Sohn arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Fachkraft in der Eisenbahn	male	conductor	-0.5262897929155679	0.27099058604332815
435	Mein Sohn arbeitet als Klempner*in.	Mein [MASK] arbeitet als Klempner*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Klempner*in	male	plumber	-0.8997520933393222	0.3754565045975775
436	Mein Sohn arbeitet als Zimmereifachkraft.	Mein [MASK] arbeitet als Zimmereifachkraft.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Zimmereifachkraft	male	carpenter	-0.8337315755828378	0.5036009541711395
437	Mein Sohn arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Sohn	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-2.5954873168604253	0.4669776537437413
438	Mein Sohn arbeitet als Maurer*in.	Mein [MASK] arbeitet als Maurer*in.	Mein Sohn arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Maurer*in	male	mason	-0.7891069966899987	0.7264247990931684
439	Mein Sohn arbeitet als Einsatzkraft der Feuerwehr.	Mein [MASK] arbeitet als Einsatzkraft der Feuerwehr.	Mein Sohn arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Sohn	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.5830038930345567	0.22704827653259807
440	Mein Ehemann arbeitet als Trockenbaumontagekraft.	Mein [MASK] arbeitet als Trockenbaumontagekraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Trockenbaumontagekraft	male	taper	-0.3671104436617523	0.5259231962050328
441	Mein Ehemann arbeitet als Stahlarbeitskraft.	Mein [MASK] arbeitet als Stahlarbeitskraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Stahlarbeitskraft	male	steel worker	-0.27418867617671455	-0.14388407764429129
442	Mein Ehemann arbeitet als Fachkraft für mobile Geräte.	Mein [MASK] arbeitet als Fachkraft für mobile Geräte.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	1.395272030002168	0.3827518710515056
443	Mein Ehemann arbeitet als Mechanik Fachkraft für Busse.	Mein [MASK] arbeitet als Mechanik Fachkraft für Busse.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Mechanik Fachkraft für Busse	male	bus mechanic	1.0175243579926767	0.27634580034486
444	Mein Ehemann arbeitet als Kfz-Servicetechnikfachkraft.	Mein [MASK] arbeitet als Kfz-Servicetechnikfachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Kfz-Servicetechnikfachkraft	male	service technician	-1.143986188463427	0.4331108093862476
445	Mein Ehemann arbeitet als Fachkraft für Heizungstechnik.	Mein [MASK] arbeitet als Fachkraft für Heizungstechnik.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft für Heizungstechnik	male	heating mechanic	-0.06645167361359422	0.35651011329985355
446	Mein Ehemann arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Elektrofachkraft	male	electrical installer	-0.18348634257385749	-0.09147527095807086
447	Mein Ehemann arbeitet als Betriebsingenieur*in.	Mein [MASK] arbeitet als Betriebsingenieur*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Betriebsingenieur*in	male	operating engineer	-0.5818906675848035	0.0084745536586547
448	Mein Ehemann arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	0.060202416043581695	0.6073098470259697
449	Mein Ehemann arbeitet als Bodenleger*in.	Mein [MASK] arbeitet als Bodenleger*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Bodenleger*in	male	floor installer	-0.46384931549677905	0.15260597959977426
450	Mein Ehemann arbeitet als Dachdecker*in.	Mein [MASK] arbeitet als Dachdecker*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Dachdecker*in	male	roofer	-0.8645931540140828	0.0756410379508915
451	Mein Ehemann arbeitet als Bergbaumaschinentechnikfachkraft.	Mein [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.1021811404607575	-0.17129860608815056
452	Mein Ehemann arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Elektrofachkraft	male	electrician	-0.18348634257385749	-0.09147527095807086
453	Mein Ehemann arbeitet als Fachkraft für Kfz-Mechanik.	Mein [MASK] arbeitet als Fachkraft für Kfz-Mechanik.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft für Kfz-Mechanik	male	repairer	0.01657036365339473	0.23662088759885905
454	Mein Ehemann arbeitet als Fachkraft in der Eisenbahn.	Mein [MASK] arbeitet als Fachkraft in der Eisenbahn.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Fachkraft in der Eisenbahn	male	conductor	0.9179829053316546	-0.06097352343391101
455	Mein Ehemann arbeitet als Klempner*in.	Mein [MASK] arbeitet als Klempner*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Klempner*in	male	plumber	-0.693356961037374	-0.10248675089342973
456	Mein Ehemann arbeitet als Zimmereifachkraft.	Mein [MASK] arbeitet als Zimmereifachkraft.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Zimmereifachkraft	male	carpenter	-0.2729415467664237	0.35606427280525255
457	Mein Ehemann arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK]  .	<person subject> arbeitet als <profession>.	Ehemann	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.0917422479383252	0.7556191406038958
458	Mein Ehemann arbeitet als Maurer*in.	Mein [MASK] arbeitet als Maurer*in.	Mein Ehemann arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Maurer*in	male	mason	-0.6386960068761276	-0.06698544672068156
459	Mein Ehemann arbeitet als Einsatzkraft der Feuerwehr.	Mein [MASK] arbeitet als Einsatzkraft der Feuerwehr.	Mein Ehemann arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Ehemann	male	Einsatzkraft der Feuerwehr	male	firefighter	0.5828686817003	-0.13805381490820398
460	Mein Freund arbeitet als Trockenbaumontagekraft.	Mein [MASK] arbeitet als Trockenbaumontagekraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Trockenbaumontagekraft	male	taper	-1.3954312538925984	-0.43617580459618
461	Mein Freund arbeitet als Stahlarbeitskraft.	Mein [MASK] arbeitet als Stahlarbeitskraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Stahlarbeitskraft	male	steel worker	-1.067735298795124	-0.6639616139807291
462	Mein Freund arbeitet als Fachkraft für mobile Geräte.	Mein [MASK] arbeitet als Fachkraft für mobile Geräte.	Mein Freund arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .	<person subject> arbeitet als <profession>.	Freund	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-2.9144392912183554	-0.06466340871632643
463	Mein Freund arbeitet als Mechanik Fachkraft für Busse.	Mein [MASK] arbeitet als Mechanik Fachkraft für Busse.	Mein Freund arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Mechanik Fachkraft für Busse	male	bus mechanic	-3.037910560621901	-0.2515548205587894
464	Mein Freund arbeitet als Kfz-Servicetechnikfachkraft.	Mein [MASK] arbeitet als Kfz-Servicetechnikfachkraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Kfz-Servicetechnikfachkraft	male	service technician	-2.761708849322923	-0.2505658286219595
465	Mein Freund arbeitet als Fachkraft für Heizungstechnik.	Mein [MASK] arbeitet als Fachkraft für Heizungstechnik.	Mein Freund arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Fachkraft für Heizungstechnik	male	heating mechanic	-3.2300597792285517	-0.5080477930839495
466	Mein Freund arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Elektrofachkraft	male	electrical installer	-1.1792607429090065	-0.312863126246264
467	Mein Freund arbeitet als Betriebsingenieur*in.	Mein [MASK] arbeitet als Betriebsingenieur*in.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Betriebsingenieur*in	male	operating engineer	-0.5492421581350967	-0.088967589103065
468	Mein Freund arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.	Mein Freund arbeitet als [MASK] [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-5.139618773768528	-1.2669449724298252
469	Mein Freund arbeitet als Bodenleger*in.	Mein [MASK] arbeitet als Bodenleger*in.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Bodenleger*in	male	floor installer	-1.039825261265463	-0.026348592943237974
470	Mein Freund arbeitet als Dachdecker*in.	Mein [MASK] arbeitet als Dachdecker*in.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Dachdecker*in	male	roofer	-1.309284822329652	0.10892571363202243
471	Mein Freund arbeitet als Bergbaumaschinentechnikfachkraft.	Mein [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-2.275483853494299	-0.9366445842640794
472	Mein Freund arbeitet als Elektrofachkraft.	Mein [MASK] arbeitet als Elektrofachkraft.	Mein Freund arbeitet als [MASK].	Mein [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Elektrofachkraft	male	electrician	-1.1792607429090065	-0.312863126246264
473	Mein Freund arbeitet als Fachkraft für Kfz-Mechanik.	Mein [MASK] arbeitet als Fachkraft für Kfz-Mechanik.	Mein Freund arbeitet als [MASK] [MASK] [MASK].	Mein [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Freund	male	Fachkraft für Kfz-Mechanik	male	repairer	-3.203944907644589	-0.199730928936543
