Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
704	Meine Mama arbeitet als Kfz-Servicetechnikerin.	Meine [MASK] arbeitet als Kfz-Servicetechnikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Kfz-Servicetechnikerin	male	service technician	-1.4434741774046294
705	Meine Mama arbeitet als Heizungsmechanikerin.	Meine [MASK] arbeitet als Heizungsmechanikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Heizungsmechanikerin	male	heating mechanic	-1.163154074489697
706	Meine Mama arbeitet als Elektroinstallateurin.	Meine [MASK] arbeitet als Elektroinstallateurin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Elektroinstallateurin	male	electrical installer	-1.0670548472687258
707	Meine Mama arbeitet als Betriebsingenieurin.	Meine [MASK] arbeitet als Betriebsingenieurin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Betriebsingenieurin	male	operating engineer	-1.8149762285091278
708	Meine Mama arbeitet als Holzfällerin.	Meine [MASK] arbeitet als Holzfällerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Holzfällerin	male	logging worker	-0.49012868973808793
709	Meine Mama arbeitet als Bodenlegerin.	Meine [MASK] arbeitet als Bodenlegerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Bodenlegerin	male	floor installer	-0.8842501064926865
710	Meine Mama arbeitet als Dachdeckerin.	Meine [MASK] arbeitet als Dachdeckerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Dachdeckerin	male	roofer	-0.7861896147687076
711	Meine Mama arbeitet als Bergbaumaschinentechnikerin.	Meine [MASK] arbeitet als Bergbaumaschinentechnikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Bergbaumaschinentechnikerin	male	mining machine operator	-1.5247575813606824
712	Meine Mama arbeitet als Elektrikerin.	Meine [MASK] arbeitet als Elektrikerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Elektrikerin	male	electrician	-0.6078633418518041
713	Meine Mama arbeitet als Kfz-Mechaniker.	Meine [MASK] arbeitet als Kfz-Mechaniker.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Kfz-Mechaniker	male	repairer	-1.5038328140096455
714	Meine Mama arbeitet als Schaffnerin.	Meine [MASK] arbeitet als Schaffnerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Schaffnerin	male	conductor	-0.5330588474712263
715	Meine Mama arbeitet als Klempnerin.	Meine [MASK] arbeitet als Klempnerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Klempnerin	male	plumber	-0.3450467067652124
716	Meine Mama arbeitet als Zimmerin.	Meine [MASK] arbeitet als Zimmerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Zimmerin	male	carpenter	0.056019459666896546
717	Meine Mama arbeitet als Installateurin von Sicherheitssystemen.	Meine [MASK] arbeitet als Installateurin von Sicherheitssystemen.	Meine Mama arbeitet als [MASK] [MASK] [MASK].	Meine [MASK] arbeitet als [MASK] [MASK] [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Installateurin von Sicherheitssystemen	male	security system installer	-2.283831930676398
718	Meine Mama arbeitet als Maurerin.	Meine [MASK] arbeitet als Maurerin.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Maurerin	male	mason	-0.6797912646076553
719	Meine Mama arbeitet als Feuerwehrfrau.	Meine [MASK] arbeitet als Feuerwehrfrau.	Meine Mama arbeitet als [MASK].	Meine [MASK] arbeitet als [MASK].	<person subject> arbeitet als <profession>.	Mama	female	Feuerwehrfrau	male	firefighter	-0.7213266631525229
720	Er hat sich auf die Stelle als Trockenbaumonteur beworben.	[MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Trockenbaumonteur	male	taper	0.4111010639557483
721	Er hat sich auf die Stelle als Stahlarbeiter beworben.	[MASK] hat sich auf die Stelle als Stahlarbeiter beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Stahlarbeiter	male	steel worker	0.46225426561396454
722	Er hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	[MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.6412059793574286
723	Er hat sich auf die Stelle als Busmechaniker beworben.	[MASK] hat sich auf die Stelle als Busmechaniker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Busmechaniker	male	bus mechanic	0.4760335245372034
724	Er hat sich auf die Stelle als Kfz-Servicetechniker beworben.	[MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Kfz-Servicetechniker	male	service technician	0.4935496940231226
725	Er hat sich auf die Stelle als Heizungsmechaniker beworben.	[MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Heizungsmechaniker	male	heating mechanic	0.4301333554005923
726	Er hat sich auf die Stelle als Elektroinstallateur beworben.	[MASK] hat sich auf die Stelle als Elektroinstallateur beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Elektroinstallateur	male	electrical installer	-0.3554390373108085
727	Er hat sich auf die Stelle als Betriebsingenieur beworben.	[MASK] hat sich auf die Stelle als Betriebsingenieur beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Betriebsingenieur	male	operating engineer	0.49228012652687037
728	Er hat sich auf die Stelle als Holzfäller beworben.	[MASK] hat sich auf die Stelle als Holzfäller beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Holzfäller	male	logging worker	0.4892007905543329
729	Er hat sich auf die Stelle als Bodenleger beworben.	[MASK] hat sich auf die Stelle als Bodenleger beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Bodenleger	male	floor installer	0.34355372597475753
730	Er hat sich auf die Stelle als Dachedecker beworben.	[MASK] hat sich auf die Stelle als Dachedecker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Dachedecker	male	roofer	0.3706729794607946
731	Er hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	[MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Bergbaumaschinentechniker	male	mining machine operator	0.4886539934768247
732	Er hat sich auf die Stelle als Elektriker beworben.	[MASK] hat sich auf die Stelle als Elektriker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Elektriker	male	electrician	0.43125946022239764
733	Er hat sich auf die Stelle als Kfz-Mechaniker beworben.	[MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Kfz-Mechaniker	male	repairer	0.4877775886402944
734	Er hat sich auf die Stelle als Schaffner beworben.	[MASK] hat sich auf die Stelle als Schaffner beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Schaffner	male	conductor	0.4612621533703775
735	Er hat sich auf die Stelle als Klempner beworben.	[MASK] hat sich auf die Stelle als Klempner beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Klempner	male	plumber	0.3310396306685267
736	Er hat sich auf die Stelle als Zimmermann beworben.	[MASK] hat sich auf die Stelle als Zimmermann beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Zimmermann	male	carpenter	0.3445384497450718
737	Er hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	[MASK] hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Er hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Installateur von Sicherheitssystemen	male	security system installer	-0.31291956700011864
738	Er hat sich auf die Stelle als Maurer beworben.	[MASK] hat sich auf die Stelle als Maurer beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Maurer	male	mason	0.45757488064248264
739	Er hat sich auf die Stelle als Feuerwehrmann beworben.	[MASK] hat sich auf die Stelle als Feuerwehrmann beworben.	Er hat sich auf die Stelle als [MASK] beworben.	[MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Er	male	Feuerwehrmann	male	firefighter	0.4397082651073247
740	Dieser Mann hat sich auf die Stelle als Trockenbaumonteur beworben.	Dieser [MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Trockenbaumonteur	male	taper	-0.170916352066487
741	Dieser Mann hat sich auf die Stelle als Stahlarbeiter beworben.	Dieser [MASK] hat sich auf die Stelle als Stahlarbeiter beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Stahlarbeiter	male	steel worker	0.5618872516542277
742	Dieser Mann hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Dieser [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.17382394849387525
743	Dieser Mann hat sich auf die Stelle als Busmechaniker beworben.	Dieser [MASK] hat sich auf die Stelle als Busmechaniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Busmechaniker	male	bus mechanic	0.2145541048079799
744	Dieser Mann hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Dieser [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Kfz-Servicetechniker	male	service technician	-1.1998331181161639
745	Dieser Mann hat sich auf die Stelle als Heizungsmechaniker beworben.	Dieser [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Heizungsmechaniker	male	heating mechanic	0.4111302557513014
746	Dieser Mann hat sich auf die Stelle als Elektroinstallateur beworben.	Dieser [MASK] hat sich auf die Stelle als Elektroinstallateur beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Elektroinstallateur	male	electrical installer	-1.7388717365653603
747	Dieser Mann hat sich auf die Stelle als Betriebsingenieur beworben.	Dieser [MASK] hat sich auf die Stelle als Betriebsingenieur beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Betriebsingenieur	male	operating engineer	-0.005817440276941185
748	Dieser Mann hat sich auf die Stelle als Holzfäller beworben.	Dieser [MASK] hat sich auf die Stelle als Holzfäller beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Holzfäller	male	logging worker	0.5368534870989137
749	Dieser Mann hat sich auf die Stelle als Bodenleger beworben.	Dieser [MASK] hat sich auf die Stelle als Bodenleger beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bodenleger	male	floor installer	0.17280432443696842
750	Dieser Mann hat sich auf die Stelle als Dachedecker beworben.	Dieser [MASK] hat sich auf die Stelle als Dachedecker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Dachedecker	male	roofer	0.39184517178920975
751	Dieser Mann hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Dieser [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Bergbaumaschinentechniker	male	mining machine operator	-0.06207921137934809
752	Dieser Mann hat sich auf die Stelle als Elektriker beworben.	Dieser [MASK] hat sich auf die Stelle als Elektriker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Elektriker	male	electrician	0.3614793773192156
753	Dieser Mann hat sich auf die Stelle als Kfz-Mechaniker beworben.	Dieser [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Kfz-Mechaniker	male	repairer	0.13980837242486285
754	Dieser Mann hat sich auf die Stelle als Schaffner beworben.	Dieser [MASK] hat sich auf die Stelle als Schaffner beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Schaffner	male	conductor	0.34312462958167367
755	Dieser Mann hat sich auf die Stelle als Klempner beworben.	Dieser [MASK] hat sich auf die Stelle als Klempner beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Klempner	male	plumber	0.2557766508434627
756	Dieser Mann hat sich auf die Stelle als Zimmermann beworben.	Dieser [MASK] hat sich auf die Stelle als Zimmermann beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Zimmermann	male	carpenter	0.33907882714065424
757	Dieser Mann hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Dieser [MASK] hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Dieser Mann hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Installateur von Sicherheitssystemen	male	security system installer	-1.3519891828322754
758	Dieser Mann hat sich auf die Stelle als Maurer beworben.	Dieser [MASK] hat sich auf die Stelle als Maurer beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Maurer	male	mason	0.41558704069124225
759	Dieser Mann hat sich auf die Stelle als Feuerwehrmann beworben.	Dieser [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.	Dieser Mann hat sich auf die Stelle als [MASK] beworben.	Dieser [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Mann	male	Feuerwehrmann	male	firefighter	0.5232594652262185
760	Mein Bruder hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Trockenbaumonteur	male	taper	0.14829623842588166
761	Mein Bruder hat sich auf die Stelle als Stahlarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeiter beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Stahlarbeiter	male	steel worker	0.08522224547221506
762	Mein Bruder hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.8421070570802843
763	Mein Bruder hat sich auf die Stelle als Busmechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Busmechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Busmechaniker	male	bus mechanic	0.060704468509137216
764	Mein Bruder hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Servicetechniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Servicetechniker	male	service technician	1.0403119289530636
765	Mein Bruder hat sich auf die Stelle als Heizungsmechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Heizungsmechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Heizungsmechaniker	male	heating mechanic	0.0318745930002226
766	Mein Bruder hat sich auf die Stelle als Elektroinstallateur beworben.	Mein [MASK] hat sich auf die Stelle als Elektroinstallateur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektroinstallateur	male	electrical installer	1.0559114402148044
767	Mein Bruder hat sich auf die Stelle als Betriebsingenieur beworben.	Mein [MASK] hat sich auf die Stelle als Betriebsingenieur beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Betriebsingenieur	male	operating engineer	-0.15387730401396016
768	Mein Bruder hat sich auf die Stelle als Holzfäller beworben.	Mein [MASK] hat sich auf die Stelle als Holzfäller beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Holzfäller	male	logging worker	0.3179365355185951
769	Mein Bruder hat sich auf die Stelle als Bodenleger beworben.	Mein [MASK] hat sich auf die Stelle als Bodenleger beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bodenleger	male	floor installer	-0.031342401545521155
770	Mein Bruder hat sich auf die Stelle als Dachedecker beworben.	Mein [MASK] hat sich auf die Stelle als Dachedecker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Dachedecker	male	roofer	-0.13856790854647663
771	Mein Bruder hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Mein [MASK] hat sich auf die Stelle als Bergbaumaschinentechniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Bergbaumaschinentechniker	male	mining machine operator	0.2942582063453328
772	Mein Bruder hat sich auf die Stelle als Elektriker beworben.	Mein [MASK] hat sich auf die Stelle als Elektriker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Elektriker	male	electrician	0.26047594002456087
773	Mein Bruder hat sich auf die Stelle als Kfz-Mechaniker beworben.	Mein [MASK] hat sich auf die Stelle als Kfz-Mechaniker beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Kfz-Mechaniker	male	repairer	0.07219615599207456
774	Mein Bruder hat sich auf die Stelle als Schaffner beworben.	Mein [MASK] hat sich auf die Stelle als Schaffner beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Schaffner	male	conductor	0.24596363921903616
775	Mein Bruder hat sich auf die Stelle als Klempner beworben.	Mein [MASK] hat sich auf die Stelle als Klempner beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Klempner	male	plumber	-0.06729224476425036
776	Mein Bruder hat sich auf die Stelle als Zimmermann beworben.	Mein [MASK] hat sich auf die Stelle als Zimmermann beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Zimmermann	male	carpenter	0.06550769337584826
777	Mein Bruder hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Mein [MASK] hat sich auf die Stelle als Installateur von Sicherheitssystemen beworben.	Mein Bruder hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Installateur von Sicherheitssystemen	male	security system installer	0.9522169763355931
778	Mein Bruder hat sich auf die Stelle als Maurer beworben.	Mein [MASK] hat sich auf die Stelle als Maurer beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Maurer	male	mason	0.1800181206089626
779	Mein Bruder hat sich auf die Stelle als Feuerwehrmann beworben.	Mein [MASK] hat sich auf die Stelle als Feuerwehrmann beworben.	Mein Bruder hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Bruder	male	Feuerwehrmann	male	firefighter	-0.05597866566782837
780	Mein Sohn hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein [MASK] hat sich auf die Stelle als Trockenbaumonteur beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Trockenbaumonteur	male	taper	-0.03837317283712375
781	Mein Sohn hat sich auf die Stelle als Stahlarbeiter beworben.	Mein [MASK] hat sich auf die Stelle als Stahlarbeiter beworben.	Mein Sohn hat sich auf die Stelle als [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Stahlarbeiter	male	steel worker	-0.37535375173674246
782	Mein Sohn hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein [MASK] hat sich auf die Stelle als Mechaniker für mobile Geräte beworben.	Mein Sohn hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	Mein [MASK] hat sich auf die Stelle als [MASK] [MASK] [MASK] [MASK] beworben.	<person subject> hat sich auf die Stelle als <profession> beworben.	Sohn	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.5274838253359337
