Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_dbmdz_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_distilbert_Avg	Pre_Assoc_distilbert_Avg
1153	Mein Sohn, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Kfz-Mechaniker	male	repairer	0.8300811180458673	1.0733326791458513	1.0733326791458513	0.8300811180458673	0.442905452793705	0.4995856072691389	1.755383097370058	-0.3392726676285996	0.8831478518599761	-0.1624673455119674
1154	Mein Sohn, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Schaffner	male	conductor	0.2168930917095172	0.3006537608354083	0.3006537608354083	0.2168930917095172	-0.5631076383040529	-0.1204376239773155	0.6918122225034189	-0.8141035424818281	-0.1296892213433156	-0.5081435677799817
1155	Mein Sohn, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Klempner	male	plumber	0.2888820133463297	0.5752883522448448	0.5752883522448448	0.2888820133463297	-0.8501049563825098	0.6319369590285655	1.0708503331647643	-0.4609424078218382	0.1890234960357576	-0.3977965626248985
1159	Mein Sohn, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Feuerwehrmann	male	firefighter	0.580247350643768	1.259404697030456	1.259404697030456	0.580247350643768	0.5970031394776161	0.6930370423482677	1.2433553656423155	-0.1929968594839685	-0.1274945340904457	-0.606893429890786
1162	Mein Ehemann, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.0995637388281033	0.2073390126653794	0.2073390126653794	-0.0995637388281033	-0.6300007571161055	2.100465892430825	-0.4537741778466206	1.6863478525240725	-1.2537181381167812	-1.684300515067797
1163	Mein Ehemann, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Busmechaniker	male	bus mechanic	-0.8176238579875753	-0.3261803098129919	-0.3261803098129919	-0.8176238579875753	-0.2810227332808493	-1.2059765048981974	-0.566618317504318	-1.2328042132435997	-0.6661956123920181	-1.0915313511693756
1164	Mein Ehemann, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Kfz-Servicetechniker	male	service technician	0.3803786811363938	0.1519743991763885	0.1519743991763885	0.3803786811363938	-0.205411446927209	-0.9850762154820444	1.83274878894064	0.0492009340578748	-0.712127140986728	-1.3989933241804016
1165	Mein Ehemann, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	-0.3499552480588035	0.1157522154956201	0.1157522154956201	-0.3499552480588035	0.1698059786564638	-0.910595940575298	1.5992293374092774	-0.3378455206968266	-0.0390445330735953	-0.6436408505318697
1168	Mein Ehemann, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Holzfäller	male	logging worker	-0.9821380477091792	-0.2868598365315573	-0.2868598365315573	-0.9821380477091792	-0.3973080152320755	-0.7307204001015487	-0.93910652502358	-0.9345870112793824	-0.3529583235250496	-0.6273097191708804
1170	Mein Ehemann, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Dachedecker	male	roofer	-0.6475948051524812	-0.60502961541069	-0.60502961541069	-0.6475948051524812	-0.1659500496959723	0.0500867588799663	-1.1513242898437277	-0.59893632567761	-0.1513182227026303	-0.5346540652749516
1171	Mein Ehemann, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	-0.4787446482320394	0.2115119495536172	0.2115119495536172	-0.4787446482320394	-0.8867163216487612	-1.5806745569287532	1.7597726157132263	-0.7195147609854947	-0.3923461074943205	-1.038633762793733
1172	Mein Ehemann, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Elektriker	male	electrician	-0.9100335183914272	-0.0006245747313286	-0.0006245747313286	-0.9100335183914272	-0.2106026950257043	-0.8209032805125775	-0.6216599901697865	-0.7127465345180091	-0.3581791267042061	-0.6331229841327569
1173	Mein Ehemann, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Kfz-Mechaniker	male	repairer	-0.2214993430575617	0.2278114757136309	0.2278114757136309	-0.2214993430575617	-0.7531847700399319	-1.4693658108249734	1.99468655519414	-0.6626169297546707	-0.0073387165797226	-0.7382705111544132
1174	Mein Ehemann, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Schaffner	male	conductor	-0.6748969016474855	-0.5333314276326744	-0.5333314276326744	-0.6748969016474855	-0.6941774315708772	-0.5506182778847155	-0.9009399541642442	-1.0130781598650902	-0.9078670046140204	-0.7804923908133609
1175	Mein Ehemann, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Klempner	male	plumber	-0.5819372226866035	-0.3755240078226461	-0.3755240078226461	-0.5819372226866035	-1.686774800590057	-0.7011824331223051	-0.3969509933547804	-0.6206046688894544	0.0451461718964088	-0.275241632667581
1179	Mein Ehemann, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Feuerwehrmann	male	firefighter	-0.377871134134384	0.0668341024576978	0.0668341024576978	-0.377871134134384	-0.5938844526868858	-0.5022249974090687	-0.5281213732682066	-0.8274402215752007	-0.7385019172759739	-1.0485476282661184
1182	Mein Freund, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.6885330447405774	1.1251214891718404	1.1251214891718404	-0.6885330447405774	0.0381958199751458	2.03712634061802	-0.7495479405293674	0.0127585529659277	1.3253614464458878	-0.1319899970623219
1183	Mein Freund, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Busmechaniker	male	bus mechanic	-0.6893518127461377	0.580453864413403	0.580453864413403	-0.6893518127461377	1.54707067838137	-0.6456413664650781	1.0084013819140751	-0.079589865252002	0.8504319600045323	-0.1310520027116853
1184	Mein Freund, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Kfz-Servicetechniker	male	service technician	-0.6203555325007668	0.5937719018696515	0.5937719018696515	-0.6203555325007668	1.3458187340035752	-0.407025601788351	-0.5582099802652212	-0.9139709634605988	0.8149722197782785	-0.3244975833531361
1185	Mein Freund, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Heizungsmechaniker	male	heating mechanic	-0.4516226358550044	0.5156303254183636	0.5156303254183636	-0.4516226358550044	1.7996089485290776	-0.6877537385994962	-1.000849451184733	-0.8384720744717602	0.7469967262114231	-0.3526757891761194
1188	Mein Freund, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Holzfäller	male	logging worker	-0.5740364022079647	0.6420232119489411	0.6420232119489411	-0.5740364022079647	1.3728151956662062	-0.6015394480926932	0.9646799984554232	0.136548395579359	0.5676642293420759	-0.2990416875040726
1190	Mein Freund, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Dachedecker	male	roofer	-1.1802938199430475	-0.053234039875732	-0.053234039875732	-1.1802938199430475	0.833581144613611	0.0239828121198765	0.2861392952823322	-0.4489178348704868	0.7749858685355159	0.0109721002336103
1191	Mein Freund, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-0.5072432174153554	0.7812339692596466	0.7812339692596466	-0.5072432174153554	0.7542102154156674	-0.8686336688441282	-0.2679015272603106	-0.8489684529364108	0.6104572365512578	-0.3312387444652414
1192	Mein Freund, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Elektriker	male	electrician	-0.658423221372692	0.1463418636512425	0.1463418636512425	-0.658423221372692	1.3653035425912463	-0.87935786697837	1.2105198721152628	0.2401265299558915	0.2145181287273469	-0.4545598880681227
1193	Mein Freund, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Kfz-Mechaniker	male	repairer	-0.2129143948361448	0.5445765963619272	0.5445765963619272	-0.2129143948361448	1.2594318148980572	-0.6771027176119522	-0.2231193903086955	-0.3660585816439763	0.9923905353086162	0.0099685056473542
1194	Mein Freund, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Schaffner	male	conductor	-0.2893201975469324	0.0438427056646079	0.0438427056646079	-0.2893201975469324	0.9461065064140068	-0.2433539374292726	0.7937740179922921	0.0295339105976381	0.2135081955863507	-0.3448372235120768
1195	Mein Freund, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Klempner	male	plumber	-0.5702431586133653	0.2282948592311237	0.2282948592311237	-0.5702431586133653	1.5366936473423518	-0.2647544759665053	0.9791774832848444	0.1206272710465743	0.6287817736245958	-0.1419350850591727
1199	Mein Freund, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Feuerwehrmann	male	firefighter	-0.1536308285255004	0.3330091895407858	0.3330091895407858	-0.1536308285255004	1.2926637241990202	0.0395869378915276	0.7601581619357725	-0.1723623618548401	0.4120027754471059	-0.1795147723316467
1202	Mein Vater, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.5144651452414674	1.2177755861412285	1.2177755861412285	0.5144651452414674	0.6025038489213893	3.745881598270602	-0.8459154531144288	-0.9290654302625556	0.8496793023236846	-0.0009303233579484
1203	Mein Vater, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Busmechaniker	male	bus mechanic	0.2145282183311839	0.9122802410406684	0.9122802410406684	0.2145282183311839	1.569154491961674	1.3891535255618248	0.3992700711555823	-0.2616775855284914	-0.1263135286307588	-0.3087960159540293
1204	Mein Vater, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Kfz-Servicetechniker	male	service technician	0.1749601178017357	0.290890192789024	0.290890192789024	0.1749601178017357	0.2982438139828393	1.0405033308555105	-1.0184041257319625	-1.3417158079770817	-0.3720193970383574	-0.959575001215988
1205	Mein Vater, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Heizungsmechaniker	male	heating mechanic	0.301392809164305	0.8704917619038546	0.8704917619038546	0.301392809164305	0.79198627178139	1.199654607567339	-1.9832810360785444	-1.483839686519826	0.0329254685575825	-0.4785199134901748
1208	Mein Vater, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Holzfäller	male	logging worker	0.4134006891773857	0.9538523434756428	0.9538523434756428	0.4134006891773857	1.58973516869936	1.305861596615191	0.365537001194115	0.1733039809934531	0.1697709257808917	0.1187973670555298
1210	Mein Vater, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Dachedecker	male	roofer	0.2898789611206841	0.2715373783592825	0.2715373783592825	0.2898789611206841	0.3110277217636655	0.5054234614100461	-0.2584193308551926	0.1338164743578679	-0.6925040168241692	-0.8613195480806818
1211	Mein Vater, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Bergbaumaschinentechniker	male	mining machine operator	0.2913225660195561	0.6667164889607725	0.6667164889607725	0.2913225660195561	1.0417418808163383	1.2188402699684573	-0.3342796316497361	-0.6008460942744457	0.4159020816092947	-0.0466880075502146
1212	Mein Vater, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Elektriker	male	electrician	0.5254871503817631	1.0272398802396374	1.0272398802396374	0.5254871503817631	0.9726031969226884	1.2683091012483807	0.1947607820573174	-0.2909841344038979	0.2046169550649319	0.2277797646466525
1213	Mein Vater, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Kfz-Mechaniker	male	repairer	0.1556959264241947	0.9241185507614702	0.9241185507614702	0.1556959264241947	0.3128934617780631	1.053942109129451	-1.0785140748355655	-1.022884395994156	0.1496926680032678	-0.2908547195355071
1214	Mein Vater, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Schaffner	male	conductor	0.2491453071940637	0.2127983253459218	0.2127983253459218	0.2491453071940637	-0.7224882671381359	-0.0843229131633802	-0.2543855822557523	-0.5416243614160123	-0.2431698026588176	-0.146451961198085
1215	Mein Vater, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Klempner	male	plumber	0.3427663855183816	0.5288313149353944	0.5288313149353944	0.3427663855183816	0.135528235436539	0.8110818003046861	0.0888058643145058	-0.1131879849620983	-0.0052962411286442	-0.0324066446020278
1219	Mein Vater, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Feuerwehrmann	male	firefighter	-0.0625721569899603	0.9199936036092908	0.9199936036092908	-0.0625721569899603	0.0369844333120116	0.1988915817243047	-0.3081445040480838	-0.7358911853112965	-0.0294801834585519	-0.2035044156945261
1222	Mein Onkel, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.1097962583164195	2.116746531657891	2.116746531657891	0.1097962583164195	1.1141724093980416	4.585202287804844	-0.2337727785620174	0.8427507036186974	1.7557086034069416	0.0369115629720284
1223	Mein Onkel, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Busmechaniker	male	bus mechanic	0.4142763097272805	1.2078821617009392	1.2078821617009392	0.4142763097272805	2.051461420492615	0.8908920437017027	1.4117599061199817	0.0156432477779773	1.0855946066966242	0.1777128740054895
1224	Mein Onkel, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Kfz-Servicetechniker	male	service technician	0.4694566540646356	1.4383807915018336	1.4383807915018336	0.4694566540646356	3.0371946848384392	1.446449186330612	0.865913658229518	-1.587092401735399	1.709937025795209	0.298326592968693
1225	Mein Onkel, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Heizungsmechaniker	male	heating mechanic	0.8805325795942187	1.793492066599831	1.793492066599831	0.8805325795942187	4.100860135026048	2.357730834391073	0.3774121464482615	-1.094251231461503	1.5670454201683393	0.4542160086327736
1228	Mein Onkel, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Holzfäller	male	logging worker	0.8780813584693096	1.2771593522357054	1.2771593522357054	0.8780813584693096	2.879860461111832	1.7095357683832528	1.0833583765229755	0.5487827572766588	1.029896507528199	0.5545325900777652
1230	Mein Onkel, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Dachedecker	male	roofer	0.659283788750623	0.8239664324753238	0.8239664324753238	0.659283788750623	1.2278172055210868	0.7273739451195963	0.4021137063155079	0.4004180131755194	0.9619174152504686	0.160975050350223
1231	Mein Onkel, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Bergbaumaschinentechniker	male	mining machine operator	0.7235850892046607	1.810959886435755	1.810959886435755	0.7235850892046607	4.334520083299968	2.065272011280465	1.7899371888974185	0.3716669567245181	1.691322403004578	0.5200095473539724
1232	Mein Onkel, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Elektriker	male	electrician	0.9885303363002944	1.3316278405992097	1.3316278405992097	0.9885303363002944	1.961687636365558	1.002699336311791	1.5055329066672651	0.3820743733233238	1.133189172348549	0.6275728193708362
1233	Mein Onkel, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Kfz-Mechaniker	male	repairer	0.7479505940037039	1.751610973896833	1.751610973896833	0.7479505940037039	3.0909437783512583	1.1908181840827776	1.0006852590693809	-0.7161579865588553	1.4441222551064388	0.3096295609607683
