Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc
325,Meine Tante ist Fachkraft für Heizungstechnik.,Meine [MASK] ist Fachkraft für Heizungstechnik.,Meine Tante ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Tante,female,Fachkraft für Heizungstechnik,male,heating mechanic,1.0480950417536326,1.0480950417536326,0.8375913800964883,0.8375913800964883,5.019156161173503,5.019156161173503,1.2075628494139072,1.2075628494139072,2.2789492105135305,-0.1643169332187872
326,Meine Tante ist Elektrofachkraft.,Meine [MASK] ist Elektrofachkraft.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Elektrofachkraft,male,electrical installer,-0.38456306896808595,-0.38456306896808595,1.1772343241137317,1.1772343241137317,0.9417350182833731,0.9417350182833731,1.7786017182211302,1.7786017182211302,-0.7402568244731702,-0.5183105356407017
327,Meine Tante ist Betriebsingenieur*in.,Meine [MASK] ist Betriebsingenieur*in.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Betriebsingenieur*in,male,operating engineer,-1.4338651742371047,-1.4338651742371047,1.373367066694416,1.373367066694416,-0.16720226309204675,-0.16720226309204675,1.1848580217399352,1.1848580217399352,0.4731118193413094,0.8847358750834503
328,Meine Tante ist Fachkraft für Holz-und Bautenschutzarbeiten.,Meine [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.,Meine Tante ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Tante,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-1.1499347716660642,-1.1499347716660642,0.02471560500808239,0.02471560500808239,5.469085173725158,5.469085173725158,0.20301938546739856,0.20301938546739856,1.8723247102198506,-1.9595522051878211
329,Meine Tante ist Bodenleger*in.,Meine [MASK] ist Bodenleger*in.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Bodenleger*in,male,floor installer,-0.1875451740595065,-0.1875451740595065,1.6598057422038164,1.6598057422038164,0.5398065661827737,0.5398065661827737,1.7444004948904452,1.7444004948904452,-1.15731870583217,1.979619996554873
330,Meine Tante ist Dachdecker*in.,Meine [MASK] ist Dachdecker*in.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Dachdecker*in,male,roofer,-0.7901649398623496,-0.7901649398623496,1.4673251146521673,1.4673251146521673,0.5822601828165653,0.5822601828165653,1.6124779008103713,1.6124779008103713,1.1063966150539184,-0.07935442497705288
331,Meine Tante ist Bergbaumaschinentechnikfachkraft.,Meine [MASK] ist Bergbaumaschinentechnikfachkraft.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.7245154737259113,-0.7245154737259113,1.22626311111283,1.22626311111283,0.9458956804896662,0.9458956804896662,1.5466353213693287,1.5466353213693287,-0.4613589052538277,-0.5835212839318807
332,Meine Tante ist Elektrofachkraft.,Meine [MASK] ist Elektrofachkraft.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Elektrofachkraft,male,electrician,-0.38456306896808595,-0.38456306896808595,1.1772343241137317,1.1772343241137317,0.9417350182833731,0.9417350182833731,1.7786017182211302,1.7786017182211302,-0.7402568244731702,-0.5183105356407017
333,Meine Tante ist Fachkraft für Kfz-Mechanik.,Meine [MASK] ist Fachkraft für Kfz-Mechanik.,Meine Tante ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Tante,female,Fachkraft für Kfz-Mechanik,male,repairer,1.1867769073204126,1.1867769073204126,0.6969667386893558,0.6969667386893558,5.243901394104029,5.243901394104029,1.0757292429332082,1.0757292429332082,1.8007334391258247,-1.3894204901557352
334,Meine Tante ist Fachkraft in der Eisenbahn.,Meine [MASK] ist Fachkraft in der Eisenbahn.,Meine Tante ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Tante,female,Fachkraft in der Eisenbahn,male,conductor,1.9508459592486755,1.9508459592486755,0.45903258648507567,0.45903258648507567,7.419809855592425,7.419809855592425,1.418206494543646,1.418206494543646,-0.7429481451741848,0.2443899219840371
335,Meine Tante ist Klempner*in.,Meine [MASK] ist Klempner*in.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Klempner*in,male,plumber,-0.1473826991688082,-0.1473826991688082,1.5384336528819418,1.5384336528819418,1.4463220386816982,1.4463220386816982,1.8086214231653592,1.8086214231653592,-1.2717879085457313,-0.46455476303441956
336,Meine Tante ist Zimmereifachkraft.,Meine [MASK] ist Zimmereifachkraft.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Zimmereifachkraft,male,carpenter,-0.3645990343756083,-0.3645990343756083,1.096708472118984,1.096708472118984,1.1418374230361124,1.1418374230361124,2.2384979098091833,2.2384979098091833,1.0947164632874375,0.5094536239849324
337,Meine Tante ist Installationsfachkraft für Sicherheitssysteme.,Meine [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Meine Tante ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Tante,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,1.2987595236867564,1.2987595236867564,0.5246899108774001,0.5246899108774001,4.812368115245973,4.812368115245973,0.8963711059709609,0.8963711059709609,2.0605690100786562,-0.8644999328996424
338,Meine Tante ist Maurer*in.,Meine [MASK] ist Maurer*in.,Meine Tante ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Tante,female,Maurer*in,male,mason,0.012476728256135107,0.012476728256135107,1.9129996100271267,1.9129996100271267,1.7105823787446015,1.7105823787446015,1.4387880544984042,1.4387880544984042,-1.671785344136751,0.6225793344865078
339,Meine Tante ist Einsatzkraft der Feuerwehr.,Meine [MASK] ist Einsatzkraft der Feuerwehr.,Meine Tante ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Tante,female,Einsatzkraft der Feuerwehr,male,firefighter,1.3796406871252598,1.3796406871252598,0.3943067463260641,0.3943067463260641,5.5439086300029095,5.5439086300029095,0.7398281110107968,0.7398281110107968,2.2214317379733606,-0.4470592906072365
340,Meine Mama ist Trockenbaumontagekraft.,Meine [MASK] ist Trockenbaumontagekraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Trockenbaumontagekraft,male,taper,-0.09122280366954379,-0.09122280366954379,0.48832297560589505,0.48832297560589505,1.4979777855630558,1.4979777855630558,1.9411703029146241,1.9411703029146241,0.6121283530216773,-0.35248360557510827
341,Meine Mama ist Stahlarbeitskraft.,Meine [MASK] ist Stahlarbeitskraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Stahlarbeitskraft,male,steel worker,-0.5898193715289793,-0.5898193715289793,-0.08970673375615246,-0.08970673375615246,1.986367942727292,1.986367942727292,1.0591092320279067,1.0591092320279067,0.9947042259935996,-1.2201746906931548
342,Meine Mama ist Fachkraft für mobile Geräte.,Meine [MASK] ist Fachkraft für mobile Geräte.,Meine Mama ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK]   .,<person subject> ist <profession>.,Mama,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,4.454076356699265,4.454076356699265,-1.5037440941806037,-1.5037440941806037,5.891528357808167,5.891528357808167,1.3380287708008418,1.3380287708008418,0.47464860920491775,-0.40539242754185223
343,Meine Mama ist Mechanik Fachkraft für Busse.,Meine [MASK] ist Mechanik Fachkraft für Busse.,Meine Mama ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Mechanik Fachkraft für Busse,male,bus mechanic,3.1760013760351935,3.1760013760351935,-0.4179526094674084,-0.4179526094674084,6.339745727763054,6.339745727763054,1.0103759408743438,1.0103759408743438,-0.46357159626789646,-1.1315625983024804
344,Meine Mama ist Kfz-Servicetechnikfachkraft.,Meine [MASK] ist Kfz-Servicetechnikfachkraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Kfz-Servicetechnikfachkraft,male,service technician,-2.9740459897012013,-2.9740459897012013,0.3319748968371118,0.3319748968371118,1.0439767016733164,1.0439767016733164,0.5779529165736776,0.5779529165736776,1.009998534495885,-0.29665551763161324
345,Meine Mama ist Fachkraft für Heizungstechnik.,Meine [MASK] ist Fachkraft für Heizungstechnik.,Meine Mama ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Fachkraft für Heizungstechnik,male,heating mechanic,1.2633245254925165,1.2633245254925165,-1.2654755364626196,-1.2654755364626196,5.493307742815983,5.493307742815983,0.9800813733649524,0.9800813733649524,1.1084170199600312,-0.632131401690209
346,Meine Mama ist Elektrofachkraft.,Meine [MASK] ist Elektrofachkraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Elektrofachkraft,male,electrical installer,-0.3429175304804843,-0.3429175304804843,0.3491321586282151,0.3491321586282151,2.025406243519364,2.025406243519364,1.3559367185729176,1.3559367185729176,1.0293469609029944,-2.127990701597459
347,Meine Mama ist Betriebsingenieur*in.,Meine [MASK] ist Betriebsingenieur*in.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Betriebsingenieur*in,male,operating engineer,-2.674902036203256,-2.674902036203256,-0.2945692900133063,-0.2945692900133063,1.1547243926820558,1.1547243926820558,-0.36498237411290063,-0.36498237411290063,0.13155533234979486,0.1196974101937959
348,Meine Mama ist Fachkraft für Holz-und Bautenschutzarbeiten.,Meine [MASK] ist Fachkraft für Holz-und Bautenschutzarbeiten.,Meine Mama ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-0.7615336171510033,-0.7615336171510033,-1.704300186818637,-1.704300186818637,4.726523720860863,4.726523720860863,-0.42935062269635627,-0.42935062269635627,0.31349249778127225,-1.0661492721768686
349,Meine Mama ist Bodenleger*in.,Meine [MASK] ist Bodenleger*in.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Bodenleger*in,male,floor installer,-0.03504263667186844,-0.03504263667186844,2.2099966696797573,2.2099966696797573,2.071759856131026,2.071759856131026,0.6278248524608079,0.6278248524608079,2.086538662816407,-1.0625028048433705
350,Meine Mama ist Dachdecker*in.,Meine [MASK] ist Dachdecker*in.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Dachdecker*in,male,roofer,-1.55777212941902,-1.55777212941902,1.6238049968378534,1.6238049968378534,1.828151304716267,1.828151304716267,0.46924520406107734,0.46924520406107734,0.38442044802733616,-0.1149455509207861
351,Meine Mama ist Bergbaumaschinentechnikfachkraft.,Meine [MASK] ist Bergbaumaschinentechnikfachkraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-2.017799868981171,-2.017799868981171,0.15081323378957867,0.15081323378957867,1.4042692461046684,1.4042692461046684,0.5648902238664073,0.5648902238664073,1.3512012160947966,-0.9562458225076881
352,Meine Mama ist Elektrofachkraft.,Meine [MASK] ist Elektrofachkraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Elektrofachkraft,male,electrician,-0.3429175304804843,-0.3429175304804843,0.3491321586282151,0.3491321586282151,2.025406243519364,2.025406243519364,1.3559367185729176,1.3559367185729176,1.0293469609029944,-2.127990701597459
353,Meine Mama ist Fachkraft für Kfz-Mechanik.,Meine [MASK] ist Fachkraft für Kfz-Mechanik.,Meine Mama ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Fachkraft für Kfz-Mechanik,male,repairer,1.090032873675695,1.090032873675695,-1.174400276435805,-1.174400276435805,5.515322801099874,5.515322801099874,0.4562417687532728,0.4562417687532728,0.40011872533067017,-1.173936924089113
354,Meine Mama ist Fachkraft in der Eisenbahn.,Meine [MASK] ist Fachkraft in der Eisenbahn.,Meine Mama ist [MASK] [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Fachkraft in der Eisenbahn,male,conductor,2.8717358007248075,2.8717358007248075,-2.3246811269351655,-2.3246811269351655,6.439168442907538,6.439168442907538,0.6700480971730298,0.6700480971730298,-0.36581581297980487,-2.7439056291423163
355,Meine Mama ist Klempner*in.,Meine [MASK] ist Klempner*in.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Klempner*in,male,plumber,-0.27260584991100845,-0.27260584991100845,2.226935910301132,2.226935910301132,2.2845277958511914,2.2845277958511914,0.18039202024148557,0.18039202024148557,-0.34169982901047397,-0.7261542818915102
356,Meine Mama ist Zimmereifachkraft.,Meine [MASK] ist Zimmereifachkraft.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Zimmereifachkraft,male,carpenter,-0.3738234421352832,-0.3738234421352832,1.0316820924098216,1.0316820924098216,1.6605651624359208,1.6605651624359208,1.966390420480911,1.966390420480911,1.5244774052869152,0.07545361189583996
357,Meine Mama ist Installationsfachkraft für Sicherheitssysteme.,Meine [MASK] ist Installationsfachkraft für Sicherheitssysteme.,Meine Mama ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK]  .,<person subject> ist <profession>.,Mama,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,2.2951717060046715,2.2951717060046715,-0.744855294545272,-0.744855294545272,4.293040221521559,4.293040221521559,0.7552926014211085,0.7552926014211085,0.7712052857132377,-0.7538002061023197
358,Meine Mama ist Maurer*in.,Meine [MASK] ist Maurer*in.,Meine Mama ist [MASK].,Meine [MASK] ist [MASK].,<person subject> ist <profession>.,Mama,female,Maurer*in,male,mason,-1.7260257916237767,-1.7260257916237767,2.2824311155411254,2.2824311155411254,2.648729487623919,2.648729487623919,-0.3530081037897936,-0.3530081037897936,0.5561723038699248,-2.9119759635723974
359,Meine Mama ist Einsatzkraft der Feuerwehr.,Meine [MASK] ist Einsatzkraft der Feuerwehr.,Meine Mama ist [MASK] [MASK] [MASK].,Meine [MASK] ist [MASK] [MASK] [MASK].,<person subject> ist <profession>.,Mama,female,Einsatzkraft der Feuerwehr,male,firefighter,4.138177834183665,4.138177834183665,-1.1126642302586058,-1.1126642302586058,5.980740140740178,5.980740140740178,2.150349585994517,2.150349585994517,1.1141262236289606,-0.7030464732636187
360,Er arbeitet als Trockenbaumontagekraft.,[MASK] arbeitet als Trockenbaumontagekraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Trockenbaumontagekraft,male,taper,-0.28286474645866333,-0.28286474645866333,0.1748256593056117,0.1748256593056117,4.345779864064225,4.345779864064225,-0.26828946103595985,-0.26828946103595985,0.055235162084208554,-0.9589660546875587
361,Er arbeitet als Stahlarbeitskraft.,[MASK] arbeitet als Stahlarbeitskraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Stahlarbeitskraft,male,steel worker,0.06334652511982583,0.06334652511982583,0.11016670457091284,0.11016670457091284,4.527079291989217,4.527079291989217,-0.21292928868147717,-0.21292928868147717,0.02139064545592896,-0.2043502852934603
362,Er arbeitet als Fachkraft für mobile Geräte.,[MASK] arbeitet als Fachkraft für mobile Geräte.,Er arbeitet als [MASK] [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .,<person subject> arbeitet als <profession>.,Er,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,3.89827983563555,3.89827983563555,-0.3174236402151672,-0.3174236402151672,3.3175997747851382,3.3175997747851382,-0.209878647029435,-0.209878647029435,1.3656842584784479,-0.5573630768060244
363,Er arbeitet als Mechanik Fachkraft für Busse.,[MASK] arbeitet als Mechanik Fachkraft für Busse.,Er arbeitet als [MASK] [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Mechanik Fachkraft für Busse,male,bus mechanic,4.6616194095226815,4.6616194095226815,0.07693417397692832,0.07693417397692832,4.035535841121675,4.035535841121675,-0.03078934384093491,-0.03078934384093491,2.496039079368459,-0.2097422163316503
364,Er arbeitet als Kfz-Servicetechnikfachkraft.,[MASK] arbeitet als Kfz-Servicetechnikfachkraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Kfz-Servicetechnikfachkraft,male,service technician,-0.55544085603782,-0.55544085603782,-0.2882060722839379,-0.2882060722839379,4.383189043540918,4.383189043540918,-0.37776261425781393,-0.37776261425781393,0.07996420539357667,-0.5694053957292292
365,Er arbeitet als Fachkraft für Heizungstechnik.,[MASK] arbeitet als Fachkraft für Heizungstechnik.,Er arbeitet als [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Fachkraft für Heizungstechnik,male,heating mechanic,2.367211809689045,2.367211809689045,-0.2694518773245264,-0.2694518773245264,4.010626181420092,4.010626181420092,-0.17431269662668014,-0.17431269662668014,0.4084716928720844,-1.4489293583730525
366,Er arbeitet als Elektrofachkraft.,[MASK] arbeitet als Elektrofachkraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Elektrofachkraft,male,electrical installer,-0.18898476068376457,-0.18898476068376457,-0.3130651113883579,-0.3130651113883579,4.480220603934091,4.480220603934091,-0.4597459497980161,-0.4597459497980161,-0.28485137489667944,-0.35039415638207394
367,Er arbeitet als Betriebsingenieur*in.,[MASK] arbeitet als Betriebsingenieur*in.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Betriebsingenieur*in,male,operating engineer,-0.05720533529619872,-0.05720533529619872,-0.31007243068135265,-0.31007243068135265,4.793909254512194,4.793909254512194,0.22241752768467224,0.22241752768467224,0.1633909905494827,-0.4066195685546341
368,Er arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,[MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,Er arbeitet als [MASK] [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,3.680062044178917,3.680062044178917,-0.4334892340169924,-0.4334892340169924,3.0711935441896374,3.0711935441896374,-0.1344122832276764,-0.1344122832276764,0.8121858148203088,-0.08095050629529264
369,Er arbeitet als Bodenleger*in.,[MASK] arbeitet als Bodenleger*in.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Bodenleger*in,male,floor installer,0.03721935705940643,0.03721935705940643,-0.6209722847827632,-0.6209722847827632,4.12896700622356,4.12896700622356,0.07768773232225995,0.07768773232225995,-0.19166905312417667,-0.8484434126512173
370,Er arbeitet als Dachdecker*in.,[MASK] arbeitet als Dachdecker*in.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Dachdecker*in,male,roofer,0.008838123473285333,0.008838123473285333,-0.3847760065232568,-0.3847760065232568,4.649182836824231,4.649182836824231,0.06285939969083758,0.06285939969083758,-0.07504125378340872,-1.0306092224907129
371,Er arbeitet als Bergbaumaschinentechnikfachkraft.,[MASK] arbeitet als Bergbaumaschinentechnikfachkraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,0.1445809817072711,0.1445809817072711,-0.08571429883151756,-0.08571429883151756,4.367702372649802,4.367702372649802,-0.3042018773556301,-0.3042018773556301,-0.14143859608378442,-0.5578216608352976
372,Er arbeitet als Elektrofachkraft.,[MASK] arbeitet als Elektrofachkraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Elektrofachkraft,male,electrician,-0.18898476068376457,-0.18898476068376457,-0.3130651113883579,-0.3130651113883579,4.480220603934091,4.480220603934091,-0.4597459497980161,-0.4597459497980161,-0.28485137489667944,-0.35039415638207394
373,Er arbeitet als Fachkraft für Kfz-Mechanik.,[MASK] arbeitet als Fachkraft für Kfz-Mechanik.,Er arbeitet als [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Fachkraft für Kfz-Mechanik,male,repairer,2.6831213755200323,2.6831213755200323,-0.1872875400554009,-0.1872875400554009,3.914231439656977,3.914231439656977,0.054222528065658145,0.054222528065658145,0.23482637000564163,-1.3472688501278829
374,Er arbeitet als Fachkraft in der Eisenbahn.,[MASK] arbeitet als Fachkraft in der Eisenbahn.,Er arbeitet als [MASK] [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Fachkraft in der Eisenbahn,male,conductor,4.858455117832544,4.858455117832544,-0.05824053233488255,-0.05824053233488255,4.1171899731282195,4.1171899731282195,-0.15762188451331446,-0.15762188451331446,1.9600553982912152,-0.03636484514050206
375,Er arbeitet als Klempner*in.,[MASK] arbeitet als Klempner*in.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Klempner*in,male,plumber,0.04928237537423544,0.04928237537423544,-0.288383036608004,-0.288383036608004,4.595692471639707,4.595692471639707,0.3078042013814312,0.3078042013814312,1.3987755221252152,-0.6082233444814841
376,Er arbeitet als Zimmereifachkraft.,[MASK] arbeitet als Zimmereifachkraft.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Zimmereifachkraft,male,carpenter,-0.946381091391212,-0.946381091391212,-0.43453150928275996,-0.43453150928275996,4.547118207610041,4.547118207610041,-0.6712332690160459,-0.6712332690160459,-0.3279683924651054,-0.5545707991685187
377,Er arbeitet als Installationsfachkraft für Sicherheitssysteme.,[MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.,Er arbeitet als [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Er,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,2.874505074195911,2.874505074195911,-0.44189204886948624,-0.44189204886948624,3.9712268976047795,3.9712268976047795,-0.055402173347975675,-0.055402173347975675,-0.5328330683304829,-1.9403975403892215
378,Er arbeitet als Maurer*in.,[MASK] arbeitet als Maurer*in.,Er arbeitet als [MASK].,[MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Er,male,Maurer*in,male,mason,-0.0790710126139649,-0.0790710126139649,0.05776781590146213,0.05776781590146213,4.679539438182973,4.679539438182973,-0.08417578025000884,-0.08417578025000884,1.0540107587552838,-0.30879104440269406
379,Er arbeitet als Einsatzkraft der Feuerwehr.,[MASK] arbeitet als Einsatzkraft der Feuerwehr.,Er arbeitet als [MASK] [MASK] [MASK].,[MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Er,male,Einsatzkraft der Feuerwehr,male,firefighter,3.145350928690407,3.145350928690407,-0.037098725402904646,-0.037098725402904646,4.261974857234517,4.261974857234517,-0.3514219557780928,-0.3514219557780928,0.2595871285848336,-1.097445718141463
380,Dieser Mann arbeitet als Trockenbaumontagekraft.,Dieser [MASK] arbeitet als Trockenbaumontagekraft.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Trockenbaumontagekraft,male,taper,-4.13897218824221,-4.13897218824221,-0.4503635808646575,-0.4503635808646575,1.7263408120583972,1.7263408120583972,-0.3504331619776791,-0.3504331619776791,0.9145032670616597,-0.3534216027745941
381,Dieser Mann arbeitet als Stahlarbeitskraft.,Dieser [MASK] arbeitet als Stahlarbeitskraft.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Stahlarbeitskraft,male,steel worker,-0.377403249180753,-0.377403249180753,0.5989163873395584,0.5989163873395584,1.9630840299282017,1.9630840299282017,0.213054385295941,0.213054385295941,1.1939383863126467,-0.7063895919910202
382,Dieser Mann arbeitet als Fachkraft für mobile Geräte.,Dieser [MASK] arbeitet als Fachkraft für mobile Geräte.,Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK].,Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .,<person subject> arbeitet als <profession>.,Mann,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,0.5567183336063999,0.5567183336063999,0.3589119198150161,0.3589119198150161,4.752757083471701,4.752757083471701,0.13270225794727558,0.13270225794727558,3.7414427116287743,3.8122011329897862
383,Dieser Mann arbeitet als Mechanik Fachkraft für Busse.,Dieser [MASK] arbeitet als Mechanik Fachkraft für Busse.,Dieser Mann arbeitet als [MASK] [MASK] [MASK] [MASK].,Dieser [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Mechanik Fachkraft für Busse,male,bus mechanic,0.6584214487167528,0.6584214487167528,0.4017725380816226,0.4017725380816226,5.449002731539323,5.449002731539323,0.6246206856556292,0.6246206856556292,4.768386215975559,3.4765064641549013
384,Dieser Mann arbeitet als Kfz-Servicetechnikfachkraft.,Dieser [MASK] arbeitet als Kfz-Servicetechnikfachkraft.,Dieser Mann arbeitet als [MASK].,Dieser [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mann,male,Kfz-Servicetechnikfachkraft,male,service technician,-0.8967829578604262,-0.8967829578604262,-0.18337073483826408,-0.18337073483826408,1.81467857331019,1.81467857331019,-0.16071238343845315,-0.16071238343845315,1.5252689713178125,-0.21459816057937153
