Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc_dbmdz_Avg	Post_Assoc_dbmdz_Avg	Pre_Assoc_google_bert_Avg	Post_Assoc_google_bert_Avg	Pre_Assoc_deepset_bert_Avg	Post_Assoc_deepset_bert_Avg	Pre_Assoc_distilbert_Avg	Post_Assoc_distilbert_Avg
1312	Meine Schwester, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Elektrofachkraft	male	electrician	-0.226930860708879	-1.0341695678478342	0.2390795710198645	-0.40635632211911876	0.3618429934775558	0.5544326097385919	-0.9234865617639146	-1.1878964922070985
1313	Meine Schwester, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft für Kfz-Mechanik	male	repairer	-0.7703945822837366	-0.8606528436339629	1.2798689135621766	0.1273387536903156	1.3070860426790658	1.0700932798846092	-0.4740663968432553	-1.191840360096582
1314	Meine Schwester, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Fachkraft in der Eisenbahn	male	conductor	-1.2506612037248128	-0.8164185094561205	1.185470502996649	0.01395235731926088	1.0362448099590005	0.6998776194256562	-0.8735814096636733	-1.658344280120787
1315	Meine Schwester, die Klempner*in, hatte einen guten Arbeitstag.	Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Klempner*in	male	plumber	0.5181808056256345	-0.13142194721755418	0.9223661954137728	-0.021182030417208703	1.4561648747029732	1.2395382028701865	-0.3241292460664978	-0.33982666236058
1316	Meine Schwester, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Zimmereifachkraft	male	carpenter	-0.5266070132628002	-0.7692045450879579	1.34143476300938	0.23321804612985003	1.0725499511615049	1.2356702820120429	-1.0792382150521762	-1.0510543089407642
1317	Meine Schwester, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.2188670649871138	-1.4043768927004783	1.4621785862445942	0.03356860500653798	0.0442135822281271	0.6566926397759643	-1.8876888461503647	-1.5677835187553701
1318	Meine Schwester, die Maurer*in, hatte einen guten Arbeitstag.	Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Maurer*in	male	mason	0.3043956537464075	-0.682771095600774	0.6072428839052224	0.4315084288391313	0.8203901731566527	0.6040382440366285	-0.1485608193429212	-0.0808363709539711
1319	Meine Schwester, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine Schwester, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Schwester	female	Einsatzkraft der Feuerwehr	male	firefighter	-1.8169967235687623	-1.096406872690613	0.4102752313913632	-0.42804677718739037	0.6990631910121679	0.9526709127173307	-0.7447995376737807	-1.2045642926237656
1320	Meine Tochter, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Trockenbaumontagekraft	male	taper	-0.4354716645920766	-0.5537668087061721	0.946485734191976	0.016743417037737022	-1.0125647797017483	-1.6712820988783799	-0.8702393876073726	-0.6428069897758665
1321	Meine Tochter, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Stahlarbeitskraft	male	steel worker	-0.1918077018034521	-0.738378262266271	0.1274063092919625	-0.916538293532541	-0.0334119315953453	0.037428187086703535	-0.553467294820098	-1.002707118826709
1322	Meine Tochter, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-0.1198522219795744	-0.06699810021619203	0.9459045153563924	-0.10866025257839011	-1.3347942883115391	-1.7267031685957486	-0.3766147117906613	-0.5484632518145065
1323	Meine Tochter, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Mechanik Fachkraft für Busse	male	bus mechanic	0.139825516386997	-0.8808569141887045	1.216794463555943	0.1969333349593934	-1.3803557894094516	-2.1616107674961413	-0.0352873515344023	-1.0030498915293864
1324	Meine Tochter, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Kfz-Servicetechnikfachkraft	male	service technician	0.5609051947781787	-0.6551539879094244	0.9588686149291544	0.4418523821598951	-1.980826071477236	-2.240187360936482	-0.513659653100177	-0.9667916160940407
1325	Meine Tochter, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Heizungstechnik	male	heating mechanic	-0.0640641789996224	-0.09671814310236007	0.7534130443153425	0.05601547364183612	-1.358956116154395	-1.6418440310734836	-0.1899600250975393	-0.7293709132064314
1326	Meine Tochter, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Elektrofachkraft	male	electrical installer	-0.2080194505564143	-0.9678341588358993	0.3498554326609632	-0.1452331716700515	-0.0635062135483581	-0.3359188808289862	-0.2462442075139998	-1.0332516959646811
1327	Meine Tochter, die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Betriebsingenieur*in	male	operating engineer	0.4767118203423494	-0.22962846619057625	0.9676267313139736	0.9365586705048	-1.7797703694595	-2.1211051004425334	0.2867184945552597	-0.06670097458326286
1328	Meine Tochter, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-2.2106526821578387	-1.325708276062144	0.7309505707250724	0.12290874535681248	-2.020764510925358	-2.6972182239538935	0.5951981973320402	-1.2662297025682534
1329	Meine Tochter, die Bodenleger*in, hatte einen guten Arbeitstag.	Meine [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Bodenleger*in	male	floor installer	0.2427915318129657	-0.18167778670650075	0.7883882890157693	0.9324952549133116	-1.10158636746458	-1.4052571499627478	-0.2808444140065927	-0.2490000806113738
1330	Meine Tochter, die Dachdecker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Dachdecker*in	male	roofer	0.3725332100853725	-0.3124965244022838	0.914593479107092	1.0291162729919248	-1.022927061354677	-1.6935367799987429	0.1858871189483664	-0.18710126540761665
1331	Meine Tochter, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.5215148461356987	-0.7085575367114236	0.9716343810900736	0.2119903385247574	-1.0987218302218515	-2.003907572316799	-0.3762086270690813	-0.6995298445092935
1332	Meine Tochter, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Elektrofachkraft	male	electrician	-0.2080194505564143	-0.9678341588358993	0.3498554326609632	-0.1452331716700515	-0.0635062135483581	-0.3359188808289862	-0.2462442075139998	-1.0332516959646811
1333	Meine Tochter, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft für Kfz-Mechanik	male	repairer	0.1517874475355522	-0.5604884145302238	0.95467929064773	-0.026617647273582942	-2.1015691414392386	-2.4663753742815784	0.0392430984091076	-1.194748364648822
1334	Meine Tochter, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Fachkraft in der Eisenbahn	male	conductor	-0.1456109948707764	-0.30938255055322117	0.3261861684456202	-0.13152973942552715	-1.2694659388706049	-1.9047497184822424	-0.185534980145259	-1.2456259240215728
1335	Meine Tochter, die Klempner*in, hatte einen guten Arbeitstag.	Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Klempner*in	male	plumber	0.3685664222887736	-0.2940699374494393	0.7600621776033665	0.9878404657262551	-1.3842548824449044	-1.8543716941531225	0.2080344091257847	-0.11218073492344427
1336	Meine Tochter, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Zimmereifachkraft	male	carpenter	-0.024380189941294	-0.5742456193875587	0.7538235039117359	0.40674403537193005	-1.0159080624701844	-1.6261298845336882	-0.6869205310860159	-0.8959422760673654
1337	Meine Tochter, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.4218375818796719	-0.9819094364008352	0.6873059708405679	-0.2859948211078309	-2.5530526169941417	-2.9040463797198695	-0.981729784030324	-0.9884704134939399
1338	Meine Tochter, die Maurer*in, hatte einen guten Arbeitstag.	Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Maurer*in	male	mason	0.3309059057426387	-0.4561806941432211	0.3335622212015798	-0.2396444381873028	-0.1889758068624477	-0.31683056826683365	0.0814195209135838	-0.17377284304980786
1339	Meine Tochter, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine Tochter, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Tochter	female	Einsatzkraft der Feuerwehr	male	firefighter	-0.6095287777574167	-0.34587404008078726	0.3855616977588848	-0.2326978144872201	-0.3625566619738574	-0.9296506510331091	-0.179372792564245	-0.9953120905222663
1340	Meine Frau, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Trockenbaumontagekraft	male	taper	0.5062807811617619	-0.10218837808675817	-0.526648479178129	-1.116076238770115	-0.1545430878890851	-0.5550807352449543	-0.5773643213881113	-0.03707173549080073
1341	Meine Frau, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Stahlarbeitskraft	male	steel worker	0.3407859695895839	-0.12597199031423723	-0.0568035448963811	-0.2706647547978896	0.0078307163637113	-0.3314261216338117	0.3119424070675113	0.2902189532938047
1342	Meine Frau, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.5174893368777054	0.02243470224585782	-0.6368448514955192	-1.5784711901732265	-0.406644162042266	-0.1304968031110681	-0.7398063617633536	-0.3018681725507989
1343	Meine Frau, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Mechanik Fachkraft für Busse	male	bus mechanic	0.2882057643026993	-0.6297708749143853	-0.9037842641904202	-1.5452789676231502	-0.6758250139806569	-0.922715025740192	-0.8478026967515108	-1.265409278593887
1344	Meine Frau, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Kfz-Servicetechnikfachkraft	male	service technician	0.1534878086118338	-0.7552904459912465	-0.4619316498472652	-1.4112320258109983	-0.3331143922478952	-0.6755317504245935	-0.8899299987951527	-0.7421068978846967
1345	Meine Frau, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Heizungstechnik	male	heating mechanic	0.6342790873223477	0.08282851199510696	-0.5020362874904989	-1.6148059668803925	-0.0393502619404829	-0.1308667741100655	-0.7989163368235902	-0.669411555494144
1346	Meine Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektrofachkraft	male	electrical installer	-0.0321543064677777	-0.6129566065811494	-0.0196427808027875	-0.7701325199625559	-0.1436140440705642	-0.16443349878685284	-0.5470189903593219	-0.6560387779833722
1347	Meine Frau, die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Betriebsingenieur*in	male	operating engineer	-0.0729069731152509	-0.19566927666305	-0.3294028021840115	-1.2017489192079898	0.2850289696403579	-0.2544867293711236	-0.1728143116418647	-0.2238176016411095
1348	Meine Frau, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	0.1318880371875656	-0.26859006871940927	-0.6203611441940928	-2.8936172901839066	-1.3942338057399368	-2.798713768107266	-0.0574681495855845	-1.14829929358212
1349	Meine Frau, die Bodenleger*in, hatte einen guten Arbeitstag.	Meine [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Bodenleger*in	male	floor installer	-0.2110536193583676	-0.47601833110637304	-0.4274062645943979	-1.2247735066745467	-0.2237196790365135	-0.5153600722161844	-0.3115422671873324	-0.0027809977975904523
1350	Meine Frau, die Dachdecker*in, hatte einen guten Arbeitstag.	Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Dachdecker*in	male	roofer	-0.1989332575836706	-0.6487739274823462	-0.3891050818544544	-1.4655247906827065	-0.4866349845997221	-0.7791722843819099	-0.0884736786070872	0.10793189364304581
1351	Meine Frau, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.103603238152027	-0.6148635758370073	-0.5081401163128049	-1.9596485865010536	-0.1304076552570688	-0.6061448445120923	-0.8236478985563891	-0.6187939236626095
1352	Meine Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Elektrofachkraft	male	electrician	-0.0321543064677777	-0.6129566065811494	-0.0196427808027875	-0.7701325199625559	-0.1436140440705642	-0.16443349878685284	-0.5470189903593219	-0.6560387779833722
1353	Meine Frau, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft für Kfz-Mechanik	male	repairer	0.4325548924075265	-0.2894872056211944	-0.69213506097636	-1.576920928257906	-0.8462781792486687	-0.9541036418305261	-0.6152741598850069	-1.190543781453723
1354	Meine Frau, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Fachkraft in der Eisenbahn	male	conductor	0.7708823748912781	0.07320395472088152	-0.6718636894982662	-1.7263352584322251	-0.4601921976597282	-0.6179172133950631	0.1533149353942773	-0.5917551483882111
1355	Meine Frau, die Klempner*in, hatte einen guten Arbeitstag.	Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Klempner*in	male	plumber	-0.5368080791422151	-0.6743504542194264	-1.0420074473156755	-1.1550876469394686	-0.7415708372118777	-0.9864900043460338	-0.2392858235163515	-0.05410747174499888
1356	Meine Frau, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Zimmereifachkraft	male	carpenter	0.4492421277224474	0.02280266722432154	-0.3216712400395448	-1.2011258158156706	-0.3928497557492797	-0.8054726610344544	-0.4130025318293894	-0.1572709504812836
1357	Meine Frau, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	0.5051347937494864	-0.4038919247340756	-0.6433339259510621	-1.105340262029633	-0.4644830154063192	-1.1219011885605694	-0.7680858523372824	-0.1547230563401143
1358	Meine Frau, die Maurer*in, hatte einen guten Arbeitstag.	Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Maurer*in	male	mason	-0.4909706367214235	-0.9236038596134064	-0.2097689232128123	-0.6462434251021368	-0.5332017484396449	-0.7388224448962112	-0.1065210519199976	0.042213616817358024
1359	Meine Frau, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Meine Frau, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Frau	female	Einsatzkraft der Feuerwehr	male	firefighter	0.8438527622447903	0.42448144239694374	-0.3473007754294056	-0.708482158864134	-0.1421710392981685	-0.7023889458755215	0.8951405567008978	0.35593438561939017
1360	Meine Freundin, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Trockenbaumontagekraft	male	taper	-0.8966322861426588	-0.16415573600215239	-0.6623018760464758	-1.4469936086415445	-0.5301830532563853	0.23962708090458013	-0.5919792562502876	0.2385072177907698
1361	Meine Freundin, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Meine Freundin, die [MASK], hatte einen guten Arbeitstag.	Meine [MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Freundin	female	Stahlarbeitskraft	male	steel worker	-0.1483572607682185	-0.5074167090751704	-1.1246917752663863	-1.695575589860792	-0.1646490252296815	0.552254905018132	-0.2740197693368562	-0.15536375600890573
