Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
1282,"Diese Frau, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,0.5906198501314533,0.5906198501314533,2.4305595083999227,2.4305595083999227,6.508923210902286,6.508923210902286,0.8519352218777115,0.8519352218777115,0.2527461734512579,-0.1573596356908658,0.4518388511393722,-0.17202965364745262,0.14532333980516043,0.4879467627047166,-0.2633679035662548
1283,"Diese Frau, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.","Diese [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Mechanik Fachkraft für Busse,male,bus mechanic,-0.8492468827367962,-0.8492468827367962,0.5389614741329903,0.5389614741329903,6.780932684282499,6.780932684282499,0.5395899428096873,0.5395899428096873,0.6118372997084598,0.5122381122549079,-0.6086263035788471,-0.3362028551601218,-0.27499174240298196,-0.025422571956791387,-0.24886203975158022
1284,"Diese Frau, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Kfz-Servicetechnikfachkraft,male,service technician,1.4176707500560488,1.4176707500560488,-2.6894517815770653,-2.6894517815770653,-1.1781906463081848,-1.1781906463081848,0.8638222004979245,0.8638222004979245,0.6994968339248201,0.6137015278732653,0.37345950403876255,-0.1522505443738078,-0.6330646585581695,0.08395468031452247,-0.03230774670797442
1285,"Diese Frau, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fachkraft für Heizungstechnik,male,heating mechanic,1.3198572678359208,1.3198572678359208,-0.2999622731130816,-0.2999622731130816,0.0482937049802605,0.0482937049802605,1.5201372284469037,1.5201372284469037,1.1616737288004686,0.3940119471642615,0.6807018847371986,-0.2873189201769295,-0.6109360113355324,0.5483807332326963,0.12565515895770377
1286,"Diese Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Elektrofachkraft,male,electrical installer,1.330421545272512,1.330421545272512,-0.3466072220238178,-0.3466072220238178,0.1686777782591503,0.1686777782591503,1.2374506055967682,1.2374506055967682,0.2498514918072787,0.3384280040781007,0.5349694815892915,-0.05737140872160601,0.05443473286306174,0.5642613176572401,-0.2125033824662314
1287,"Diese Frau, die Betriebsingenieur*in, hatte einen guten Arbeitstag.","Diese [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Betriebsingenieur*in,male,operating engineer,1.8336704695425896,1.8336704695425896,-4.1966996304272985,-4.1966996304272985,0.3229462312245844,0.3229462312245844,0.8515225848857032,0.8515225848857032,0.3133721540057601,0.3736172775916853,0.6501061985909086,-0.46189375963232066,0.012560838649791259,0.2862999489983112,0.2911485154471179
1288,"Diese Frau, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,0.1739024621785206,0.1739024621785206,-1.6090672239773527,-1.6090672239773527,6.139751185401966,6.139751185401966,0.9325200457592314,0.9325200457592314,-0.0410456192915552,0.9064053566195168,0.1922756332083525,-0.9890623558120857,-3.3870591851277982,-0.05685171232612686,-0.4900784291794565
1289,"Diese Frau, die Bodenleger*in, hatte einen guten Arbeitstag.","Diese [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Bodenleger*in,male,floor installer,-0.150078500078469,-0.150078500078469,-5.360737292112848,-5.360737292112848,-0.086121164080127,-0.086121164080127,-0.8531000238989307,-0.8531000238989307,0.6146497933103511,0.2390590148600466,-2.787939528269803,-1.1307566325464977,-0.03719596814427169,-1.6425919868844774,0.42796546472939073
1290,"Diese Frau, die Dachdecker*in, hatte einen guten Arbeitstag.","Diese [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Dachdecker*in,male,roofer,0.3620451066640215,0.3620451066640215,-4.475283290414773,-4.475283290414773,0.0561127058871247,0.0561127058871247,-0.1383794140391101,-0.1383794140391101,0.0575361598194937,-0.0647788571417426,0.2939137761105423,-0.6522238488239325,-0.13175243637433265,-0.1273855038241217,0.32897022926056574
1291,"Diese Frau, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,1.229636382796885,1.229636382796885,-3.165123599478277,-3.165123599478277,-0.6513355949317619,-0.6513355949317619,1.2601479063913783,1.2601479063913783,0.8889277948256654,0.7894850879813529,0.5960385632553149,-0.014328657973591785,-0.17922118362613532,0.3536145169719757,0.04341627696429717
1292,"Diese Frau, die Elektrofachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Elektrofachkraft,male,electrician,1.330421545272512,1.330421545272512,-0.3466072220238178,-0.3466072220238178,0.1686777782591503,0.1686777782591503,1.2374506055967682,1.2374506055967682,0.2498514918072787,0.3384280040781007,0.5349694815892915,-0.05737140872160601,0.05443473286306174,0.5642613176572401,-0.2125033824662314
1293,"Diese Frau, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fachkraft für Kfz-Mechanik,male,repairer,1.2526253373191238,1.2526253373191238,-0.5314166213652772,-0.5314166213652772,-0.5541158108218704,-0.5541158108218704,1.5194308693733565,1.5194308693733565,-0.2077138565704815,0.4920348380061745,0.4989331071309849,-0.27362554135772105,-2.119528852913595,0.19049898683696234,0.03148697283389982
1294,"Diese Frau, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.","Diese [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Fachkraft in der Eisenbahn,male,conductor,1.19044717969711,1.19044717969711,2.594234372306813,2.594234372306813,7.072191071773654,7.072191071773654,1.9062469559124868,1.9062469559124868,0.2865249778599067,0.2203370613298403,0.5926544962229875,0.35878010037194075,0.11867615977642207,0.864258754496986,0.005376747825171924
1295,"Diese Frau, die Klempner*in, hatte einen guten Arbeitstag.","Diese [MASK], die Klempner*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Klempner*in,male,plumber,-0.8827409278473968,-0.8827409278473968,-4.897012936796748,-4.897012936796748,-0.3473277848989576,-0.3473277848989576,-0.4254963843836623,-0.4254963843836623,0.6002113681582077,-0.0829675882653568,0.050584755782794456,-0.9658379705345336,-0.12991513333912702,-0.8574514529407832,0.5477347678399727
1296,"Diese Frau, die Zimmereifachkraft, hatte einen guten Arbeitstag.","Diese [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Zimmereifachkraft,male,carpenter,1.5261927955752592,1.5261927955752592,-2.560856483448206,-2.560856483448206,-0.4870937550102789,-0.4870937550102789,1.3420754564050754,1.3420754564050754,0.4163818943188942,0.5504302501218363,0.6850952969800151,-0.08927905514396138,-0.5153340287385207,0.1809746921450979,-0.19308696619506194
1297,"Diese Frau, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Diese [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-2.117919345678613,-2.117919345678613,0.1843985688023533,0.1843985688023533,-0.9660761623816626,-0.9660761623816626,-1.6102888762487395,-1.6102888762487395,1.5754376432130446,0.8454349942341178,-7.094328184758709,-0.25461387553345216,-2.1452474754339828,-1.9053354740198687,-1.5941119871225216
1298,"Diese Frau, die Maurer*in, hatte einen guten Arbeitstag.","Diese [MASK], die Maurer*in, hatte einen guten Arbeitstag.","Diese Frau, die [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Maurer*in,male,mason,1.0585765526759872,1.0585765526759872,-2.1107595615672885,-2.1107595615672885,0.2550655148556598,0.2550655148556598,0.6098061654231016,0.6098061654231016,0.0718599875768889,0.126188852227585,-0.35430929866136046,0.11058286840760624,0.04004037537133984,0.11369136822420213,0.31587308112937135
1299,"Diese Frau, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Diese [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Diese Frau, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Diese [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Frau,female,Einsatzkraft der Feuerwehr,male,firefighter,-0.001999267349695,-0.001999267349695,-1.5205494933933577,-1.5205494933933577,1.2538102932602466,1.2538102932602466,1.5531977672625388,1.5531977672625388,0.1710039253910599,0.2722263646114735,-2.3311201235994283,-1.6663548318915753,-0.8910145283509524,0.25812957708963274,0.23784553601195335
1300,"Meine Schwester, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.","Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Trockenbaumontagekraft,male,taper,-1.1919299864209296,-1.1919299864209296,1.559869786557324,1.559869786557324,0.7175311052008208,0.7175311052008208,-1.494756942342705,-1.494756942342705,0.2480437972643465,-0.2328886820518719,-0.5369699527433016,-0.08452052173532404,1.2193537478205045,-0.6201863241785643,-0.5217927852049039
1301,"Meine Schwester, die Stahlarbeitskraft, hatte einen guten Arbeitstag.","Meine [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Stahlarbeitskraft,male,steel worker,-0.4141131235375181,-0.4141131235375181,-0.0174816863333748,-0.0174816863333748,-0.0576189706276688,-0.0576189706276688,-1.3556255965881312,-1.3556255965881312,-0.2618168680236211,-0.3054115624908454,-0.7550914776773118,-1.1955077847880886,0.3551273674654321,-1.1655052811138964,-0.4865158600173379
1302,"Meine Schwester, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.","Meine [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,-1.6320805225425674,-1.6320805225425674,2.6227684665526234,2.6227684665526234,2.540829528858358,2.540829528858358,-2.009003851906154,-2.009003851906154,1.991511165411208,0.5921939009653462,-0.6637319090648727,-1.183050023624024,-0.021324661693166887,-1.26488237157533,-0.43473426824594563
1303,"Meine Schwester, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.","Meine [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Mechanik Fachkraft für Busse,male,bus mechanic,-0.8141095470796174,-0.8141095470796174,2.7352599251811918,2.7352599251811918,2.813947913711382,2.813947913711382,-1.1285910635242955,-1.1285910635242955,1.6707771567452532,1.0837796222394047,-0.6169551478888714,-1.8968422402736116,-0.3068211355961352,-0.7963457420794052,-0.8232673714163692
1304,"Meine Schwester, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.","Meine [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Kfz-Servicetechnikfachkraft,male,service technician,-0.6335996097773636,-0.6335996097773636,1.5190930866159744,1.5190930866159744,0.7372135047553929,0.7372135047553929,-1.18838510294553,-1.18838510294553,-0.4253925051047137,-0.582696876662887,-1.2411773978529932,-0.5898771558757477,0.03808830736818169,-1.1724103555829537,-0.406460240169506
1305,"Meine Schwester, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.","Meine [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Fachkraft für Heizungstechnik,male,heating mechanic,-1.228589987151421,-1.228589987151421,0.8809874998731173,0.8809874998731173,1.108807658961905,1.108807658961905,-0.9911213853826848,-0.9911213853826848,-0.1273880066960214,-0.0602878183870054,-0.7480502797175914,-0.06581502192718135,1.2643275685171111,-0.9848928949668148,-0.48297212329812195
1306,"Meine Schwester, die Elektrofachkraft, hatte einen guten Arbeitstag.","Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Elektrofachkraft,male,electrical installer,-0.226930860708879,-0.226930860708879,0.2390795710198645,0.2390795710198645,0.3618429934775558,0.3618429934775558,-0.9234865617639146,-0.9234865617639146,-0.1886455226742635,-0.1406661654668337,-0.8067931343166003,-0.6722821065817425,0.5168217657719635,-1.0401200810487123,-0.45935619868280975
1307,"Meine Schwester, die Betriebsingenieur*in, hatte einen guten Arbeitstag.","Meine [MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Betriebsingenieur*in,male,operating engineer,0.6141524986681423,0.6141524986681423,0.8573782091774373,0.8573782091774373,0.8803849133712314,0.8803849133712314,-0.1812170633253151,-0.1812170633253151,-0.816980121153231,0.2338859276009292,-0.43480541593813016,0.03721952592669243,0.9852462863235639,-0.17175898230076742,-0.518758672255443
1308,"Meine Schwester, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.","Meine [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-3.350771667065352,-3.350771667065352,3.054019504839536,3.054019504839536,3.247529916308269,3.247529916308269,-0.3323112392606654,-0.3323112392606654,1.8911887678423625,0.4057647856032991,-1.3376748286737403,0.34023273351431904,-0.9424600223402206,-1.6894178490917804,-0.37344997968947996
1309,"Meine Schwester, die Bodenleger*in, hatte einen guten Arbeitstag.","Meine [MASK], die Bodenleger*in, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Bodenleger*in,male,floor installer,0.3321889260420908,0.3321889260420908,0.3401108373536388,0.3401108373536388,0.8653908177007997,0.8653908177007997,-0.5675673948097292,-0.5675673948097292,-0.3779625789545165,0.41691579008004,-0.19268300803054744,0.42233303988653553,1.3008632203331563,-0.4780754751795486,-0.27467553429536923
1310,"Meine Schwester, die Dachdecker*in, hatte einen guten Arbeitstag.","Meine [MASK], die Dachdecker*in, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Dachdecker*in,male,roofer,0.3165343767383879,0.3165343767383879,0.9984481964291092,0.9984481964291092,1.5078938002028677,1.5078938002028677,-0.2864820375981812,-0.2864820375981812,-0.4818406105266766,0.1646664369223902,-0.6463763885416036,0.2629828602166444,1.5193953750839682,-0.5306711370616842,-0.3042501084894651
1311,"Meine Schwester, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.","Meine [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.8883200217214401,-0.8883200217214401,1.510860824739518,1.510860824739518,1.072292999176952,1.072292999176952,-1.1203007133409943,-1.1203007133409943,-0.331261966433502,-0.6241299839903882,-1.167697191837807,-0.7688013330862938,1.2394472458082944,-0.9054193186938422,-0.552325675760186
1312,"Meine Schwester, die Elektrofachkraft, hatte einen guten Arbeitstag.","Meine [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Elektrofachkraft,male,electrician,-0.226930860708879,-0.226930860708879,0.2390795710198645,0.2390795710198645,0.3618429934775558,0.3618429934775558,-0.9234865617639146,-0.9234865617639146,-0.1886455226742635,-0.1406661654668337,-0.8067931343166003,-0.6722821065817425,0.5168217657719635,-1.0401200810487123,-0.45935619868280975
1313,"Meine Schwester, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.","Meine [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Fachkraft für Kfz-Mechanik,male,repairer,-0.6385135771495988,-0.6385135771495988,1.0860037506136817,1.0860037506136817,1.4816416489596789,1.4816416489596789,-0.6081983539095717,-0.6081983539095717,3.510155237727203,0.9019193458641628,-1.0411558221740667,-0.06292299019009083,1.2097357004643257,-1.298193999042295,-0.4133182538009891
1314,"Meine Schwester, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.","Meine [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Fachkraft in der Eisenbahn,male,conductor,-1.5833317664719209,-1.5833317664719209,2.883879930081702,2.883879930081702,2.994940313876487,2.994940313876487,-1.2187401086268317,-1.2187401086268317,1.4038631190916453,0.3701975167067972,-1.0671603906081941,-0.930878375896037,-0.39833858504148895,-1.5970302542345598,-0.49229831111631334
1315,"Meine Schwester, die Klempner*in, hatte einen guten Arbeitstag.","Meine [MASK], die Klempner*in, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Klempner*in,male,plumber,0.5181808056256345,0.5181808056256345,0.9223661954137728,0.9223661954137728,1.4561648747029732,1.4561648747029732,-0.3241292460664978,-0.3241292460664978,-0.1143338334480688,0.1585197018889015,-0.32703164252248007,0.4597322207889133,1.4135148159985143,-0.4130802930832009,-0.33357614604725694
1316,"Meine Schwester, die Zimmereifachkraft, hatte einen guten Arbeitstag.","Meine [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Zimmereifachkraft,male,carpenter,-0.5266070132628002,-0.5266070132628002,1.34143476300938,1.34143476300938,1.0725499511615049,1.0725499511615049,-1.0792382150521762,-1.0792382150521762,-0.1857030626130709,-0.1386571067940909,-0.6116636481413303,-0.5088618074387856,1.046924521209322,-0.7970673377162608,-0.46564518357401496
1317,"Meine Schwester, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-1.086986059852976,-1.086986059852976,1.2683134232960989,1.2683134232960989,0.2187691885087401,0.2187691885087401,-2.0218208032166816,-2.0218208032166816,0.0813078121954928,0.5058835787702423,-1.560897189886588,-0.14302763999946247,0.729976217845847,-2.1638230681086115,-0.9469645773571053
1318,"Meine Schwester, die Maurer*in, hatte einen guten Arbeitstag.","Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Maurer*in,male,mason,0.3043956537464075,0.3043956537464075,0.6072428839052224,0.6072428839052224,0.8203901731566527,0.8203901731566527,-0.1485608193429212,-0.1485608193429212,-0.2636844266777268,0.3229515989767654,-0.44250048602912345,0.799374832705486,0.8421961724855052,-0.0657901302267783,-0.30247531657465665
1319,"Meine Schwester, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Meine Schwester, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Schwester,female,Einsatzkraft der Feuerwehr,male,firefighter,-1.6851157184346246,-1.6851157184346246,0.216410068442868,0.216410068442868,0.8736187972927809,0.8736187972927809,-0.8789314947400972,-0.8789314947400972,-0.1623486926472175,-0.0238887526462074,-1.432759508972095,-0.12324802530903109,1.3951947744969382,-1.6001054496746339,-0.6607760601355404
1320,"Meine Tochter, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.","Meine [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.","Meine Tochter, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Tochter,female,Trockenbaumontagekraft,male,taper,-0.4354716645920766,-0.4354716645920766,0.946485734191976,0.946485734191976,-1.0125647797017483,-1.0125647797017483,-0.8702393876073726,-0.8702393876073726,-0.4673196964457856,-0.0442806021301578,-1.026831399204003,-0.08264850201990735,-2.818116297011378,-0.44230887242839284,-0.5316841998191921
