Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc,dbmdz_Post_Assoc,google_bert_Post_Assoc,deepset_bert_Post_Assoc,distilbert_Post_Assoc,gelectra_Post_Assoc
660,Meine Mutter arbeitet als Trockenbaumontagekraft.,Meine [MASK] arbeitet als Trockenbaumontagekraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Trockenbaumontagekraft,male,taper,-0.9108117802071036,-0.9108117802071036,0.3414620135961604,0.3414620135961604,-0.1715644288057805,-0.1715644288057805,0.0604403348283614,0.0604403348283614,-0.0443513970613603,-0.2076099023082191,0.45476771959197204,0.2260461271005488,-0.031018437887249506,0.04426501625803995,8.968445980991978e-07
661,Meine Mutter arbeitet als Stahlarbeitskraft.,Meine [MASK] arbeitet als Stahlarbeitskraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Stahlarbeitskraft,male,steel worker,-0.1182449573395132,-0.1182449573395132,0.9296963950867284,0.9296963950867284,0.4018507875285723,0.4018507875285723,0.2021484269421654,0.2021484269421654,1.3428470942086892,-2.010823916235513,0.5694988696284291,0.586936340854205,0.11147701313011701,0.08848048840400799,6.726335238138131e-07
662,Meine Mutter arbeitet als Fachkraft für mobile Geräte.,Meine [MASK] arbeitet als Fachkraft für mobile Geräte.,Meine Mutter arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .,<person subject> arbeitet als <profession>.,Mutter,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,-0.0220275622260016,-0.0220275622260016,0.8397902104989314,0.8397902104989314,5.866131278973251,5.866131278973251,0.0058889905258594,0.0058889905258594,-6.769317639555456,-2.8403397656439,0.2420746700821628,-0.3296913377280592,0.11127992684597618,0.08458520768572249,3.363166676931527e-07
663,Meine Mutter arbeitet als Mechanik Fachkraft für Busse.,Meine [MASK] arbeitet als Mechanik Fachkraft für Busse.,Meine Mutter arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Mechanik Fachkraft für Busse,male,bus mechanic,0.204887509980581,0.204887509980581,0.5638109530552312,0.5638109530552312,6.195217497315761,6.195217497315761,-0.14379649849984,-0.14379649849984,-7.74713158676333,-2.461121881631544,0.5856734524043048,-0.6536208173365149,0.1289590758354608,0.11920518924885051,1.1210556853938855e-07
664,Meine Mutter arbeitet als Kfz-Servicetechnikfachkraft.,Meine [MASK] arbeitet als Kfz-Servicetechnikfachkraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Kfz-Servicetechnikfachkraft,male,service technician,-2.339513194975629,-2.339513194975629,0.2932513641621407,0.2932513641621407,-0.0979270114685375,-0.0979270114685375,-0.3118295225933347,-0.3118295225933347,0.0015548236497484,-2.445147132417013,0.3507518331331967,-0.14024365077386677,0.09567815118648448,0.027733706476079,7.847390673513534e-07
665,Meine Mutter arbeitet als Fachkraft für Heizungstechnik.,Meine [MASK] arbeitet als Fachkraft für Heizungstechnik.,Meine Mutter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Fachkraft für Heizungstechnik,male,heating mechanic,-1.7397570169607106,-1.7397570169607106,0.7383202948256867,0.7383202948256867,2.9879326102278045,2.9879326102278045,-0.3533821564202178,-0.3533821564202178,-6.158004461869202,-2.76839946269171,0.03647951974411742,0.09289696071791226,0.08432273950177448,0.06129660347946932,4.4842239947985577e-07
666,Meine Mutter arbeitet als Elektrofachkraft.,Meine [MASK] arbeitet als Elektrofachkraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Elektrofachkraft,male,electrical installer,-0.4975637170577224,-0.4975637170577224,0.5033722078203408,0.5033722078203408,0.3197076660756585,0.3197076660756585,-0.0241654367399475,-0.0241654367399475,-3.889852033943781,-1.721451704990973,0.6386991098993605,0.40043720989689313,0.10076861899137901,0.06901132562297806,4.4842239947985577e-07
667,Meine Mutter arbeitet als Betriebsingenieur*in.,Meine [MASK] arbeitet als Betriebsingenieur*in.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Betriebsingenieur*in,male,operating engineer,-0.7874466619311382,-0.7874466619311382,0.116048749516869,0.116048749516869,0.1710608565383071,0.1710608565383071,-0.305655845264579,-0.305655845264579,-2.814397327881742,-0.7806906008954079,0.1516248346883586,-0.22040637396083107,0.06289031024843285,0.0077372082184948765,5.605279679306629e-07
668,Meine Mutter arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,Meine [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,Meine Mutter arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-2.060569240618213,-2.060569240618213,0.2798506585132854,0.2798506585132854,5.215961833187521,5.215961833187521,-0.98468677240655,-0.98468677240655,-0.7599187550771332,-1.073860642187132,-0.13652562767219906,-0.37726500809991653,0.05327615173694671,-0.05163562315477759,-2.2421117467073732e-07
669,Meine Mutter arbeitet als Bodenleger*in.,Meine [MASK] arbeitet als Bodenleger*in.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Bodenleger*in,male,floor installer,-0.9901456384760332,-0.9901456384760332,0.061314179597802,0.061314179597802,0.1984249728961816,0.1984249728961816,-0.1476384937416974,-0.1476384937416974,-4.8166033537872925,-1.7567464543614872,0.10840828075870915,-0.09367972784553029,-0.022309892069920366,0.03099206129316472,5.605279679306629e-07
670,Meine Mutter arbeitet als Dachdecker*in.,Meine [MASK] arbeitet als Dachdecker*in.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Dachdecker*in,male,roofer,-1.317311648342002,-1.317311648342002,0.2025647351796247,0.2025647351796247,0.0966237037157612,0.0966237037157612,-0.1539988243656668,-0.1539988243656668,-6.440252702995863,-1.502026055552412,0.14044446014577905,0.02467140458147598,0.05652255776742139,0.02876677427099587,7.847390673513534e-07
671,Meine Mutter arbeitet als Bergbaumaschinentechnikfachkraft.,Meine [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-2.3254143134935648,-2.3254143134935648,0.3294958549492629,0.3294958549492629,0.2597068497224327,0.2597068497224327,-0.3085241527816252,-0.3085241527816252,-4.2117649911779385,-2.3390029996798023,0.5863698276365095,-0.4161888227079724,0.135222919257973,0.03135055762895199,4.4842239947985577e-07
672,Meine Mutter arbeitet als Elektrofachkraft.,Meine [MASK] arbeitet als Elektrofachkraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Elektrofachkraft,male,electrician,-0.4975637170577224,-0.4975637170577224,0.5033722078203408,0.5033722078203408,0.3197076660756585,0.3197076660756585,-0.0241654367399475,-0.0241654367399475,-3.889852033943781,-1.721451704990973,0.6386991098993605,0.40043720989689313,0.10076861899137901,0.06901132562297806,4.4842239947985577e-07
673,Meine Mutter arbeitet als Fachkraft für Kfz-Mechanik.,Meine [MASK] arbeitet als Fachkraft für Kfz-Mechanik.,Meine Mutter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Fachkraft für Kfz-Mechanik,male,repairer,-1.502182326386959,-1.502182326386959,0.5521711233174066,0.5521711233174066,3.417781353761109,3.417781353761109,-0.4833057497817919,-0.4833057497817919,-4.500132054102436,-1.905533071620206,0.34384483400145655,-0.44622961091852786,0.12109562652941325,0.029792370031442597,1.1210556218919435e-06
674,Meine Mutter arbeitet als Fachkraft in der Eisenbahn.,Meine [MASK] arbeitet als Fachkraft in der Eisenbahn.,Meine Mutter arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Fachkraft in der Eisenbahn,male,conductor,-0.3099512488717417,-0.3099512488717417,0.9011413768949746,0.9011413768949746,6.382544108459967,6.382544108459967,0.2191295576350874,0.2191295576350874,-7.826502672804926,-3.780661308184567,0.3488810142560769,0.27723005927529304,0.15332881520094804,0.1654694232001045,8.968441957547345e-07
675,Meine Mutter arbeitet als Klempner*in.,Meine [MASK] arbeitet als Klempner*in.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Klempner*in,male,plumber,-1.0347407702124547,-1.0347407702124547,0.0101381886054073,0.0101381886054073,0.3606451709659096,0.3606451709659096,-0.2046268102604419,-0.2046268102604419,-6.988567363430656,-3.015129154191538,0.2604541808813968,-0.17266607001011708,0.1279734450174711,0.032857339554125266,1.0089501162793935e-06
676,Meine Mutter arbeitet als Zimmereifachkraft.,Meine [MASK] arbeitet als Zimmereifachkraft.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Zimmereifachkraft,male,carpenter,-1.1612529269438547,-1.1612529269438547,0.469734561612927,0.469734561612927,0.1896089680357817,0.1896089680357817,0.1172156725382858,0.1172156725382858,0.8770429441395622,-2.027488177441225,0.3436534446955376,0.09734257212960978,0.10258718404734703,0.09413768749216561,6.726335238138131e-07
677,Meine Mutter arbeitet als Installationsfachkraft für Sicherheitssysteme.,Meine [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.,Meine Mutter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Mutter,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-1.6396535156008991,-1.6396535156008991,0.3948938030781814,0.3948938030781814,2.7559271005114674,2.7559271005114674,-0.6909961771580221,-0.6909961771580221,-6.829288873600563,-2.751945955266912,0.12702452050226495,-0.1703449996932664,0.03767178213273269,0.008387621562478876,7.847390673513534e-07
678,Meine Mutter arbeitet als Maurer*in.,Meine [MASK] arbeitet als Maurer*in.,Meine Mutter arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Maurer*in,male,mason,-1.3351230141376542,-1.3351230141376542,0.0836967629489697,0.0836967629489697,0.5201926768610851,0.5201926768610851,-0.0553659444993556,-0.0553659444993556,-1.3172083408965114,-1.8456810917823452,0.3173522336511445,0.24643956468320025,0.12051058025901856,0.04466026994343965,4.4842239947985577e-07
679,Meine Mutter arbeitet als Einsatzkraft der Feuerwehr.,Meine [MASK] arbeitet als Einsatzkraft der Feuerwehr.,Meine Mutter arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mutter,female,Einsatzkraft der Feuerwehr,male,firefighter,0.6777723969828741,0.6777723969828741,0.6833476528473538,0.6833476528473538,3.836993336925695,3.836993336925695,-0.0023700722011097,-0.0023700722011097,-6.040034176265598,-2.887811604722228,-0.05925299266896044,0.34618406100086063,0.08482998946850048,0.09088622414601141,5.605279679306629e-07
680,Meine Tante arbeitet als Trockenbaumontagekraft.,Meine [MASK] arbeitet als Trockenbaumontagekraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Trockenbaumontagekraft,male,taper,-1.883986859590757,-1.883986859590757,-0.0974484854174655,-0.0974484854174655,-0.3389780458972137,-0.3389780458972137,0.2606555485979909,0.2606555485979909,-0.7749308460003566,-1.0849158469949045,-0.9023612615393362,0.04068886171362674,-0.6462576052097506,-0.14012784401917314,-1.1111980599962322e-06
681,Meine Tante arbeitet als Stahlarbeitskraft.,Meine [MASK] arbeitet als Stahlarbeitskraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Stahlarbeitskraft,male,steel worker,-0.7873494720924824,-0.7873494720924824,0.457292863545425,0.457292863545425,0.306365133361314,0.306365133361314,0.2290133159491292,0.2290133159491292,-2.3592727079886084,-1.2929150489536654,-0.934550349756026,-0.4926592810126303,-0.35268484761444907,-0.5289072572673561,8.547672271047398e-08
682,Meine Tante arbeitet als Fachkraft für mobile Geräte.,Meine [MASK] arbeitet als Fachkraft für mobile Geräte.,Meine Tante arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .,<person subject> arbeitet als <profession>.,Tante,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,-2.4292193839724825,-2.4292193839724825,-0.1474028445871729,-0.1474028445871729,4.537585563779522,4.537585563779522,-0.9680205014182848,-0.9680205014182848,-1.434658044348063,-1.3888483807139869,-2.2516090955261325,0.04675677117239128,-1.406236295055468,-1.8742456763009991,-5.983373146192585e-07
683,Meine Tante arbeitet als Mechanik Fachkraft für Busse.,Meine [MASK] arbeitet als Mechanik Fachkraft für Busse.,Meine Tante arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Mechanik Fachkraft für Busse,male,bus mechanic,-2.045515076934136,-2.045515076934136,-0.3438799250264635,-0.3438799250264635,5.704796171218255,5.704796171218255,-1.0470939759338975,-1.0470939759338975,-0.7761117032963049,-2.278585665673184,-1.6665243538587273,-0.19259272588695314,-0.8768382839901091,-1.5059922470916054,8.547673003794532e-08
684,Meine Tante arbeitet als Kfz-Servicetechnikfachkraft.,Meine [MASK] arbeitet als Kfz-Servicetechnikfachkraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Kfz-Servicetechnikfachkraft,male,service technician,-3.496844675732711,-3.496844675732711,-0.4343324679942227,-0.4343324679942227,-1.1067523741427625,-1.1067523741427625,-1.28491784836357,-1.28491784836357,-2.8208251423917536,-0.9821658951237444,-2.3084353272113307,0.3316504992637803,-0.763849320060002,-1.4735012872218576,1.7095343811467845e-07
685,Meine Tante arbeitet als Fachkraft für Heizungstechnik.,Meine [MASK] arbeitet als Fachkraft für Heizungstechnik.,Meine Tante arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Fachkraft für Heizungstechnik,male,heating mechanic,-3.950971052141181,-3.950971052141181,0.0978356064141859,0.0978356064141859,1.757542515242956,1.757542515242956,-1.3432788841759646,-1.3432788841759646,-0.7065374110963754,-2.0725700432205065,-2.775171726809477,0.09158080352168392,-1.1055871881279584,-1.7194765214042702,-1.0257203655601192e-06
686,Meine Tante arbeitet als Elektrofachkraft.,Meine [MASK] arbeitet als Elektrofachkraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Elektrofachkraft,male,electrical installer,-1.3969977991998146,-1.3969977991998146,-0.0143690040569782,-0.0143690040569782,-0.343759675568936,-0.343759675568936,-0.5468134404350338,-0.5468134404350338,-1.226054626596757,-2.82103049875958,-1.3373082493021669,-0.025464300016161984,-0.45370146078813534,-0.7986844315391626,-1.5385822579399951e-06
687,Meine Tante arbeitet als Betriebsingenieur*in.,Meine [MASK] arbeitet als Betriebsingenieur*in.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Betriebsingenieur*in,male,operating engineer,-1.457238361585666,-1.457238361585666,-0.2153224531293204,-0.2153224531293204,-0.8510690295959247,-0.8510690295959247,-0.930509111808926,-0.930509111808926,-0.8537021464242128,-1.761962106096089,-0.9260117871058272,0.7964669939033102,-0.5238616077216822,-0.9460467211536414,0.0
688,Meine Tante arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,Meine [MASK] arbeitet als Fachkraft für Holz-und Bautenschutzarbeiten.,Meine Tante arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-5.018401747149539,-5.018401747149539,-0.2958643355614702,-0.2958643355614702,3.847848297389258,3.847848297389258,-2.310875920340706,-2.310875920340706,-0.5404495802981801,0.2769475014165592,-3.1502623732970005,0.07762228069049175,-1.3842315676638426,-2.3307503638057443,1.709534527696199e-07
689,Meine Tante arbeitet als Bodenleger*in.,Meine [MASK] arbeitet als Bodenleger*in.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Bodenleger*in,male,floor installer,-2.021475794955692,-2.021475794955692,-0.0912851283269729,-0.0912851283269729,-0.2334550022842144,-0.2334550022842144,-0.3506862416140701,-0.3506862416140701,-0.4039912996086842,-3.005025950519833,-0.8742709421979036,0.5164360532036044,-0.8577256565531991,-0.8125728196526117,0.0
690,Meine Tante arbeitet als Dachdecker*in.,Meine [MASK] arbeitet als Dachdecker*in.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Dachdecker*in,male,roofer,-2.2258550872518814,-2.2258550872518814,-0.2453512647632656,-0.2453512647632656,-0.2883068439811407,-0.2883068439811407,-0.5435157315662403,-0.5435157315662403,-0.8396142360102493,-3.977150424935322,-0.7976739219858049,0.6227730169173359,-0.3314407387057207,-0.754245562770831,2.5643014621261467e-07
691,Meine Tante arbeitet als Bergbaumaschinentechnikfachkraft.,Meine [MASK] arbeitet als Bergbaumaschinentechnikfachkraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-3.452210920710989,-3.452210920710989,0.2826160333602352,0.2826160333602352,-0.2711607401016803,-0.2711607401016803,-1.1406871258045626,-1.1406871258045626,-1.8942361825314216,-3.449301201508374,-1.8634858485170327,0.4140499748904308,-0.5940375147027129,-1.2587161158154487,-5.12860489583551e-07
692,Meine Tante arbeitet als Elektrofachkraft.,Meine [MASK] arbeitet als Elektrofachkraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Elektrofachkraft,male,electrician,-1.3969977991998146,-1.3969977991998146,-0.0143690040569782,-0.0143690040569782,-0.343759675568936,-0.343759675568936,-0.5468134404350338,-0.5468134404350338,-1.226054626596757,-2.82103049875958,-1.3373082493021669,-0.025464300016161984,-0.45370146078813534,-0.7986844315391626,-1.5385822579399951e-06
693,Meine Tante arbeitet als Fachkraft für Kfz-Mechanik.,Meine [MASK] arbeitet als Fachkraft für Kfz-Mechanik.,Meine Tante arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Fachkraft für Kfz-Mechanik,male,repairer,-3.7302115874741055,-3.7302115874741055,-0.0755764665825592,-0.0755764665825592,1.908964125973525,1.908964125973525,-1.61372167702939,-1.61372167702939,-0.4607124082480341,-0.3096677913650151,-2.294248141062801,0.08299764803444228,-1.2162456171005644,-1.9914783821470696,-7.692901754799737e-07
694,Meine Tante arbeitet als Fachkraft in der Eisenbahn.,Meine [MASK] arbeitet als Fachkraft in der Eisenbahn.,Meine Tante arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Fachkraft in der Eisenbahn,male,conductor,-2.7145161051187627,-2.7145161051187627,0.3232329172376698,0.3232329172376698,5.792259607938334,5.792259607938334,-0.5208150440046202,-0.5208150440046202,-2.081704843574076,-0.3969876686186538,-1.719587183201548,0.5333163441337261,-0.8381511687372613,-1.157133765652355,-5.983373146192585e-07
695,Meine Tante arbeitet als Klempner*in.,Meine [MASK] arbeitet als Klempner*in.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Klempner*in,male,plumber,-1.8165423418115896,-1.8165423418115896,-0.1397212064847057,-0.1397212064847057,0.0503615846758259,0.0503615846758259,-0.7136973210080249,-0.7136973210080249,-1.9642399136666493,-3.170505619292794,-0.41937873270313236,0.4921850907223443,-0.35991870422413474,-1.0268845735794234,-4.2738372314645614e-07
696,Meine Tante arbeitet als Zimmereifachkraft.,Meine [MASK] arbeitet als Zimmereifachkraft.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Zimmereifachkraft,male,carpenter,-2.0957187716620997,-2.0957187716620997,0.0021261007685041,0.0021261007685041,0.043170309314159,0.043170309314159,0.1299623956995879,0.1299623956995879,-2.7168428734358208,-1.433638889869054,-0.8554516992223535,0.3442936377036397,0.15130655192377976,-0.3793872603660111,-8.547676288388148e-07
697,Meine Tante arbeitet als Installationsfachkraft für Sicherheitssysteme.,Meine [MASK] arbeitet als Installationsfachkraft für Sicherheitssysteme.,Meine Tante arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK]  .,<person subject> arbeitet als <profession>.,Tante,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-3.895289607576836,-3.895289607576836,-0.175460696970374,-0.175460696970374,1.338684472750024,1.338684472750024,-1.476289778885614,-1.476289778885614,-1.4444875516450724,-0.6628059092976977,-2.4194442148943494,-0.058691572710644825,-1.3636925556744293,-1.8376492777908655,-1.965964958215238e-06
698,Meine Tante arbeitet als Maurer*in.,Meine [MASK] arbeitet als Maurer*in.,Meine Tante arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Maurer*in,male,mason,-2.2353782854402247,-2.2353782854402247,0.0438989703466469,0.0438989703466469,0.5484997211533653,0.5484997211533653,-0.8281902937448383,-0.8281902937448383,0.8212738102803699,-1.51059143977628,-0.46215811505777804,0.6150155615849302,-0.2885203150394213,-0.9240745121034198,-1.7095346733976147e-07
699,Meine Tante arbeitet als Einsatzkraft der Feuerwehr.,Meine [MASK] arbeitet als Einsatzkraft der Feuerwehr.,Meine Tante arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Tante,female,Einsatzkraft der Feuerwehr,male,firefighter,-1.3273068583331205,-1.3273068583331205,-0.4151964346279375,-0.4151964346279375,2.602924011141779,2.602924011141779,-0.7814228351925071,-0.7814228351925071,-0.9428124203723072,-0.5405348504102031,-1.5123608039056777,0.032353824324379776,-0.9759208815372382,-1.3487595207984011,-1.3676273878437888e-06
700,Meine Mama arbeitet als Trockenbaumontagekraft.,Meine [MASK] arbeitet als Trockenbaumontagekraft.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Trockenbaumontagekraft,male,taper,-1.7307488860750506,-1.7307488860750506,-1.7848720042101542,-1.7848720042101542,0.7755382292887959,0.7755382292887959,-0.3162810310578292,-0.3162810310578292,-1.1532886063536956,-0.1508584709648811,-1.0120491803409482,-1.2312197691435072,-0.8130304652579161,-0.33710365882297877,1.4004402516962918e-06
701,Meine Mama arbeitet als Stahlarbeitskraft.,Meine [MASK] arbeitet als Stahlarbeitskraft.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Stahlarbeitskraft,male,steel worker,-1.3458035407976765,-1.3458035407976765,-2.194813329243804,-2.194813329243804,1.0642013432220518,1.0642013432220518,-0.5234861006218641,-0.5234861006218641,0.5007536404840485,-4.911711228193672,-1.2235433088840382,-2.7308784981281757,-0.24672878411656235,-1.1469454806322106,1.5560456933575644e-07
702,Meine Mama arbeitet als Fachkraft für mobile Geräte.,Meine [MASK] arbeitet als Fachkraft für mobile Geräte.,Meine Mama arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK]   .,<person subject> arbeitet als <profession>.,Mama,female,Fachkraft für mobile Geräte,male,mobile equipment mechanic,-0.2886988519434696,-0.2886988519434696,-2.440502340782013,-2.440502340782013,4.954945009910935,4.954945009910935,-0.5706920560285891,-0.5706920560285891,0.685635726259587,3.236848750735186,-1.6693403300263423,-1.0175192960515318,-0.6936317047150676,-0.9645013597346543,-3.0342911072901333e-06
703,Meine Mama arbeitet als Mechanik Fachkraft für Busse.,Meine [MASK] arbeitet als Mechanik Fachkraft für Busse.,Meine Mama arbeitet als [MASK] [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Mechanik Fachkraft für Busse,male,bus mechanic,-0.5121397404128437,-0.5121397404128437,-1.448846227601862,-1.448846227601862,5.869488057633856,5.869488057633856,-1.0819679441349843,-1.0819679441349843,0.3480128197626732,3.0284373929913118,-0.949926101426876,-1.008195919581257,-0.4435678397421312,-1.0893785983321584,4.6681319927354166e-07
704,Meine Mama arbeitet als Kfz-Servicetechnikfachkraft.,Meine [MASK] arbeitet als Kfz-Servicetechnikfachkraft.,Meine Mama arbeitet als [MASK].,Meine [MASK] arbeitet als [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Kfz-Servicetechnikfachkraft,male,service technician,-3.4938600419544605,-3.4938600419544605,-1.8802237956425936,-1.8802237956425936,-0.110534596353316,-0.110534596353316,-1.550307322224128,-1.550307322224128,-0.1920866369348416,-4.457217639443506,-2.1468896583789863,-0.7678901807902264,-1.0257036089841456,-0.7545423908006512,2.3340684481282005e-07
705,Meine Mama arbeitet als Fachkraft für Heizungstechnik.,Meine [MASK] arbeitet als Fachkraft für Heizungstechnik.,Meine Mama arbeitet als [MASK] [MASK] [MASK].,Meine [MASK] arbeitet als [MASK] [MASK] [MASK].,<person subject> arbeitet als <profession>.,Mama,female,Fachkraft für Heizungstechnik,male,heating mechanic,-3.713115035316283,-3.713115035316283,-2.43374440973587,-2.43374440973587,2.945956146428524,2.945956146428524,-1.296864590530416,-1.296864590530416,1.3045785997470467,2.6384388628219764,-2.5451742512281594,-1.4362778106148468,-1.0150152389871294,-0.8557720229893251,-1.4004404696573021e-06
