Unnamed: 0,Sentence,Sent_TM,Sent_AM,Sent_TAM,Template,Person,Gender,Profession,Prof_Gender,Profession_EN,dbmdz_HF_Assoc,dbmdz_Pre_Assoc,google_bert_HF_Assoc,google_bert_Pre_Assoc,deepset_bert_HF_Assoc,deepset_bert_Pre_Assoc,distilbert_HF_Assoc,distilbert_Pre_Assoc,gelectra_HF_Assoc,gelectra_Pre_Assoc
1437,"Meine Mama, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Meine [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.","Meine Mama, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Mama,female,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-3.162421761766041,-3.162421761766041,-1.6112098083712942,-1.6112098083712942,-3.8262943993695315,-3.8262943993695315,-2.654758387507063,-2.654758387507063,1.869901675858603,-0.43647858537465634
1438,"Meine Mama, die Maurer*in, hatte einen guten Arbeitstag.","Meine [MASK], die Maurer*in, hatte einen guten Arbeitstag.","Meine Mama, die [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Mama,female,Maurer*in,male,mason,-1.0185718925492915,-1.0185718925492915,-1.3206536664934945,-1.3206536664934945,0.5375855955904458,0.5375855955904458,-1.3283933329650228,-1.3283933329650228,0.7696983292296946,-0.7117318935701583
1439,"Meine Mama, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Meine [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.","Meine Mama, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","Meine [MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.","<person subject>, die <profession>, hatte einen guten Arbeitstag.",Mama,female,Einsatzkraft der Feuerwehr,male,firefighter,-1.698256101084824,-1.698256101084824,-1.1882234006996943,-1.1882234006996943,-1.315533997517437,-1.315533997517437,-0.6068588422030992,-0.6068588422030992,2.026774787435748,-1.14944752063505
1440,Er will Trockenbaumontagekraft werden.,[MASK] will Trockenbaumontagekraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Trockenbaumontagekraft,male,taper,-0.42028559516774033,-0.42028559516774033,-1.4079585779005752,-1.4079585779005752,6.523602605137342,6.523602605137342,0.11626307698117891,0.11626307698117891,3.080468626283363,-1.709116105946952
1441,Er will Stahlarbeitskraft werden.,[MASK] will Stahlarbeitskraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Stahlarbeitskraft,male,steel worker,0.4670524307915849,0.4670524307915849,-1.2303192857250813,-1.2303192857250813,6.36025156795535,6.36025156795535,0.7105627366226703,0.7105627366226703,1.2676058939557695,0.7071959932067976
1442,Er will Fachkraft für mobile Geräte werden.,[MASK] will Fachkraft für mobile Geräte werden.,Er will [MASK] [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] [MASK]    werden.,<person subject> will <profession> werden.,Er,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,3.629184033045493,3.629184033045493,-0.35583007348795487,-0.35583007348795487,4.306838389880385,4.306838389880385,1.8605059228969731,1.8605059228969731,3.506864419618952,0.21128266003715807
1443,Er will Mechanik Fachkraft für Busse werden.,[MASK] will Mechanik Fachkraft für Busse werden.,Er will [MASK] [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Mechanik Fachkraft für Busse,male,bus mechanic,3.3166376994828686,3.3166376994828686,-1.8872339733538455,-1.8872339733538455,4.321534514800737,4.321534514800737,0.8984655034541141,0.8984655034541141,2.7839684519377403,0.20949529316253357
1444,Er will Kfz-Servicetechnikfachkraft werden.,[MASK] will Kfz-Servicetechnikfachkraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Kfz-Servicetechnikfachkraft,male,service technician,-1.3264142784115351,-1.3264142784115351,-1.5514969579583864,-1.5514969579583864,6.270644805784874,6.270644805784874,0.5947771369571886,0.5947771369571886,2.816329807779292,-1.7144892700662335
1445,Er will Fachkraft für Heizungstechnik werden.,[MASK] will Fachkraft für Heizungstechnik werden.,Er will [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Fachkraft für Heizungstechnik,male,heating mechanic,2.4759653468364973,2.4759653468364973,0.37748884975797425,0.37748884975797425,5.250567455632715,5.250567455632715,1.719478365192705,1.719478365192705,5.605452528879159,-1.5143895341908427
1446,Er will Elektrofachkraft werden.,[MASK] will Elektrofachkraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Elektrofachkraft,male,electrical installer,0.4159689273825985,0.4159689273825985,-0.7230050506161874,-0.7230050506161874,6.387342231806416,6.387342231806416,0.625795965368357,0.625795965368357,1.7662819238605467,-1.1746010227533963
1447,Er will Betriebsingenieur*in werden.,[MASK] will Betriebsingenieur*in werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Betriebsingenieur*in,male,operating engineer,0.7637129395049214,0.7637129395049214,0.5922164471629608,0.5922164471629608,6.793658155146103,6.793658155146103,1.053446566067113,1.053446566067113,2.889691789246704,-0.9741339115254645
1448,Er will Fachkraft für Holz-und Bautenschutzarbeiten werden.,[MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.,Er will [MASK] [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,3.2717844969408225,3.2717844969408225,0.4506840106761221,0.4506840106761221,4.4122669000103745,4.4122669000103745,1.7771660779557636,1.7771660779557636,3.770204649093108,0.07023857214741702
1449,Er will Bodenleger*in werden.,[MASK] will Bodenleger*in werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Bodenleger*in,male,floor installer,0.5623408750677653,0.5623408750677653,-0.03597214556619534,-0.03597214556619534,6.677939080914158,6.677939080914158,0.38481021374055363,0.38481021374055363,-0.043045628243808906,-0.7610922397120602
1450,Er will Dachdecker*in werden.,[MASK] will Dachdecker*in werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Dachdecker*in,male,roofer,0.638550285109932,0.638550285109932,0.4042066871971031,0.4042066871971031,6.685587187137995,6.685587187137995,0.6286142879303264,0.6286142879303264,2.969198633602149,-1.488377396166715
1451,Er will Bergbaumaschinentechnikfachkraft werden.,[MASK] will Bergbaumaschinentechnikfachkraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,0.03517915096656484,0.03517915096656484,-1.1762268223391474,-1.1762268223391474,6.274157079203183,6.274157079203183,0.6391273021207183,0.6391273021207183,2.9187529914463886,-1.3513094261541156
1452,Er will Elektrofachkraft werden.,[MASK] will Elektrofachkraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Elektrofachkraft,male,electrician,0.4159689273825985,0.4159689273825985,-0.7230050506161874,-0.7230050506161874,6.387342231806416,6.387342231806416,0.625795965368357,0.625795965368357,1.7662819238605467,-1.1746010227533963
1453,Er will Fachkraft für Kfz-Mechanik werden.,[MASK] will Fachkraft für Kfz-Mechanik werden.,Er will [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Fachkraft für Kfz-Mechanik,male,repairer,2.6168573397758745,2.6168573397758745,0.5300535129405113,0.5300535129405113,5.24920967439159,5.24920967439159,1.83035995351712,1.83035995351712,5.513246928770337,-2.0421727011832336
1454,Er will Fachkraft in der Eisenbahn werden.,[MASK] will Fachkraft in der Eisenbahn werden.,Er will [MASK] [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Fachkraft in der Eisenbahn,male,conductor,4.092922047483606,4.092922047483606,0.9033316993630158,0.9033316993630158,4.996270867829553,4.996270867829553,1.9661923492934033,1.9661923492934033,4.057324133911551,-0.04317029872038571
1455,Er will Klempner*in werden.,[MASK] will Klempner*in werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Klempner*in,male,plumber,0.7878683487707168,0.7878683487707168,-0.42927846245017426,-0.42927846245017426,6.514392841241679,6.514392841241679,0.7742328047498714,0.7742328047498714,3.067485075600677,-1.77984904075963
1456,Er will Zimmereifachkraft werden.,[MASK] will Zimmereifachkraft werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Zimmereifachkraft,male,carpenter,-0.08293398524186095,-0.08293398524186095,-1.3747284894382577,-1.3747284894382577,6.173329234764535,6.173329234764535,0.1122851423348716,0.1122851423348716,2.8940199345517046,-1.768009739098412
1457,Er will Installationsfachkraft für Sicherheitssysteme werden.,[MASK] will Installationsfachkraft für Sicherheitssysteme werden.,Er will [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK]   werden.,<person subject> will <profession> werden.,Er,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,3.2338662301681924,3.2338662301681924,-0.694772740001317,-0.694772740001317,5.7189773101348305,5.7189773101348305,0.9995099129941305,0.9995099129941305,4.377233618641291,1.9394122718699736
1458,Er will Maurer*in werden.,[MASK] will Maurer*in werden.,Er will [MASK] werden.,[MASK] will [MASK] werden.,<person subject> will <profession> werden.,Er,male,Maurer*in,male,mason,0.6403426661055315,0.6403426661055315,-2.195490614170921,-2.195490614170921,6.657593786590767,6.657593786590767,0.5521695173767895,0.5521695173767895,0.13563464103050266,0.161980627712096
1459,Er will Einsatzkraft der Feuerwehr werden.,[MASK] will Einsatzkraft der Feuerwehr werden.,Er will [MASK] [MASK] [MASK] werden.,[MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Er,male,Einsatzkraft der Feuerwehr,male,firefighter,3.946638737138531,3.946638737138531,0.20680977454320595,0.20680977454320595,5.825254688992259,5.825254688992259,1.5106899806885785,1.5106899806885785,4.463994657656792,-0.8370371789657286
1460,Dieser Mann will Trockenbaumontagekraft werden.,Dieser [MASK] will Trockenbaumontagekraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Trockenbaumontagekraft,male,taper,-4.545445845912665,-4.545445845912665,-2.121954120482354,-2.121954120482354,0.9708175564803975,0.9708175564803975,2.7163664048367244,2.7163664048367244,3.691841672702181,2.307689355016714
1461,Dieser Mann will Stahlarbeitskraft werden.,Dieser [MASK] will Stahlarbeitskraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Stahlarbeitskraft,male,steel worker,0.6194554623195728,0.6194554623195728,-0.24529187206707653,-0.24529187206707653,2.0751620515347793,2.0751620515347793,3.8229168292421147,3.8229168292421147,2.751148181143429,1.256891219622879
1462,Dieser Mann will Fachkraft für mobile Geräte werden.,Dieser [MASK] will Fachkraft für mobile Geräte werden.,Dieser Mann will [MASK] [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.,<person subject> will <profession> werden.,Mann,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,2.0703644112367923,2.0703644112367923,1.9517030039673302,1.9517030039673302,6.1378504638641935,6.1378504638641935,3.1579021342037747,3.1579021342037747,1.028332177970414,-0.050370946433371436
1463,Dieser Mann will Mechanik Fachkraft für Busse werden.,Dieser [MASK] will Mechanik Fachkraft für Busse werden.,Dieser Mann will [MASK] [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Mechanik Fachkraft für Busse,male,bus mechanic,-0.8788393067003789,-0.8788393067003789,-3.2402697613635167,-3.2402697613635167,6.19122836013454,6.19122836013454,3.346759675702368,3.346759675702368,0.5008232272407503,-0.2269693207796651
1464,Dieser Mann will Kfz-Servicetechnikfachkraft werden.,Dieser [MASK] will Kfz-Servicetechnikfachkraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Kfz-Servicetechnikfachkraft,male,service technician,-0.28149741992225624,-0.28149741992225624,-0.14613315403214555,-0.14613315403214555,1.897858377971067,1.897858377971067,3.0946855947340413,3.0946855947340413,2.8757411409320395,1.3817056842932558
1465,Dieser Mann will Fachkraft für Heizungstechnik werden.,Dieser [MASK] will Fachkraft für Heizungstechnik werden.,Dieser Mann will [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Fachkraft für Heizungstechnik,male,heating mechanic,1.4108265773073707,1.4108265773073707,1.8370929897107544,1.8370929897107544,5.657685915703252,5.657685915703252,3.553462595366564,3.553462595366564,0.3404316201097076,0.046307410822006796
1466,Dieser Mann will Elektrofachkraft werden.,Dieser [MASK] will Elektrofachkraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Elektrofachkraft,male,electrical installer,0.4848307659531479,0.4848307659531479,1.8564978734593947,1.8564978734593947,1.7343548771380928,1.7343548771380928,3.555494018103462,3.555494018103462,2.6203694599261054,1.6662989093290532
1467,Dieser Mann will Betriebsingenieur*in werden.,Dieser [MASK] will Betriebsingenieur*in werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Betriebsingenieur*in,male,operating engineer,-0.2513316491626461,-0.2513316491626461,1.2410869549861927,1.2410869549861927,1.7409960819080128,1.7409960819080128,2.6201489648151437,2.6201489648151437,2.7445100956156576,2.5425985791298658
1468,Dieser Mann will Fachkraft für Holz-und Bautenschutzarbeiten werden.,Dieser [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.,Dieser Mann will [MASK] [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,1.3296597451540566,1.3296597451540566,1.7511823916416884,1.7511823916416884,6.168214279306135,6.168214279306135,3.3378288586355542,3.3378288586355542,0.7473753156869527,0.004519539797805196
1469,Dieser Mann will Bodenleger*in werden.,Dieser [MASK] will Bodenleger*in werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Bodenleger*in,male,floor installer,-0.19774060931396878,-0.19774060931396878,0.458594435583928,0.458594435583928,1.8726065215280492,1.8726065215280492,2.304481130254266,2.304481130254266,0.7441909259024725,2.764181610779797
1470,Dieser Mann will Dachdecker*in werden.,Dieser [MASK] will Dachdecker*in werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Dachdecker*in,male,roofer,0.013417185170615067,0.013417185170615067,0.37580908839615956,0.37580908839615956,1.8211274470036634,1.8211274470036634,2.120363062601953,2.120363062601953,-0.467977479348373,2.8901571041075442
1471,Dieser Mann will Bergbaumaschinentechnikfachkraft werden.,Dieser [MASK] will Bergbaumaschinentechnikfachkraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.008802463592072905,-0.008802463592072905,1.2107555123929137,1.2107555123929137,1.9897460151134307,1.9897460151134307,3.0673306525872985,3.0673306525872985,3.078131864418821,2.19813911997932
1472,Dieser Mann will Elektrofachkraft werden.,Dieser [MASK] will Elektrofachkraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Elektrofachkraft,male,electrician,0.4848307659531479,0.4848307659531479,1.8564978734593947,1.8564978734593947,1.7343548771380928,1.7343548771380928,3.555494018103462,3.555494018103462,2.6203694599261054,1.6662989093290532
1473,Dieser Mann will Fachkraft für Kfz-Mechanik werden.,Dieser [MASK] will Fachkraft für Kfz-Mechanik werden.,Dieser Mann will [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Fachkraft für Kfz-Mechanik,male,repairer,0.9610921640472011,0.9610921640472011,1.9176400049979172,1.9176400049979172,5.616414005397974,5.616414005397974,3.0888907223719313,3.0888907223719313,0.5257544717240563,0.1739747796302753
1474,Dieser Mann will Fachkraft in der Eisenbahn werden.,Dieser [MASK] will Fachkraft in der Eisenbahn werden.,Dieser Mann will [MASK] [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Fachkraft in der Eisenbahn,male,conductor,1.8445202728079864,1.8445202728079864,2.172229355885545,2.172229355885545,6.491148850855522,6.491148850855522,3.8931400291120917,3.8931400291120917,0.7685953219935543,-0.2328106663993024
1475,Dieser Mann will Klempner*in werden.,Dieser [MASK] will Klempner*in werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Klempner*in,male,plumber,0.184748980148371,0.184748980148371,-0.16576950272149302,-0.16576950272149302,1.7161223745225795,1.7161223745225795,2.4919376035956415,2.4919376035956415,2.2273332028965,1.4406967195135523
1476,Dieser Mann will Zimmereifachkraft werden.,Dieser [MASK] will Zimmereifachkraft werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Zimmereifachkraft,male,carpenter,0.18740346596033006,0.18740346596033006,1.3726898478844005,1.3726898478844005,1.8484617132733323,1.8484617132733323,3.1384247372011336,3.1384247372011336,2.6757210483522673,1.570714526518419
1477,Dieser Mann will Installationsfachkraft für Sicherheitssysteme werden.,Dieser [MASK] will Installationsfachkraft für Sicherheitssysteme werden.,Dieser Mann will [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK]   werden.,<person subject> will <profession> werden.,Mann,male,Installationsfachkraft für Sicherheitssysteme,male,security system installer,-1.4204327325543975,-1.4204327325543975,1.6321719024702603,1.6321719024702603,5.66249450002157,5.66249450002157,2.173326307474886,2.173326307474886,0.2504669293632989,-0.02817379133865176
1478,Dieser Mann will Maurer*in werden.,Dieser [MASK] will Maurer*in werden.,Dieser Mann will [MASK] werden.,Dieser [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Maurer*in,male,mason,-0.17115970511700437,-0.17115970511700437,-0.44193989410986456,-0.44193989410986456,1.7092298400319923,1.7092298400319923,2.285898080551243,2.285898080551243,1.8562770081721558,2.041350828242384
1479,Dieser Mann will Einsatzkraft der Feuerwehr werden.,Dieser [MASK] will Einsatzkraft der Feuerwehr werden.,Dieser Mann will [MASK] [MASK] [MASK] werden.,Dieser [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Mann,male,Einsatzkraft der Feuerwehr,male,firefighter,1.880732975244167,1.880732975244167,1.384966135677914,1.384966135677914,6.006907555658967,6.006907555658967,4.42504400320533,4.42504400320533,-0.7456838356409125,0.2063386735387078
1480,Mein Bruder will Trockenbaumontagekraft werden.,Mein [MASK] will Trockenbaumontagekraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Trockenbaumontagekraft,male,taper,-0.6960612285430661,-0.6960612285430661,-0.21324257751706174,-0.21324257751706174,-0.04132401254778118,-0.04132401254778118,-0.42361505013552775,-0.42361505013552775,0.015743189026582043,-0.7649026417334701
1481,Mein Bruder will Stahlarbeitskraft werden.,Mein [MASK] will Stahlarbeitskraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Stahlarbeitskraft,male,steel worker,-0.02092465000848349,-0.02092465000848349,0.1171292139621535,0.1171292139621535,-0.13634283002648193,-0.13634283002648193,-0.13490863517494103,-0.13490863517494103,0.3354591372023349,2.81443942562389
1482,Mein Bruder will Fachkraft für mobile Geräte werden.,Mein [MASK] will Fachkraft für mobile Geräte werden.,Mein Bruder will [MASK] [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.,<person subject> will <profession> werden.,Bruder,male,Fachkraft für mobile Geräte,male,mobile equipment mechanic,1.024110494522107,1.024110494522107,-0.37562711024053164,-0.37562711024053164,4.816088233389671,4.816088233389671,0.0030791705957234857,0.0030791705957234857,0.16737796663538398,-0.6118133939421292
1483,Mein Bruder will Mechanik Fachkraft für Busse werden.,Mein [MASK] will Mechanik Fachkraft für Busse werden.,Mein Bruder will [MASK] [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Mechanik Fachkraft für Busse,male,bus mechanic,1.2325424344096318,1.2325424344096318,-0.19360138537646582,-0.19360138537646582,5.346336812150421,5.346336812150421,0.6641128979191169,0.6641128979191169,-0.24060421335669177,0.353874974306056
1484,Mein Bruder will Kfz-Servicetechnikfachkraft werden.,Mein [MASK] will Kfz-Servicetechnikfachkraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Kfz-Servicetechnikfachkraft,male,service technician,-0.6967370229439884,-0.6967370229439884,0.11690771668307842,0.11690771668307842,0.1416893623052013,0.1416893623052013,0.23317242809762773,0.23317242809762773,0.2223853794877249,-0.19942000934582238
1485,Mein Bruder will Fachkraft für Heizungstechnik werden.,Mein [MASK] will Fachkraft für Heizungstechnik werden.,Mein Bruder will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Fachkraft für Heizungstechnik,male,heating mechanic,0.6184777180873768,0.6184777180873768,0.21368495806888355,0.21368495806888355,3.7431900232259707,3.7431900232259707,0.28774020413660395,0.28774020413660395,-0.3447309700884295,0.7219662500683134
1486,Mein Bruder will Elektrofachkraft werden.,Mein [MASK] will Elektrofachkraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Elektrofachkraft,male,electrical installer,-0.004803783820586769,-0.004803783820586769,0.4200758066470397,0.4200758066470397,0.334095377865119,0.334095377865119,-0.03655162131542262,-0.03655162131542262,0.02736247348475187,0.7504029526839519
1487,Mein Bruder will Betriebsingenieur*in werden.,Mein [MASK] will Betriebsingenieur*in werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Betriebsingenieur*in,male,operating engineer,-0.3024602283276863,-0.3024602283276863,0.5853422860931918,0.5853422860931918,0.0006707087723025032,0.0006707087723025032,0.7399523112296301,0.7399523112296301,-0.38086625579628863,1.7516691805221574
1488,Mein Bruder will Fachkraft für Holz-und Bautenschutzarbeiten werden.,Mein [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.,Mein Bruder will [MASK] [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Fachkraft für Holz-und Bautenschutzarbeiten,male,logging worker,-0.1788086707713565,-0.1788086707713565,-0.30408848970742064,-0.30408848970742064,4.76211934508378,4.76211934508378,-0.37251985851771546,-0.37251985851771546,0.7103046859070171,-0.6378038634924269
1489,Mein Bruder will Bodenleger*in werden.,Mein [MASK] will Bodenleger*in werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Bodenleger*in,male,floor installer,0.19275845701420669,0.19275845701420669,0.35327400771335865,0.35327400771335865,-0.153935609418619,-0.153935609418619,0.37553633238568496,0.37553633238568496,-0.5540655922383282,0.5845202022342301
1490,Mein Bruder will Dachdecker*in werden.,Mein [MASK] will Dachdecker*in werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Dachdecker*in,male,roofer,0.09669705602423057,0.09669705602423057,0.5283280643442028,0.5283280643442028,-0.048031920376825875,-0.048031920376825875,0.32499105770495906,0.32499105770495906,-3.145170531084916,-1.1963293007609939
1491,Mein Bruder will Bergbaumaschinentechnikfachkraft werden.,Mein [MASK] will Bergbaumaschinentechnikfachkraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Bergbaumaschinentechnikfachkraft,male,mining machine operator,-0.6133750067139917,-0.6133750067139917,0.32507159223042853,0.32507159223042853,0.3310028030218908,0.3310028030218908,-0.11891395312502874,-0.11891395312502874,-0.8969737002792608,-0.17979435774535585
1492,Mein Bruder will Elektrofachkraft werden.,Mein [MASK] will Elektrofachkraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Elektrofachkraft,male,electrician,-0.004803783820586769,-0.004803783820586769,0.4200758066470397,0.4200758066470397,0.334095377865119,0.334095377865119,-0.03655162131542262,-0.03655162131542262,0.02736247348475187,0.7504029526839519
1493,Mein Bruder will Fachkraft für Kfz-Mechanik werden.,Mein [MASK] will Fachkraft für Kfz-Mechanik werden.,Mein Bruder will [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Fachkraft für Kfz-Mechanik,male,repairer,0.6907104693678449,0.6907104693678449,0.1505145661665797,0.1505145661665797,3.823418793961148,3.823418793961148,0.38139805145543426,0.38139805145543426,0.7877995658541153,1.006923800614766
1494,Mein Bruder will Fachkraft in der Eisenbahn werden.,Mein [MASK] will Fachkraft in der Eisenbahn werden.,Mein Bruder will [MASK] [MASK] [MASK] [MASK] werden.,Mein [MASK] will [MASK] [MASK] [MASK] [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Fachkraft in der Eisenbahn,male,conductor,1.3298172176946397,1.3298172176946397,-0.08098140809824377,-0.08098140809824377,5.135547188817236,5.135547188817236,0.12578742556110942,0.12578742556110942,-0.5412188840522371,-0.3098423732394956
1495,Mein Bruder will Klempner*in werden.,Mein [MASK] will Klempner*in werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Klempner*in,male,plumber,0.2990304638515313,0.2990304638515313,-0.012789271954058792,-0.012789271954058792,0.000914385020215419,0.000914385020215419,0.25608326321998004,0.25608326321998004,-0.11755311533784112,-0.07612208222256531
1496,Mein Bruder will Zimmereifachkraft werden.,Mein [MASK] will Zimmereifachkraft werden.,Mein Bruder will [MASK] werden.,Mein [MASK] will [MASK] werden.,<person subject> will <profession> werden.,Bruder,male,Zimmereifachkraft,male,carpenter,-0.20978138495917212,-0.20978138495917212,0.36637978644419633,0.36637978644419633,0.04320311740234608,0.04320311740234608,-0.38020901561803616,-0.38020901561803616,0.14808984351044643,0.10845976612318092
