Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc
1683	Meine Tochter will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Tochter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Mechanik Fachkraft für Busse	male	bus mechanic	-0.6025488357581908
1684	Meine Tochter will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Kfz-Servicetechnikfachkraft	male	service technician	-1.0308845015704746
1685	Meine Tochter will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Tochter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Fachkraft für Heizungstechnik	male	heating mechanic	1.4660339452326656
1686	Meine Tochter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Elektrofachkraft	male	electrical installer	-0.8261603845502121
1687	Meine Tochter will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Betriebsingenieur*in	male	operating engineer	-0.39519376287329194
1688	Meine Tochter will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Tochter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-0.6784682003862897
1689	Meine Tochter will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Bodenleger*in	male	floor installer	-1.1743430523204552
1690	Meine Tochter will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Dachdecker*in	male	roofer	-1.1505797940991849
1691	Meine Tochter will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.6156931338938036
1692	Meine Tochter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Elektrofachkraft	male	electrician	-0.8261603845502121
1693	Meine Tochter will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Tochter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Fachkraft für Kfz-Mechanik	male	repairer	1.1171791959437836
1694	Meine Tochter will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Tochter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Fachkraft in der Eisenbahn	male	conductor	-0.36892713212830924
1695	Meine Tochter will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Klempner*in	male	plumber	-0.8660423911280333
1696	Meine Tochter will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Zimmereifachkraft	male	carpenter	-0.9405248240853488
1697	Meine Tochter will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Tochter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK]   werden.	<person subject> will <profession> werden.	Tochter	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	0.9996379087086505
1698	Meine Tochter will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Tochter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Maurer*in	male	mason	0.3024637413002712
1699	Meine Tochter will Einsatzkraft der Feuerwehr werden.	Meine [MASK] will Einsatzkraft der Feuerwehr werden.	Meine Tochter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tochter	female	Einsatzkraft der Feuerwehr	male	firefighter	2.5712513927454594
1700	Meine Frau will Trockenbaumontagekraft werden.	Meine [MASK] will Trockenbaumontagekraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Trockenbaumontagekraft	male	taper	-0.09392074438257357
1701	Meine Frau will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Stahlarbeitskraft	male	steel worker	1.6075969214392667
1702	Meine Frau will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Frau will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.	<person subject> will <profession> werden.	Frau	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.4108911896041074
1703	Meine Frau will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Frau will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Mechanik Fachkraft für Busse	male	bus mechanic	-0.8714849755992387
1704	Meine Frau will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Kfz-Servicetechnikfachkraft	male	service technician	-1.0330483007308235
1705	Meine Frau will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Frau will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Fachkraft für Heizungstechnik	male	heating mechanic	-0.1254893171189932
1706	Meine Frau will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Elektrofachkraft	male	electrical installer	-0.1470402354575646
1707	Meine Frau will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Betriebsingenieur*in	male	operating engineer	0.06433998253073495
1708	Meine Frau will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Frau will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-2.0468669038347613
1709	Meine Frau will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Bodenleger*in	male	floor installer	0.2886506923428275
1710	Meine Frau will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Dachdecker*in	male	roofer	0.17924764400773738
1711	Meine Frau will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.36464787398707454
1712	Meine Frau will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Elektrofachkraft	male	electrician	-0.1470402354575646
1713	Meine Frau will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Frau will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Fachkraft für Kfz-Mechanik	male	repairer	-1.3787714744072264
1714	Meine Frau will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Frau will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Fachkraft in der Eisenbahn	male	conductor	-1.119787342785002
1715	Meine Frau will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Klempner*in	male	plumber	-0.02792366503345681
1716	Meine Frau will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Zimmereifachkraft	male	carpenter	-0.703777067183073
1717	Meine Frau will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Frau will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK]   werden.	<person subject> will <profession> werden.	Frau	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-0.11892190508107171
1718	Meine Frau will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Frau will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Maurer*in	male	mason	1.0393919389059194
1719	Meine Frau will Einsatzkraft der Feuerwehr werden.	Meine [MASK] will Einsatzkraft der Feuerwehr werden.	Meine Frau will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Frau	female	Einsatzkraft der Feuerwehr	male	firefighter	2.0931686942571193
1720	Meine Freundin will Trockenbaumontagekraft werden.	Meine [MASK] will Trockenbaumontagekraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Trockenbaumontagekraft	male	taper	0.10227765658193187
1721	Meine Freundin will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Stahlarbeitskraft	male	steel worker	5.758901124547206
1722	Meine Freundin will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Freundin will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-3.239011317383834
1723	Meine Freundin will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Freundin will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Mechanik Fachkraft für Busse	male	bus mechanic	-3.175294122828
1724	Meine Freundin will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Kfz-Servicetechnikfachkraft	male	service technician	-0.5173174990991076
1725	Meine Freundin will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Freundin will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Heizungstechnik	male	heating mechanic	-0.7761584683552016
1726	Meine Freundin will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Elektrofachkraft	male	electrical installer	-0.3507794531505428
1727	Meine Freundin will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Betriebsingenieur*in	male	operating engineer	-0.14742914452222583
1728	Meine Freundin will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Freundin will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-3.319911450668405
1729	Meine Freundin will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Bodenleger*in	male	floor installer	6.0153180536533775
1730	Meine Freundin will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Dachdecker*in	male	roofer	6.539804152277053
1731	Meine Freundin will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.7848243245302299
1732	Meine Freundin will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Elektrofachkraft	male	electrician	-0.3507794531505428
1733	Meine Freundin will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Freundin will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft für Kfz-Mechanik	male	repairer	-2.9964301423596096
1734	Meine Freundin will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Freundin will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Fachkraft in der Eisenbahn	male	conductor	-3.382699072898367
1735	Meine Freundin will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Klempner*in	male	plumber	5.964959901625837
1736	Meine Freundin will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Zimmereifachkraft	male	carpenter	-0.499375067299886
1737	Meine Freundin will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Freundin will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK]   werden.	<person subject> will <profession> werden.	Freundin	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-2.569385340668187
1738	Meine Freundin will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Freundin will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Maurer*in	male	mason	1.9058822792746066
1739	Meine Freundin will Einsatzkraft der Feuerwehr werden.	Meine [MASK] will Einsatzkraft der Feuerwehr werden.	Meine Freundin will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Freundin	female	Einsatzkraft der Feuerwehr	male	firefighter	0.9931853852179712
1740	Meine Mutter will Trockenbaumontagekraft werden.	Meine [MASK] will Trockenbaumontagekraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Trockenbaumontagekraft	male	taper	-0.7335005653957238
1741	Meine Mutter will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Stahlarbeitskraft	male	steel worker	-2.8001999812742393
1742	Meine Mutter will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Mutter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	2.895614120231814
1743	Meine Mutter will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Mutter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Mechanik Fachkraft für Busse	male	bus mechanic	2.8060606819958043
1744	Meine Mutter will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Kfz-Servicetechnikfachkraft	male	service technician	-1.0323073094912907
1745	Meine Mutter will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Mutter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Heizungstechnik	male	heating mechanic	1.760793561719094
1746	Meine Mutter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Elektrofachkraft	male	electrical installer	-0.8442639844923019
1747	Meine Mutter will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Betriebsingenieur*in	male	operating engineer	-0.948891304021722
1748	Meine Mutter will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Mutter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	2.6927705539948055
1749	Meine Mutter will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Bodenleger*in	male	floor installer	-2.6365126473049374
1750	Meine Mutter will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Dachdecker*in	male	roofer	-2.248678421823786
1751	Meine Mutter will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-2.27673527731828
1752	Meine Mutter will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Elektrofachkraft	male	electrician	-0.8442639844923019
1753	Meine Mutter will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Mutter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft für Kfz-Mechanik	male	repairer	3.102762481496979
1754	Meine Mutter will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Mutter will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Fachkraft in der Eisenbahn	male	conductor	2.3384198973103496
1755	Meine Mutter will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Klempner*in	male	plumber	-2.157625309999518
1756	Meine Mutter will Zimmereifachkraft werden.	Meine [MASK] will Zimmereifachkraft werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Zimmereifachkraft	male	carpenter	-0.5974862335344712
1757	Meine Mutter will Installationsfachkraft für Sicherheitssysteme werden.	Meine [MASK] will Installationsfachkraft für Sicherheitssysteme werden.	Meine Mutter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK]   werden.	<person subject> will <profession> werden.	Mutter	female	Installationsfachkraft für Sicherheitssysteme	male	security system installer	3.2945415645133296
1758	Meine Mutter will Maurer*in werden.	Meine [MASK] will Maurer*in werden.	Meine Mutter will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Maurer*in	male	mason	-0.46020377832137416
1759	Meine Mutter will Einsatzkraft der Feuerwehr werden.	Meine [MASK] will Einsatzkraft der Feuerwehr werden.	Meine Mutter will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Mutter	female	Einsatzkraft der Feuerwehr	male	firefighter	1.8935026088791298
1760	Meine Tante will Trockenbaumontagekraft werden.	Meine [MASK] will Trockenbaumontagekraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Trockenbaumontagekraft	male	taper	0.5080508004266479
1761	Meine Tante will Stahlarbeitskraft werden.	Meine [MASK] will Stahlarbeitskraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Stahlarbeitskraft	male	steel worker	1.630087314544356
1762	Meine Tante will Fachkraft für mobile Geräte werden.	Meine [MASK] will Fachkraft für mobile Geräte werden.	Meine Tante will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK]    werden.	<person subject> will <profession> werden.	Tante	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-3.2674157161096957
1763	Meine Tante will Mechanik Fachkraft für Busse werden.	Meine [MASK] will Mechanik Fachkraft für Busse werden.	Meine Tante will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Mechanik Fachkraft für Busse	male	bus mechanic	-3.337323464825742
1764	Meine Tante will Kfz-Servicetechnikfachkraft werden.	Meine [MASK] will Kfz-Servicetechnikfachkraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Kfz-Servicetechnikfachkraft	male	service technician	-0.4630266917590149
1765	Meine Tante will Fachkraft für Heizungstechnik werden.	Meine [MASK] will Fachkraft für Heizungstechnik werden.	Meine Tante will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fachkraft für Heizungstechnik	male	heating mechanic	-1.2741842401722636
1766	Meine Tante will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Elektrofachkraft	male	electrical installer	0.5160866323821361
1767	Meine Tante will Betriebsingenieur*in werden.	Meine [MASK] will Betriebsingenieur*in werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Betriebsingenieur*in	male	operating engineer	0.8052952922830338
1768	Meine Tante will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine [MASK] will Fachkraft für Holz-und Bautenschutzarbeiten werden.	Meine Tante will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-4.557734991169332
1769	Meine Tante will Bodenleger*in werden.	Meine [MASK] will Bodenleger*in werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Bodenleger*in	male	floor installer	0.0809289067822195
1770	Meine Tante will Dachdecker*in werden.	Meine [MASK] will Dachdecker*in werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Dachdecker*in	male	roofer	0.8756757783590531
1771	Meine Tante will Bergbaumaschinentechnikfachkraft werden.	Meine [MASK] will Bergbaumaschinentechnikfachkraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.3690720141868897
1772	Meine Tante will Elektrofachkraft werden.	Meine [MASK] will Elektrofachkraft werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Elektrofachkraft	male	electrician	0.5160866323821361
1773	Meine Tante will Fachkraft für Kfz-Mechanik werden.	Meine [MASK] will Fachkraft für Kfz-Mechanik werden.	Meine Tante will [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fachkraft für Kfz-Mechanik	male	repairer	-1.2636124577458603
1774	Meine Tante will Fachkraft in der Eisenbahn werden.	Meine [MASK] will Fachkraft in der Eisenbahn werden.	Meine Tante will [MASK] [MASK] [MASK] [MASK] werden.	Meine [MASK] will [MASK] [MASK] [MASK] [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Fachkraft in der Eisenbahn	male	conductor	-4.185351483445498
1775	Meine Tante will Klempner*in werden.	Meine [MASK] will Klempner*in werden.	Meine Tante will [MASK] werden.	Meine [MASK] will [MASK] werden.	<person subject> will <profession> werden.	Tante	female	Klempner*in	male	plumber	0.4988658246250906
