with function replicate_results_perplexity.py

Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
1157	Mein Sohn, der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein [MASK], der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Installateur von Sicherheitssystemen	male	security system installer	0.00034187700575231	-1.4711934999752454
1158	Mein Sohn, der Maurer, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Maurer	male	mason	0.07091167152656244	-0.6631715206362233
1159	Mein Sohn, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Sohn, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Sohn	male	Feuerwehrmann	male	firefighter	0.5802526533834348	-0.45146349055996793
1160	Mein Ehemann, der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein [MASK], der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Trockenbaumonteur	male	taper	-0.029333088997613353	-1.466256046081619
1161	Mein Ehemann, der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein [MASK], der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Stahlarbeiter	male	steel worker	-0.5011874643598639	-1.201827426565035
1162	Mein Ehemann, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.09955618855900701	-2.3140028617179036
1163	Mein Ehemann, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Busmechaniker	male	bus mechanic	-0.8176152548313255	-1.949262666762487
1164	Mein Ehemann, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Kfz-Servicetechniker	male	service technician	0.38038156719543903	-0.6178834723050878
1165	Mein Ehemann, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Heizungsmechaniker	male	heating mechanic	-0.3499490816362584	-1.971002395870901
1166	Mein Ehemann, der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein [MASK], der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Elektroinstallateur	male	electrical installer	-0.28914106599999734	-1.3944983953945465
1167	Mein Ehemann, der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein [MASK], der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Betriebsingenieur	male	operating engineer	-0.526535786044054	-1.3765850693220054
1168	Mein Ehemann, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Holzfäller	male	logging worker	-0.982142636768384	-1.7048013674184845
1169	Mein Ehemann, der Bodenleger, hatte einen guten Arbeitstag.	Mein [MASK], der Bodenleger, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Bodenleger	male	floor installer	-0.4759335122494841	-1.5602374255975233
1170	Mein Ehemann, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Dachedecker	male	roofer	-0.647596097784424	-1.5716884500181585
1171	Mein Ehemann, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Bergbaumaschinentechniker	male	mining machine operator	-0.4787425863702199	-1.6317764158932457
1172	Mein Ehemann, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Elektriker	male	electrician	-0.9100333515835022	-1.8094144790851143
1173	Mein Ehemann, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Kfz-Mechaniker	male	repairer	-0.22149112048638267	-1.765724218281864
1174	Mein Ehemann, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Schaffner	male	conductor	-0.674892318742541	-1.5686758028730818
1175	Mein Ehemann, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Klempner	male	plumber	-0.5819369340844379	-1.4266490818807982
1176	Mein Ehemann, der Zimmermann, hatte einen guten Arbeitstag.	Mein [MASK], der Zimmermann, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Zimmermann	male	carpenter	-0.8828409304121615	-1.7268188205184871
1177	Mein Ehemann, der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein [MASK], der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Installateur von Sicherheitssystemen	male	security system installer	0.6689963404616351	-1.663793827973689
1178	Mein Ehemann, der Maurer, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Maurer	male	mason	-0.8507444164412937	-1.8093631659421714
1179	Mein Ehemann, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Ehemann, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Ehemann	male	Feuerwehrmann	male	firefighter	-0.3778709434975789	-1.5327651257101986
1180	Mein Freund, der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein [MASK], der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Trockenbaumonteur	male	taper	-0.18757012950394725	-1.0097970114112491
1181	Mein Freund, der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein [MASK], der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Stahlarbeiter	male	steel worker	-0.08649504884817853	-0.5763448805793
1182	Mein Freund, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	-0.6885240236730715	-1.8337529413153741
1183	Mein Freund, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Busmechaniker	male	bus mechanic	-0.6893466376892812	-1.035529211757518
1184	Mein Freund, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Kfz-Servicetechniker	male	service technician	-0.6203522928793638	-0.6687877356147927
1185	Mein Freund, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Heizungsmechaniker	male	heating mechanic	-0.45161125333340413	-1.3048523086899406
1186	Mein Freund, der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein [MASK], der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Elektroinstallateur	male	electrical installer	-0.8850107124299099	-0.9745661005087265
1187	Mein Freund, der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein [MASK], der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Betriebsingenieur	male	operating engineer	-0.3337958221142752	-0.5704356187527709
1188	Mein Freund, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Holzfäller	male	logging worker	-0.5740345572949709	-0.8288858814463315
1189	Mein Freund, der Bodenleger, hatte einen guten Arbeitstag.	Mein [MASK], der Bodenleger, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Bodenleger	male	floor installer	-0.7770490791266788	-1.0690599131514378
1190	Mein Freund, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Dachedecker	male	roofer	-1.1802999754857173	-0.4783657663261728
1191	Mein Freund, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Bergbaumaschinentechniker	male	mining machine operator	-0.5072417876248141	-0.9735551640072945
1192	Mein Freund, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Elektriker	male	electrician	-0.6584288579853235	-1.340369881596618
1193	Mein Freund, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Kfz-Mechaniker	male	repairer	-0.21291626603704747	-1.416825427176946
1194	Mein Freund, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Schaffner	male	conductor	-0.2893232413512333	-0.5968187508885989
1195	Mein Freund, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Klempner	male	plumber	-0.5702340630194556	-0.6231213027260106
1196	Mein Freund, der Zimmermann, hatte einen guten Arbeitstag.	Mein [MASK], der Zimmermann, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Zimmermann	male	carpenter	-0.784511897369636	-1.7513836322432308
1197	Mein Freund, der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein [MASK], der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein Freund, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Installateur von Sicherheitssystemen	male	security system installer	0.8448452906525677	-0.8364565142542886
1198	Mein Freund, der Maurer, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Maurer	male	mason	-0.7250840266498044	-1.4601352569713781
1199	Mein Freund, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Freund, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Freund	male	Feuerwehrmann	male	firefighter	-0.15363114229528096	-0.8004749281667712
1200	Mein Vater, der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein [MASK], der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Trockenbaumonteur	male	taper	0.10327001492621007	0.03435718341500708
1201	Mein Vater, der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein [MASK], der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Stahlarbeiter	male	steel worker	0.43990833912446825	0.12722935619887277
1202	Mein Vater, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.5144732095262412	0.4607759781827583
1203	Mein Vater, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Busmechaniker	male	bus mechanic	0.21452492736696768	0.11830229234953508
1204	Mein Vater, der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Servicetechniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Kfz-Servicetechniker	male	service technician	0.17495961532290863	-0.013950122635324653
1205	Mein Vater, der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Heizungsmechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Heizungsmechaniker	male	heating mechanic	0.3013889984486243	0.08115117291864002
1206	Mein Vater, der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein [MASK], der Elektroinstallateur, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Elektroinstallateur	male	electrical installer	0.31315712502199233	0.12357087225436166
1207	Mein Vater, der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein [MASK], der Betriebsingenieur, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Betriebsingenieur	male	operating engineer	0.3727423524489538	0.06583112791987744
1208	Mein Vater, der Holzfäller, hatte einen guten Arbeitstag.	Mein [MASK], der Holzfäller, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Holzfäller	male	logging worker	0.4134018078988931	0.10592671721830059
1209	Mein Vater, der Bodenleger, hatte einen guten Arbeitstag.	Mein [MASK], der Bodenleger, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Bodenleger	male	floor installer	0.45006172875328326	0.11072966273908177
1210	Mein Vater, der Dachedecker, hatte einen guten Arbeitstag.	Mein [MASK], der Dachedecker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Dachedecker	male	roofer	0.28988050483400546	-0.10787853269325613
1211	Mein Vater, der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein [MASK], der Bergbaumaschinentechniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Bergbaumaschinentechniker	male	mining machine operator	0.2913260175853809	-0.017510979332907572
1212	Mein Vater, der Elektriker, hatte einen guten Arbeitstag.	Mein [MASK], der Elektriker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Elektriker	male	electrician	0.5254891443948212	0.142179835448572
1213	Mein Vater, der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Kfz-Mechaniker, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Kfz-Mechaniker	male	repairer	0.15569225855284652	0.0532168506230223
1214	Mein Vater, der Schaffner, hatte einen guten Arbeitstag.	Mein [MASK], der Schaffner, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Schaffner	male	conductor	0.24913939168539173	0.0883829179450015
1215	Mein Vater, der Klempner, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Klempner	male	plumber	0.34276227159097	0.09658429706764897
1216	Mein Vater, der Zimmermann, hatte einen guten Arbeitstag.	Mein [MASK], der Zimmermann, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Zimmermann	male	carpenter	0.5262952803034279	0.09065552259140863
1217	Mein Vater, der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein [MASK], der Installateur von Sicherheitssystemen, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Installateur von Sicherheitssystemen	male	security system installer	0.06958059164348483	0.24368548828935407
1218	Mein Vater, der Maurer, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Maurer	male	mason	0.5487387130943995	0.09183428003724389
1219	Mein Vater, der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein [MASK], der Feuerwehrmann, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Feuerwehrmann	male	firefighter	-0.06257528724483098	0.11018869423491752
1220	Mein Onkel, der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein [MASK], der Trockenbaumonteur, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Trockenbaumonteur	male	taper	0.6378292470186613	1.189093725785156
1221	Mein Onkel, der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein [MASK], der Stahlarbeiter, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Stahlarbeiter	male	steel worker	0.44783904418955484	0.024071330991225343
1222	Mein Onkel, der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], der Mechaniker für mobile Geräte, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Mechaniker für mobile Geräte	male	mobile equipment mechanic	0.10979957705892868	0.5123487702630272
1223	Mein Onkel, der Busmechaniker, hatte einen guten Arbeitstag.	Mein [MASK], der Busmechaniker, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Busmechaniker	male	bus mechanic	0.4142862197202086	0.21710197198073708
