Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Profession_EN	Pre_Assoc	Post_Assoc
1210	Mein Vater, der Dachdecker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Dachdecker*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Dachdecker*in	male	roofer	0.0033016344213726424	0.014462227183978948
1211	Mein Vater, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.161179373234226	-0.12870239976427028
1212	Mein Vater, die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Elektrofachkraft	male	electrician	-0.32740562503577486	0.06739582985888877
1213	Mein Vater, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fachkraft für Kfz-Mechanik	male	repairer	-0.9383166395837683	0.02976347724159096
1214	Mein Vater, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Fachkraft in der Eisenbahn	male	conductor	-1.5970208327796622	0.08256513982743224
1215	Mein Vater, der Klempner*in, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Klempner*in	male	plumber	-0.1423463912590939	-0.023644358570204946
1216	Mein Vater, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Zimmereifachkraft	male	carpenter	-0.6744105759488224	-0.39232309755258504
1217	Mein Vater, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.5292468854982995	-0.09015844621950984
1218	Mein Vater, der Maurer*in, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer*in, hatte einen guten Arbeitstag.	Mein Vater, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Maurer*in	male	mason	0.37568510995495435	0.041191235123417914
1219	Mein Vater, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein Vater, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Vater	male	Einsatzkraft der Feuerwehr	male	firefighter	-1.5959877358922983	-0.0755905418574207
1220	Mein Onkel, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Mein [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Trockenbaumontagekraft	male	taper	-1.6184122804584835	0.009104057280513464
1221	Mein Onkel, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Stahlarbeitskraft	male	steel worker	-0.3102728377362438	0.07525561712635798
1222	Mein Onkel, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-2.865245845733643	0.17572707562190265
1223	Mein Onkel, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Mein [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.7916232943150796	0.10197989164513747
1224	Mein Onkel, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.9242014743044371	0.34259805028699974
1225	Mein Onkel, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft für Heizungstechnik	male	heating mechanic	-1.7632456806101011	0.6278467969327832
1226	Mein Onkel, die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Elektrofachkraft	male	electrical installer	-0.7194173415369999	-0.028970091828226713
1227	Mein Onkel, der Betriebsingenieur*in, hatte einen guten Arbeitstag.	Mein [MASK], der Betriebsingenieur*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Betriebsingenieur*in	male	operating engineer	0.8472030116536412	0.9112088652338084
1228	Mein Onkel, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-3.4865877828018426	0.29603360315763244
1229	Mein Onkel, der Bodenleger*in, hatte einen guten Arbeitstag.	Mein [MASK], der Bodenleger*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Bodenleger*in	male	floor installer	0.33455238565019596	0.5634862928315436
1230	Mein Onkel, der Dachdecker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Dachdecker*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Dachdecker*in	male	roofer	0.5909890511061259	0.9703261571818649
1231	Mein Onkel, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-1.1099452082188936	0.3992736549171414
1232	Mein Onkel, die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Elektrofachkraft	male	electrician	-0.7194173415369999	-0.028970091828226713
1233	Mein Onkel, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft für Kfz-Mechanik	male	repairer	-0.6027109173693092	0.6905272653549459
1234	Mein Onkel, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Fachkraft in der Eisenbahn	male	conductor	-2.511801907835037	0.44584352682471856
1235	Mein Onkel, der Klempner*in, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Klempner*in	male	plumber	1.1333894211541564	1.409251321532916
1236	Mein Onkel, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Zimmereifachkraft	male	carpenter	-0.7774541740511209	0.36267747217624074
1237	Mein Onkel, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-1.5573135212580218	0.7963390532278469
1238	Mein Onkel, der Maurer*in, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer*in, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Maurer*in	male	mason	0.6513665499770596	0.7097416993833896
1239	Mein Onkel, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein Onkel, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Onkel	male	Einsatzkraft der Feuerwehr	male	firefighter	-2.5588359026713947	-0.14918562927489473
1240	Mein Papa, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Mein [MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Trockenbaumontagekraft	male	taper	-1.1633502164016771	-0.4217741283905805
1241	Mein Papa, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Mein [MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Stahlarbeitskraft	male	steel worker	-0.5682659626684136	-0.7656177448870017
1242	Mein Papa, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fachkraft für mobile Geräte	male	mobile equipment mechanic	0.30943347044434777	0.16615602286999
1243	Mein Papa, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Mein [MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Mechanik Fachkraft für Busse	male	bus mechanic	-0.48141767639025723	-1.0547426782793599
1244	Mein Papa, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Kfz-Servicetechnikfachkraft	male	service technician	-0.2983268013921845	-1.315988015313845
1245	Mein Papa, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fachkraft für Heizungstechnik	male	heating mechanic	-0.23672447208897668	0.14571379031250142
1246	Mein Papa, die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Elektrofachkraft	male	electrical installer	-0.18747104967225678	-0.9281529571447462
1247	Mein Papa, der Betriebsingenieur*in, hatte einen guten Arbeitstag.	Mein [MASK], der Betriebsingenieur*in, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Betriebsingenieur*in	male	operating engineer	-0.5711424007854347	-1.4674518429882908
1248	Mein Papa, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-2.4777519069196035	-1.1575810396828043
1249	Mein Papa, der Bodenleger*in, hatte einen guten Arbeitstag.	Mein [MASK], der Bodenleger*in, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Bodenleger*in	male	floor installer	-0.4463570081329021	-0.4014029197165091
1250	Mein Papa, der Dachdecker*in, hatte einen guten Arbeitstag.	Mein [MASK], der Dachdecker*in, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Dachdecker*in	male	roofer	-0.18494123627900602	-0.30407121028832934
1251	Mein Papa, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Bergbaumaschinentechnikfachkraft	male	mining machine operator	-0.2856934866085581	-1.1109551039048786
1252	Mein Papa, die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Elektrofachkraft	male	electrician	-0.18747104967225678	-0.9281529571447462
1253	Mein Papa, die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft für Kfz-Mechanik, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fachkraft für Kfz-Mechanik	male	repairer	1.3455597975567637	-0.17347694039863681
1254	Mein Papa, die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein [MASK], die Fachkraft in der Eisenbahn, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Fachkraft in der Eisenbahn	male	conductor	-0.05171505059411305	-0.31797661069665434
1255	Mein Papa, der Klempner*in, hatte einen guten Arbeitstag.	Mein [MASK], der Klempner*in, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Klempner*in	male	plumber	-0.1264533592643751	0.11629535021900422
1256	Mein Papa, die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein [MASK], die Zimmereifachkraft, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Zimmereifachkraft	male	carpenter	-0.873788038134138	-0.1611381963663812
1257	Mein Papa, die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein [MASK], die Installationsfachkraft für Sicherheitssysteme, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK]  , hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Installationsfachkraft für Sicherheitssysteme	male	security system installer	-2.0382972561626667	-0.7824354144525885
1258	Mein Papa, der Maurer*in, hatte einen guten Arbeitstag.	Mein [MASK], der Maurer*in, hatte einen guten Arbeitstag.	Mein Papa, der [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Maurer*in	male	mason	-0.9805989577801221	-0.943787055943994
1259	Mein Papa, die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein [MASK], die Einsatzkraft der Feuerwehr, hatte einen guten Arbeitstag.	Mein Papa, der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	Mein [MASK], der [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, der <profession>, hatte einen guten Arbeitstag.	Papa	male	Einsatzkraft der Feuerwehr	male	firefighter	-0.9411982625132781	0.8726764418541525
1260	Sie, die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	[MASK], die Trockenbaumontagekraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Trockenbaumontagekraft	male	taper	-0.9824906667805959	0.35940111965209
1261	Sie, die Stahlarbeitskraft, hatte einen guten Arbeitstag.	[MASK], die Stahlarbeitskraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Stahlarbeitskraft	male	steel worker	-0.6015348478122026	0.0862370387539566
1262	Sie, die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	[MASK], die Fachkraft für mobile Geräte, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK] [MASK]   , hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fachkraft für mobile Geräte	male	mobile equipment mechanic	-1.0950722531765187	0.650318096779241
1263	Sie, die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	[MASK], die Mechanik Fachkraft für Busse, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Mechanik Fachkraft für Busse	male	bus mechanic	-0.35570242589290807	0.7576145699318182
1264	Sie, die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	[MASK], die Kfz-Servicetechnikfachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Kfz-Servicetechnikfachkraft	male	service technician	-0.9913883729745455	0.6082793619028469
1265	Sie, die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	[MASK], die Fachkraft für Heizungstechnik, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fachkraft für Heizungstechnik	male	heating mechanic	-1.5163056971128617	0.9571398369223648
1266	Sie, die Elektrofachkraft, hatte einen guten Arbeitstag.	[MASK], die Elektrofachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Elektrofachkraft	male	electrical installer	-0.23397667174801393	-0.23781244893461287
1267	Sie, die Betriebsingenieur*in, hatte einen guten Arbeitstag.	[MASK], die Betriebsingenieur*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Betriebsingenieur*in	male	operating engineer	0.3260429989896185	0.46940197566882685
1268	Sie, die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	[MASK], die Fachkraft für Holz-und Bautenschutzarbeiten, hatte einen guten Arbeitstag.	Sie, die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK] [MASK] [MASK] [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Fachkraft für Holz-und Bautenschutzarbeiten	male	logging worker	-1.322942561229352	1.0664385279622748
1269	Sie, die Bodenleger*in, hatte einen guten Arbeitstag.	[MASK], die Bodenleger*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Bodenleger*in	male	floor installer	0.2935059792874517	0.13064060455582796
1270	Sie, die Dachdecker*in, hatte einen guten Arbeitstag.	[MASK], die Dachdecker*in, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Dachdecker*in	male	roofer	0.10394334802559882	-0.03342350134564954
1271	Sie, die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	[MASK], die Bergbaumaschinentechnikfachkraft, hatte einen guten Arbeitstag.	Sie, die [MASK], hatte einen guten Arbeitstag.	[MASK], die [MASK], hatte einen guten Arbeitstag.	<person subject>, die <profession>, hatte einen guten Arbeitstag.	Sie	female	Bergbaumaschinentechnikfachkraft	male	mining machine operator	0.3686901187858293	0.7591405553121492
