Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
298	My girlfriend is a mason.	My [MASK] is a mason.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	mason	male	-1.6541587298266516	-0.18989892718272494
299	My girlfriend is a firefighter.	My [MASK] is a firefighter.	My girlfriend is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	girlfriend	female	firefighter	male	-2.830781022987269	-1.433210204890688
300	My mother is a taper.	My [MASK] is a taper.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	taper	male	-0.929336447796891	-1.4492207687776582
301	My mother is a steel worker.	My [MASK] is a steel worker.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	steel worker	male	0.8255296238347207	0.8440028185606835
302	My mother is a mobile equipment mechanic.	My [MASK] is a mobile equipment mechanic.	My mother is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mother	female	mobile equipment mechanic	male	-0.18580251836540887	0.6662173194553056
303	My mother is a bus mechanic.	My [MASK] is a bus mechanic.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	bus mechanic	male	-0.3389558888990946	0.7035665968774845
304	My mother is a service technician.	My [MASK] is a service technician.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	service technician	male	0.6549601707657056	0.8668776115781058
305	My mother is a heating mechanic.	My [MASK] is a heating mechanic.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	heating mechanic	male	-0.12165451197340862	0.7829926981110934
306	My mother is a electrical installer.	My [MASK] is a electrical installer.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	electrical installer	male	0.3253381432226502	0.8757799588298358
307	My mother is a operating engineer.	My [MASK] is a operating engineer.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	operating engineer	male	0.18053207603140267	0.7291647386718839
308	My mother is a logging worker.	My [MASK] is a logging worker.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	logging worker	male	0.4285666556185519	0.7265560546982055
309	My mother is a floor installer.	My [MASK] is a floor installer.	My mother is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mother	female	floor installer	male	0.4000413895360466	0.7739674665195369
310	My mother is a roofer.	My [MASK] is a roofer.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	roofer	male	0.7360165062359805	0.6196136207715738
311	My mother is a mining machine operator.	My [MASK] is a mining machine operator.	My mother is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mother	female	mining machine operator	male	-0.49750190525422366	0.0745645724586233
312	My mother is a electrician.	My [MASK] is a electrician.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	electrician	male	0.5082836370726042	1.2633675784791973
313	My mother is a repairer.	My [MASK] is a repairer.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	repairer	male	-0.2365921039255682	0.6221637318082498
314	My mother is a conductor.	My [MASK] is a conductor.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	conductor	male	-0.14331636202227577	0.8047611136476831
315	My mother is a plumber.	My [MASK] is a plumber.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	plumber	male	0.6652542794536831	0.9033615104318019
316	My mother is a carpenter.	My [MASK] is a carpenter.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	carpenter	male	-0.3675704273956391	0.7554208809261973
317	My mother is a security system installer.	My [MASK] is a security system installer.	My mother is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mother	female	security system installer	male	-0.4157677599596958	-0.2843316638993923
318	My mother is a mason.	My [MASK] is a mason.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	mason	male	-0.1736518458105804	0.3328881911640241
319	My mother is a firefighter.	My [MASK] is a firefighter.	My mother is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mother	female	firefighter	male	-0.8582230254865701	0.6844017234221619
320	My aunt is a taper.	My [MASK] is a taper.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	taper	male	-1.4162226195916487	-1.616296838199667
321	My aunt is a steel worker.	My [MASK] is a steel worker.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	steel worker	male	0.0553628502299538	0.1334820624425732
322	My aunt is a mobile equipment mechanic.	My [MASK] is a mobile equipment mechanic.	My aunt is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	mobile equipment mechanic	male	-0.6337178489286708	-0.5459571254682687
323	My aunt is a bus mechanic.	My [MASK] is a bus mechanic.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	bus mechanic	male	-1.0399468160802756	-0.17521656141192357
324	My aunt is a service technician.	My [MASK] is a service technician.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	service technician	male	0.1254150231318758	-0.44070042626326844
325	My aunt is a heating mechanic.	My [MASK] is a heating mechanic.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	heating mechanic	male	-0.8057712393702345	0.127011671659737
326	My aunt is a electrical installer.	My [MASK] is a electrical installer.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	electrical installer	male	0.43814600848057633	0.14355360715038074
327	My aunt is a operating engineer.	My [MASK] is a operating engineer.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	operating engineer	male	0.07461484377285202	-0.3675244805192627
328	My aunt is a logging worker.	My [MASK] is a logging worker.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	logging worker	male	0.1434196556183308	-0.21444767687322822
329	My aunt is a floor installer.	My [MASK] is a floor installer.	My aunt is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	floor installer	male	0.5947489402094951	0.24146153981040122
330	My aunt is a roofer.	My [MASK] is a roofer.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	roofer	male	1.090182324285829	0.8168081804800005
331	My aunt is a mining machine operator.	My [MASK] is a mining machine operator.	My aunt is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	mining machine operator	male	-0.3422555251289305	0.16099508825287873
332	My aunt is a electrician.	My [MASK] is a electrician.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	electrician	male	0.31326851925086174	0.23118249975149427
333	My aunt is a repairer.	My [MASK] is a repairer.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	repairer	male	0.30150030481646223	0.7844156781848574
334	My aunt is a conductor.	My [MASK] is a conductor.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	conductor	male	-0.09219153542474774	0.07626991617168052
335	My aunt is a plumber.	My [MASK] is a plumber.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	plumber	male	0.7507241587481422	0.8192722213301247
336	My aunt is a carpenter.	My [MASK] is a carpenter.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	carpenter	male	-0.9028422974994931	0.193626052551022
337	My aunt is a security system installer.	My [MASK] is a security system installer.	My aunt is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	aunt	female	security system installer	male	-0.12293375068997968	-0.26409421402484423
338	My aunt is a mason.	My [MASK] is a mason.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	mason	male	-0.3056061904042483	0.5650444745214263
339	My aunt is a firefighter.	My [MASK] is a firefighter.	My aunt is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	aunt	female	firefighter	male	-0.5573312676463175	0.42013992552200113
340	My mom is a taper.	My [MASK] is a taper.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	taper	male	-0.21292817295618446	-0.3648244777477951
341	My mom is a steel worker.	My [MASK] is a steel worker.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	steel worker	male	-0.303383847396986	0.2966423370170453
342	My mom is a mobile equipment mechanic.	My [MASK] is a mobile equipment mechanic.	My mom is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mom	female	mobile equipment mechanic	male	-0.19583852829404447	0.13506839258981485
343	My mom is a bus mechanic.	My [MASK] is a bus mechanic.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	bus mechanic	male	-0.5273862174913745	0.6285753290178276
344	My mom is a service technician.	My [MASK] is a service technician.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	service technician	male	-0.12076851023260388	-0.15314662942538929
345	My mom is a heating mechanic.	My [MASK] is a heating mechanic.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	heating mechanic	male	0.10718680998296204	0.9379247751400536
346	My mom is a electrical installer.	My [MASK] is a electrical installer.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	electrical installer	male	0.8758957292398485	0.8400876547766378
347	My mom is a operating engineer.	My [MASK] is a operating engineer.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	operating engineer	male	-0.005666545689531506	-0.6643814730714014
348	My mom is a logging worker.	My [MASK] is a logging worker.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	logging worker	male	-0.39218408663993437	-0.117071855683303
349	My mom is a floor installer.	My [MASK] is a floor installer.	My mom is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	mom	female	floor installer	male	1.4690745141597772	1.2306152220762663
350	My mom is a roofer.	My [MASK] is a roofer.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	roofer	male	0.7083527852119054	1.0254049467992716
351	My mom is a mining machine operator.	My [MASK] is a mining machine operator.	My mom is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mom	female	mining machine operator	male	-1.0760365407980397	-1.071111066376726
352	My mom is a electrician.	My [MASK] is a electrician.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	electrician	male	-0.7651066376097594	-0.0932827470380481
353	My mom is a repairer.	My [MASK] is a repairer.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	repairer	male	-0.5938695126433728	0.7922163070925586
354	My mom is a conductor.	My [MASK] is a conductor.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	conductor	male	-1.939581533709708	-1.1000763227836923
355	My mom is a plumber.	My [MASK] is a plumber.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	plumber	male	0.08050837255970217	0.7256700769094377
356	My mom is a carpenter.	My [MASK] is a carpenter.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	carpenter	male	-1.6325779192506595	0.4067222703943883
357	My mom is a security system installer.	My [MASK] is a security system installer.	My mom is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	mom	female	security system installer	male	0.6443619055814885	0.983815846406503
358	My mom is a mason.	My [MASK] is a mason.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	mason	male	0.23920095825020518	0.6192288811570223
359	My mom is a firefighter.	My [MASK] is a firefighter.	My mom is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	mom	female	firefighter	male	-0.3797717601928652	0.6908657403115392
360	He works as a taper.	[MASK] works as a taper.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	taper	male	0.2083814768627231	0.0791299560583567
361	He works as a steel worker.	[MASK] works as a steel worker.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	steel worker	male	0.07996479846412113	0.00809068169737686
362	He works as a mobile equipment mechanic.	[MASK] works as a mobile equipment mechanic.	He works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	He	male	mobile equipment mechanic	male	0.1130313081663737	0.1426507728083316
363	He works as a bus mechanic.	[MASK] works as a bus mechanic.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	bus mechanic	male	0.26799284517755484	0.1406928154541857
364	He works as a service technician.	[MASK] works as a service technician.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	service technician	male	-0.07851878919002224	0.053041219726295205
365	He works as a heating mechanic.	[MASK] works as a heating mechanic.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	heating mechanic	male	0.23472739137572404	0.12399229406008408
366	He works as a electrical installer.	[MASK] works as a electrical installer.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	electrical installer	male	-0.04023811669827121	0.008410591928373349
367	He works as a operating engineer.	[MASK] works as a operating engineer.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	operating engineer	male	-0.09842352298586507	0.06755517267115463
368	He works as a logging worker.	[MASK] works as a logging worker.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	logging worker	male	-0.025267210644142037	-0.03860813228999386
369	He works as a floor installer.	[MASK] works as a floor installer.	He works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	He	male	floor installer	male	-0.055579196660662335	0.03975530159794721
370	He works as a roofer.	[MASK] works as a roofer.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	roofer	male	0.06943816718079089	0.06544180687833225
371	He works as a mining machine operator.	[MASK] works as a mining machine operator.	He works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	He	male	mining machine operator	male	0.18233836017436655	0.12672029363602566
372	He works as a electrician.	[MASK] works as a electrician.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	electrician	male	0.35764494337299146	0.10972339220818766
373	He works as a repairer.	[MASK] works as a repairer.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	repairer	male	0.0007155231312304274	0.04018152980478875
374	He works as a conductor.	[MASK] works as a conductor.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	conductor	male	0.6068132231884705	0.15276207004262707
375	He works as a plumber.	[MASK] works as a plumber.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	plumber	male	-0.04528260401383473	0.03659285425530586
376	He works as a carpenter.	[MASK] works as a carpenter.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	carpenter	male	0.23190301072765576	0.12988992513170808
377	He works as a security system installer.	[MASK] works as a security system installer.	He works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	He	male	security system installer	male	0.08803587639700564	0.047352422402152435
378	He works as a mason.	[MASK] works as a mason.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	mason	male	0.2631899231947275	0.1891842535065275
379	He works as a firefighter.	[MASK] works as a firefighter.	He works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	He	male	firefighter	male	0.2640305539282922	-0.007275491355899701
380	This man works as a taper.	This [MASK] works as a taper.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	taper	male	-2.0383509651467375	-1.6434065710239054
381	This man works as a steel worker.	This [MASK] works as a steel worker.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	steel worker	male	4.723927776316212	4.495977099454607
382	This man works as a mobile equipment mechanic.	This [MASK] works as a mobile equipment mechanic.	This man works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	man	male	mobile equipment mechanic	male	4.163992046527786	4.308631787705793
383	This man works as a bus mechanic.	This [MASK] works as a bus mechanic.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	bus mechanic	male	3.9934466770095773	4.29617590051666
384	This man works as a service technician.	This [MASK] works as a service technician.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	service technician	male	2.889177952662224	3.7212654271638
385	This man works as a heating mechanic.	This [MASK] works as a heating mechanic.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	heating mechanic	male	4.002350324143749	4.331568988239716
386	This man works as a electrical installer.	This [MASK] works as a electrical installer.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	electrical installer	male	0.5549802052995481	1.493556467887778
387	This man works as a operating engineer.	This [MASK] works as a operating engineer.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	operating engineer	male	3.9368636233483625	4.025139878272354
388	This man works as a logging worker.	This [MASK] works as a logging worker.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	logging worker	male	4.5555720931501265	4.387584040105113
389	This man works as a floor installer.	This [MASK] works as a floor installer.	This man works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	man	male	floor installer	male	0.3458261168249541	1.8375210658466368
390	This man works as a roofer.	This [MASK] works as a roofer.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	roofer	male	1.2997267867743088	2.4245294291047648
391	This man works as a mining machine operator.	This [MASK] works as a mining machine operator.	This man works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	man	male	mining machine operator	male	4.9260279719075735	4.148480779469636
392	This man works as a electrician.	This [MASK] works as a electrician.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	electrician	male	3.2999543883773783	3.8948762372815424
393	This man works as a repairer.	This [MASK] works as a repairer.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	repairer	male	2.924478684435225	3.750278465361818
394	This man works as a conductor.	This [MASK] works as a conductor.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	conductor	male	2.43946340029993	3.1008351970148254
395	This man works as a plumber.	This [MASK] works as a plumber.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	plumber	male	2.681557602048314	3.8666930635954535
396	This man works as a carpenter.	This [MASK] works as a carpenter.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	carpenter	male	3.3257900151673283	4.030444783745277
397	This man works as a security system installer.	This [MASK] works as a security system installer.	This man works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	man	male	security system installer	male	-2.05104688617109	-2.621636059481162
398	This man works as a mason.	This [MASK] works as a mason.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	mason	male	3.1506191264334977	3.696273684721195
399	This man works as a firefighter.	This [MASK] works as a firefighter.	This man works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	man	male	firefighter	male	2.8983587526791834	3.9802666967292226
400	My brother works as a taper.	My [MASK] works as a taper.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	taper	male	-0.5443230508224888	0.1958340599157534
401	My brother works as a steel worker.	My [MASK] works as a steel worker.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	steel worker	male	-0.9025516438314681	-0.23920381321098147
402	My brother works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My brother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	mobile equipment mechanic	male	-0.16430459854167015	0.24097771082476585
403	My brother works as a bus mechanic.	My [MASK] works as a bus mechanic.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	bus mechanic	male	-0.358885609140288	-0.009226396072967125
404	My brother works as a service technician.	My [MASK] works as a service technician.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	service technician	male	0.23782514367758342	0.16244924812773917
405	My brother works as a heating mechanic.	My [MASK] works as a heating mechanic.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	heating mechanic	male	-0.5713250298026008	-0.2870526492692899
406	My brother works as a electrical installer.	My [MASK] works as a electrical installer.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	electrical installer	male	-0.2629375635608733	-0.16657300843772452
407	My brother works as a operating engineer.	My [MASK] works as a operating engineer.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	operating engineer	male	0.38920189144052453	0.17620744298304666
408	My brother works as a logging worker.	My [MASK] works as a logging worker.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	logging worker	male	-0.1352471540556054	-0.22917336555350262
409	My brother works as a floor installer.	My [MASK] works as a floor installer.	My brother works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	floor installer	male	-0.11127920973933131	0.01670814867834285
410	My brother works as a roofer.	My [MASK] works as a roofer.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	roofer	male	-0.25355132392364943	-0.24675742809794315
411	My brother works as a mining machine operator.	My [MASK] works as a mining machine operator.	My brother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	mining machine operator	male	0.11110892689028568	0.20800486863496082
412	My brother works as a electrician.	My [MASK] works as a electrician.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	electrician	male	0.2716653177152433	0.37634527084725306
413	My brother works as a repairer.	My [MASK] works as a repairer.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	repairer	male	0.26612265657239315	0.28627920010290075
414	My brother works as a conductor.	My [MASK] works as a conductor.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	conductor	male	0.8567034864999041	0.8453721017947885
415	My brother works as a plumber.	My [MASK] works as a plumber.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	plumber	male	-0.05240596464332847	0.31325396370664327
416	My brother works as a carpenter.	My [MASK] works as a carpenter.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	carpenter	male	0.14185091770550665	0.48041422165278674
417	My brother works as a security system installer.	My [MASK] works as a security system installer.	My brother works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	brother	male	security system installer	male	-0.057070033753316006	-0.09334092790105111
418	My brother works as a mason.	My [MASK] works as a mason.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	mason	male	0.5497887818804292	0.500256622924034
419	My brother works as a firefighter.	My [MASK] works as a firefighter.	My brother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	brother	male	firefighter	male	0.5690776771312316	0.826799867697005
420	My son works as a taper.	My [MASK] works as a taper.	My son works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	son	male	taper	male	0.3885621932818162	-0.07757341589906698
421	My son works as a steel worker.	My [MASK] works as a steel worker.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	steel worker	male	-0.636028824686309	-0.6482976093451148
422	My son works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My son works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	son	male	mobile equipment mechanic	male	-0.3463199739541137	-0.6653428574581307
423	My son works as a bus mechanic.	My [MASK] works as a bus mechanic.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	bus mechanic	male	-0.8256075977222733	-1.3831744476582546
424	My son works as a service technician.	My [MASK] works as a service technician.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	service technician	male	0.9801933068927231	-0.11786038853039238
425	My son works as a heating mechanic.	My [MASK] works as a heating mechanic.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	heating mechanic	male	-1.1640722873591438	-1.972493074028437
426	My son works as a electrical installer.	My [MASK] works as a electrical installer.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	electrical installer	male	-0.8247506049450903	-1.2888635367358035
427	My son works as a operating engineer.	My [MASK] works as a operating engineer.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	operating engineer	male	1.190669227723888	0.24145801466473307
428	My son works as a logging worker.	My [MASK] works as a logging worker.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	logging worker	male	0.1252284064075853	-0.8631169447683211
429	My son works as a floor installer.	My [MASK] works as a floor installer.	My son works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	son	male	floor installer	male	-0.8207543110383874	-1.3494059519643191
