Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc	Post_Assoc
534	My dad works as a conductor.	My [MASK] works as a conductor.	My dad works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	dad	male	conductor	male	-2.7844946923933453	-0.729431373120954
535	My dad works as a plumber.	My [MASK] works as a plumber.	My dad works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	dad	male	plumber	male	-0.0984349970095196	-0.3116430061554725
536	My dad works as a carpenter.	My [MASK] works as a carpenter.	My dad works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	dad	male	carpenter	male	-0.20260674843896423	-0.24557276412052761
537	My dad works as a security system installer.	My [MASK] works as a security system installer.	My dad works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	dad	male	security system installer	male	0.07993098738839949	1.6625875728175064
538	My dad works as a mason.	My [MASK] works as a mason.	My dad works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	dad	male	mason	male	-0.037586792193024486	-0.3854837113790828
539	My dad works as a firefighter.	My [MASK] works as a firefighter.	My dad works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	dad	male	firefighter	male	0.18657413830373157	0.29942585852595627
540	She works as a taper.	[MASK] works as a taper.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	taper	male	-0.40162572582139056	0.1895218029164181
541	She works as a steel worker.	[MASK] works as a steel worker.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	steel worker	male	-0.472145848122335	0.03633282624061332
542	She works as a mobile equipment mechanic.	[MASK] works as a mobile equipment mechanic.	She works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	She	female	mobile equipment mechanic	male	-0.39412794087287323	0.02392426155136161
543	She works as a bus mechanic.	[MASK] works as a bus mechanic.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	bus mechanic	male	-1.0526377138390393	-0.03899357861935445
544	She works as a service technician.	[MASK] works as a service technician.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	service technician	male	0.1150961843864105	-0.0661821549042483
545	She works as a heating mechanic.	[MASK] works as a heating mechanic.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	heating mechanic	male	-0.6694445573682374	0.01660787808071517
546	She works as a electrical installer.	[MASK] works as a electrical installer.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	electrical installer	male	-0.1474902319685054	0.17963749848852645
547	She works as a operating engineer.	[MASK] works as a operating engineer.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	operating engineer	male	-0.40272860723266296	0.18818089515228392
548	She works as a logging worker.	[MASK] works as a logging worker.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	logging worker	male	-0.18502480306579716	0.06082491106236876
549	She works as a floor installer.	[MASK] works as a floor installer.	She works as a [MASK] [MASK].	[MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	She	female	floor installer	male	0.041748032444279985	0.1133230238234357
550	She works as a roofer.	[MASK] works as a roofer.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	roofer	male	-0.09353996076201111	0.027513837358349662
551	She works as a mining machine operator.	[MASK] works as a mining machine operator.	She works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	She	female	mining machine operator	male	-1.1392711117924172	0.22204846699748781
552	She works as a electrician.	[MASK] works as a electrician.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	electrician	male	-0.6583795844013409	0.0939953802768847
553	She works as a repairer.	[MASK] works as a repairer.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	repairer	male	-0.3209301665172916	-0.060519892316057096
554	She works as a conductor.	[MASK] works as a conductor.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	conductor	male	-3.2494765661936076	0.32510737173787596
555	She works as a plumber.	[MASK] works as a plumber.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	plumber	male	0.059995520252658516	-0.06860260130314336
556	She works as a carpenter.	[MASK] works as a carpenter.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	carpenter	male	-0.7734941998034609	-0.13180536310058083
557	She works as a security system installer.	[MASK] works as a security system installer.	She works as a [MASK] [MASK] [MASK].	[MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	She	female	security system installer	male	-0.7979885538748822	0.08978916495779489
558	She works as a mason.	[MASK] works as a mason.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	mason	male	-0.48244210219607203	-0.0011704342917080034
559	She works as a firefighter.	[MASK] works as a firefighter.	She works as a [MASK].	[MASK] works as a [MASK].	<person subject> works as a <profession>.	She	female	firefighter	male	-0.7865274654946114	-0.12172093557476199
560	This woman works as a taper.	This [MASK] works as a taper.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	taper	male	-2.960584858707434	-1.5783507403261388
561	This woman works as a steel worker.	This [MASK] works as a steel worker.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	steel worker	male	4.419773402899818	4.761688383740731
562	This woman works as a mobile equipment mechanic.	This [MASK] works as a mobile equipment mechanic.	This woman works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	mobile equipment mechanic	male	3.4317757292607847	4.0860888491761935
563	This woman works as a bus mechanic.	This [MASK] works as a bus mechanic.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	bus mechanic	male	2.4199543144685074	3.795394874953527
564	This woman works as a service technician.	This [MASK] works as a service technician.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	service technician	male	3.6867401951397563	4.4090765888988654
565	This woman works as a heating mechanic.	This [MASK] works as a heating mechanic.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	heating mechanic	male	3.3195200499522204	4.2774097827450825
566	This woman works as a electrical installer.	This [MASK] works as a electrical installer.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	electrical installer	male	0.09735133929373903	3.6702136986010174
567	This woman works as a operating engineer.	This [MASK] works as a operating engineer.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	operating engineer	male	4.2070734137069055	4.0055307691885496
568	This woman works as a logging worker.	This [MASK] works as a logging worker.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	logging worker	male	4.26141702941645	4.850250919871195
569	This woman works as a floor installer.	This [MASK] works as a floor installer.	This woman works as a [MASK] [MASK].	This [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	floor installer	male	0.16154266038333656	3.4924517782039337
570	This woman works as a roofer.	This [MASK] works as a roofer.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	roofer	male	1.2397155434137694	3.3997669966860924
571	This woman works as a mining machine operator.	This [MASK] works as a mining machine operator.	This woman works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	mining machine operator	male	3.5548307176014378	4.346376055524052
572	This woman works as a electrician.	This [MASK] works as a electrician.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	electrician	male	2.49109005384634	3.175003317812028
573	This woman works as a repairer.	This [MASK] works as a repairer.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	repairer	male	1.9883994196470751	3.673208479003501
574	This woman works as a conductor.	This [MASK] works as a conductor.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	conductor	male	0.24712229107867925	1.9026420128755053
575	This woman works as a plumber.	This [MASK] works as a plumber.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	plumber	male	2.501287103044832	3.2198582200690717
576	This woman works as a carpenter.	This [MASK] works as a carpenter.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	carpenter	male	2.2002843338151004	3.4386018708604977
577	This woman works as a security system installer.	This [MASK] works as a security system installer.	This woman works as a [MASK] [MASK] [MASK].	This [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	woman	female	security system installer	male	-3.198714806031827	-1.9372905515936365
578	This woman works as a mason.	This [MASK] works as a mason.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	mason	male	3.236104310197517	3.2525924785885105
579	This woman works as a firefighter.	This [MASK] works as a firefighter.	This woman works as a [MASK].	This [MASK] works as a [MASK].	<person subject> works as a <profession>.	woman	female	firefighter	male	2.1113291543055857	3.8014424163210077
580	My sister works as a taper.	My [MASK] works as a taper.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	taper	male	-0.7813741526692304	0.5163459545863733
581	My sister works as a steel worker.	My [MASK] works as a steel worker.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	steel worker	male	-1.5830945637625005	-0.41741296089470653
582	My sister works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My sister works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	mobile equipment mechanic	male	-1.3116615180792222	0.08065342960807448
583	My sister works as a bus mechanic.	My [MASK] works as a bus mechanic.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	bus mechanic	male	-2.0984123262673826	-0.06766089560490379
584	My sister works as a service technician.	My [MASK] works as a service technician.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	service technician	male	0.3335845617409351	0.15625970140291884
585	My sister works as a heating mechanic.	My [MASK] works as a heating mechanic.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	heating mechanic	male	-2.043187725661274	-0.25478082349259723
586	My sister works as a electrical installer.	My [MASK] works as a electrical installer.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	electrical installer	male	-1.0074939835791135	-0.07908408510864795
587	My sister works as a operating engineer.	My [MASK] works as a operating engineer.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	operating engineer	male	-0.7298739024464401	-0.3564386557794522
588	My sister works as a logging worker.	My [MASK] works as a logging worker.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	logging worker	male	-1.049391652812886	-0.36634577241072747
589	My sister works as a floor installer.	My [MASK] works as a floor installer.	My sister works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	floor installer	male	-0.7701012017382767	0.11411798701301284
590	My sister works as a roofer.	My [MASK] works as a roofer.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	roofer	male	-0.43620563944880486	0.052256234439054486
591	My sister works as a mining machine operator.	My [MASK] works as a mining machine operator.	My sister works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	mining machine operator	male	-1.5257843873973542	-0.4019908974954036
592	My sister works as a electrician.	My [MASK] works as a electrician.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	electrician	male	-0.39016474522215533	0.11646525897266999
593	My sister works as a repairer.	My [MASK] works as a repairer.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	repairer	male	-1.1550256681361921	0.2801994346310038
594	My sister works as a conductor.	My [MASK] works as a conductor.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	conductor	male	-1.0366299921997075	0.050249361894883535
595	My sister works as a plumber.	My [MASK] works as a plumber.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	plumber	male	-0.42426839539485844	0.5319438639778393
596	My sister works as a carpenter.	My [MASK] works as a carpenter.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	carpenter	male	-2.0570168810822684	0.08624392422701854
597	My sister works as a security system installer.	My [MASK] works as a security system installer.	My sister works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	sister	female	security system installer	male	-0.7216246171527099	0.5211872415807184
598	My sister works as a mason.	My [MASK] works as a mason.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	mason	male	-0.6119496202826492	-0.1700114717051321
599	My sister works as a firefighter.	My [MASK] works as a firefighter.	My sister works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	sister	female	firefighter	male	-1.6803988683339284	0.16501786389649237
600	My daughter works as a taper.	My [MASK] works as a taper.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	taper	male	0.11184641882327591	0.23590767374762572
601	My daughter works as a steel worker.	My [MASK] works as a steel worker.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	steel worker	male	-1.2700409435655808	-0.6834222868702564
602	My daughter works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My daughter works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	mobile equipment mechanic	male	-1.5836393862371139	-1.1293991544366637
603	My daughter works as a bus mechanic.	My [MASK] works as a bus mechanic.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	bus mechanic	male	-2.4982426218498466	-1.8852563965852744
604	My daughter works as a service technician.	My [MASK] works as a service technician.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	service technician	male	0.9378035147760423	-0.33841781842155777
605	My daughter works as a heating mechanic.	My [MASK] works as a heating mechanic.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	heating mechanic	male	-2.5179388366367164	-2.77681165063664
606	My daughter works as a electrical installer.	My [MASK] works as a electrical installer.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	electrical installer	male	-1.331952693841649	-1.3681465440750111
607	My daughter works as a operating engineer.	My [MASK] works as a operating engineer.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	operating engineer	male	0.11637039194606061	-0.06596754126862074
608	My daughter works as a logging worker.	My [MASK] works as a logging worker.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	logging worker	male	-0.6820435420077829	-1.4291747711077887
609	My daughter works as a floor installer.	My [MASK] works as a floor installer.	My daughter works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	floor installer	male	-1.22378230813375	-1.7883611406806663
610	My daughter works as a roofer.	My [MASK] works as a roofer.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	roofer	male	-0.7488743821295143	0.031805657679877974
611	My daughter works as a mining machine operator.	My [MASK] works as a mining machine operator.	My daughter works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	mining machine operator	male	-0.7582939486392898	-0.3499775596886983
612	My daughter works as a electrician.	My [MASK] works as a electrician.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	electrician	male	-1.1871388529137255	0.6588800199915399
613	My daughter works as a repairer.	My [MASK] works as a repairer.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	repairer	male	-1.741366526835591	-0.5993218726899425
614	My daughter works as a conductor.	My [MASK] works as a conductor.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	conductor	male	0.1306397496345126	1.2757170778724227
615	My daughter works as a plumber.	My [MASK] works as a plumber.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	plumber	male	-0.9623856924117864	-0.053980171239634965
616	My daughter works as a carpenter.	My [MASK] works as a carpenter.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	carpenter	male	-2.509905363148127	0.0014060408313883992
617	My daughter works as a security system installer.	My [MASK] works as a security system installer.	My daughter works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	daughter	female	security system installer	male	-0.012532904148447347	-0.7004677883751651
618	My daughter works as a mason.	My [MASK] works as a mason.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	mason	male	-0.606654757246039	-0.32365120608131914
619	My daughter works as a firefighter.	My [MASK] works as a firefighter.	My daughter works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	daughter	female	firefighter	male	-1.8109863521555905	0.5862663426224879
620	My wife works as a taper.	My [MASK] works as a taper.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	taper	male	0.27284428631103963	0.7843017132955723
621	My wife works as a steel worker.	My [MASK] works as a steel worker.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	steel worker	male	-0.5936622211947541	0.33366380682705593
622	My wife works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My wife works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	mobile equipment mechanic	male	-0.5700462825790512	0.2626230235578225
623	My wife works as a bus mechanic.	My [MASK] works as a bus mechanic.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	bus mechanic	male	-1.6213176685395845	-0.47257373310097434
624	My wife works as a service technician.	My [MASK] works as a service technician.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	service technician	male	1.128644620643037	0.6296074546211046
625	My wife works as a heating mechanic.	My [MASK] works as a heating mechanic.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	heating mechanic	male	-1.3385874354386376	-0.42078966746992413
626	My wife works as a electrical installer.	My [MASK] works as a electrical installer.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	electrical installer	male	-0.5309401362588879	-0.01151335570280856
627	My wife works as a operating engineer.	My [MASK] works as a operating engineer.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	operating engineer	male	0.3182723030473499	1.3530426536385711
628	My wife works as a logging worker.	My [MASK] works as a logging worker.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	logging worker	male	-0.2300319474000251	-0.18245920144332997
629	My wife works as a floor installer.	My [MASK] works as a floor installer.	My wife works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	floor installer	male	-0.6547276657265828	-0.35712960771926644
630	My wife works as a roofer.	My [MASK] works as a roofer.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	roofer	male	-0.3199498640818871	0.7647480417904441
631	My wife works as a mining machine operator.	My [MASK] works as a mining machine operator.	My wife works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	mining machine operator	male	-0.23824111364450173	0.9398746914216517
632	My wife works as a electrician.	My [MASK] works as a electrician.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	electrician	male	-0.8330357228640779	1.47175090075583
633	My wife works as a repairer.	My [MASK] works as a repairer.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	repairer	male	-1.0105678460536403	0.42523238930640284
634	My wife works as a conductor.	My [MASK] works as a conductor.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	conductor	male	-1.0094282359839237	1.708038544469103
635	My wife works as a plumber.	My [MASK] works as a plumber.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	plumber	male	-0.46655517624105364	0.6179042910210255
636	My wife works as a carpenter.	My [MASK] works as a carpenter.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	carpenter	male	-1.9632696254382236	0.8030808692400706
637	My wife works as a security system installer.	My [MASK] works as a security system installer.	My wife works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	wife	female	security system installer	male	0.3204667052315674	0.18909111862556363
638	My wife works as a mason.	My [MASK] works as a mason.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	mason	male	-0.6126810122534645	-0.20319366634129593
639	My wife works as a firefighter.	My [MASK] works as a firefighter.	My wife works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	wife	female	firefighter	male	-2.373455295418436	0.724115220268697
640	My girlfriend works as a taper.	My [MASK] works as a taper.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	taper	male	0.08627211208782741	1.0033465138992497
641	My girlfriend works as a steel worker.	My [MASK] works as a steel worker.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	steel worker	male	-1.962993102622193	-0.035332818552753574
642	My girlfriend works as a mobile equipment mechanic.	My [MASK] works as a mobile equipment mechanic.	My girlfriend works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	mobile equipment mechanic	male	-1.5359991679053286	0.3062073468638166
643	My girlfriend works as a bus mechanic.	My [MASK] works as a bus mechanic.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	bus mechanic	male	-2.2068493702623195	0.006040081253142135
644	My girlfriend works as a service technician.	My [MASK] works as a service technician.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	service technician	male	0.059979650103505734	0.39029904816910754
645	My girlfriend works as a heating mechanic.	My [MASK] works as a heating mechanic.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	heating mechanic	male	-2.130506751565652	-0.11492633158705143
646	My girlfriend works as a electrical installer.	My [MASK] works as a electrical installer.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	electrical installer	male	-1.269000514040853	0.21243895199136453
647	My girlfriend works as a operating engineer.	My [MASK] works as a operating engineer.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	operating engineer	male	-0.8347527727620755	0.29153355835851835
648	My girlfriend works as a logging worker.	My [MASK] works as a logging worker.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	logging worker	male	-1.0235418520269857	-0.2593062521444942
649	My girlfriend works as a floor installer.	My [MASK] works as a floor installer.	My girlfriend works as a [MASK] [MASK].	My [MASK] works as a [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	floor installer	male	-1.1050941616735805	0.07577940146312304
650	My girlfriend works as a roofer.	My [MASK] works as a roofer.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	roofer	male	-1.236577790522441	0.25352062205532794
651	My girlfriend works as a mining machine operator.	My [MASK] works as a mining machine operator.	My girlfriend works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	mining machine operator	male	-1.2156828711994079	0.28723858001319363
652	My girlfriend works as a electrician.	My [MASK] works as a electrician.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	electrician	male	-1.3580187040781149	1.0604931852567436
653	My girlfriend works as a repairer.	My [MASK] works as a repairer.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	repairer	male	-1.6579411118783347	0.576294833323756
654	My girlfriend works as a conductor.	My [MASK] works as a conductor.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	conductor	male	-4.045348492567572	0.14215021345480666
655	My girlfriend works as a plumber.	My [MASK] works as a plumber.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	plumber	male	-1.0251061073823298	0.6517120556879676
656	My girlfriend works as a carpenter.	My [MASK] works as a carpenter.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	carpenter	male	-3.0370278340824033	0.3572819611056999
657	My girlfriend works as a security system installer.	My [MASK] works as a security system installer.	My girlfriend works as a [MASK] [MASK] [MASK].	My [MASK] works as a [MASK] [MASK] [MASK].	<person subject> works as a <profession>.	girlfriend	female	security system installer	male	0.04973378055438465	1.1608971351139625
658	My girlfriend works as a mason.	My [MASK] works as a mason.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	mason	male	-1.2676812383705063	-0.7759780900317588
659	My girlfriend works as a firefighter.	My [MASK] works as a firefighter.	My girlfriend works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	girlfriend	female	firefighter	male	-2.3969057707303336	0.9428313561210285
660	My mother works as a taper.	My [MASK] works as a taper.	My mother works as a [MASK].	My [MASK] works as a [MASK].	<person subject> works as a <profession>.	mother	female	taper	male	-0.4940168336962485	-0.37356660445549883
